model,case,aggregate,r10,year,gtco2
REMIND-MAgPIE,E,Max,R10NORTH_AM,2040,2.2994467247419617
REMIND-MAgPIE,E,Max,R10NORTH_AM,2041,1.9646510140838656
REMIND-MAgPIE,E,Max,R10NORTH_AM,2042,1.6298553034257695
REMIND-MAgPIE,E,Max,R10NORTH_AM,2043,1.2950595927676734
REMIND-MAgPIE,E,Max,R10NORTH_AM,2044,0.9602638821095772
REMIND-MAgPIE,E,Max,R10NORTH_AM,2045,0.6254681714514811
REMIND-MAgPIE,E,Max,R10NORTH_AM,2046,0.29067246079338505
REMIND-MAgPIE,E,Max,R10NORTH_AM,2047,-0.044123249864711056
REMIND-MAgPIE,E,Max,R10NORTH_AM,2048,-0.37891896052280716
REMIND-MAgPIE,E,Max,R10NORTH_AM,2049,-0.7137146711809033
REMIND-MAgPIE,E,Max,R10NORTH_AM,2050,-1.0485103818389994
REMIND-MAgPIE,E,Max,R10NORTH_AM,2051,-1.038977195847946
REMIND-MAgPIE,E,Max,R10NORTH_AM,2052,-1.0294440098568922
REMIND-MAgPIE,E,Max,R10NORTH_AM,2053,-1.0199108238658388
REMIND-MAgPIE,E,Max,R10NORTH_AM,2054,-1.010377637874785
REMIND-MAgPIE,E,Max,R10NORTH_AM,2055,-1.0008444518837316
REMIND-MAgPIE,E,Max,R10NORTH_AM,2056,-0.9913112658926779
REMIND-MAgPIE,E,Max,R10NORTH_AM,2057,-0.9817780799016242
REMIND-MAgPIE,E,Max,R10NORTH_AM,2058,-0.9722448939105707
REMIND-MAgPIE,E,Max,R10NORTH_AM,2059,-0.962711707919517
REMIND-MAgPIE,E,Max,R10NORTH_AM,2060,-0.9531785219284634
REMIND-MAgPIE,E,Max,R10NORTH_AM,2061,-0.9476073973463006
REMIND-MAgPIE,E,Max,R10NORTH_AM,2062,-0.9420362727641377
REMIND-MAgPIE,E,Max,R10NORTH_AM,2063,-0.9364651481819749
REMIND-MAgPIE,E,Max,R10NORTH_AM,2064,-0.930894023599812
REMIND-MAgPIE,E,Max,R10NORTH_AM,2065,-0.9253228990176492
REMIND-MAgPIE,E,Max,R10NORTH_AM,2066,-0.9197517744354864
REMIND-MAgPIE,E,Max,R10NORTH_AM,2067,-0.9141806498533235
REMIND-MAgPIE,E,Max,R10NORTH_AM,2068,-0.9086095252711607
REMIND-MAgPIE,E,Max,R10NORTH_AM,2069,-0.9030384006889978
REMIND-MAgPIE,E,Max,R10NORTH_AM,2070,-0.897467276106835
REMIND-MAgPIE,E,Max,R10NORTH_AM,2071,-0.8923333595978347
REMIND-MAgPIE,E,Max,R10NORTH_AM,2072,-0.8871994430888345
REMIND-MAgPIE,E,Max,R10NORTH_AM,2073,-0.8820655265798342
REMIND-MAgPIE,E,Max,R10NORTH_AM,2074,-0.8769316100708339
REMIND-MAgPIE,E,Max,R10NORTH_AM,2075,-0.8717976935618337
REMIND-MAgPIE,E,Max,R10NORTH_AM,2076,-0.8666637770528334
REMIND-MAgPIE,E,Max,R10NORTH_AM,2077,-0.8615298605438331
REMIND-MAgPIE,E,Max,R10NORTH_AM,2078,-0.8563959440348328
REMIND-MAgPIE,E,Max,R10NORTH_AM,2079,-0.8512620275258326
REMIND-MAgPIE,E,Max,R10NORTH_AM,2080,-0.8461281110168323
REMIND-MAgPIE,E,Max,R10NORTH_AM,2081,-0.8390401750354948
REMIND-MAgPIE,E,Max,R10NORTH_AM,2082,-0.8319522390541573
REMIND-MAgPIE,E,Max,R10NORTH_AM,2083,-0.8248643030728199
REMIND-MAgPIE,E,Max,R10NORTH_AM,2084,-0.8177763670914824
REMIND-MAgPIE,E,Max,R10NORTH_AM,2085,-0.8106884311101449
REMIND-MAgPIE,E,Max,R10NORTH_AM,2086,-0.8036004951288074
REMIND-MAgPIE,E,Max,R10NORTH_AM,2087,-0.7965125591474699
REMIND-MAgPIE,E,Max,R10NORTH_AM,2088,-0.7894246231661325
REMIND-MAgPIE,E,Max,R10NORTH_AM,2089,-0.782336687184795
REMIND-MAgPIE,E,Max,R10NORTH_AM,2090,-0.7752487512034575
REMIND-MAgPIE,E,Max,R10NORTH_AM,2091,-0.7692367104440825
REMIND-MAgPIE,E,Max,R10NORTH_AM,2092,-0.7632246696847075
REMIND-MAgPIE,E,Max,R10NORTH_AM,2093,-0.7572126289253325
REMIND-MAgPIE,E,Max,R10NORTH_AM,2094,-0.7512005881659575
REMIND-MAgPIE,E,Max,R10NORTH_AM,2095,-0.7451885474065825
REMIND-MAgPIE,E,Max,R10NORTH_AM,2096,-0.7391765066472074
REMIND-MAgPIE,E,Max,R10NORTH_AM,2097,-0.7331644658878324
REMIND-MAgPIE,E,Max,R10NORTH_AM,2098,-0.7271524251284573
REMIND-MAgPIE,E,Max,R10NORTH_AM,2099,-0.7211403843690823
REMIND-MAgPIE,E,Max,R10NORTH_AM,2100,-0.7151283436097073
REMIND-MAgPIE,E,Median,R10NORTH_AM,1990,5.579460302000001
REMIND-MAgPIE,E,Median,R10NORTH_AM,1991,5.513116320000001
REMIND-MAgPIE,E,Median,R10NORTH_AM,1992,5.638240338999998
REMIND-MAgPIE,E,Median,R10NORTH_AM,1993,5.737404979
REMIND-MAgPIE,E,Median,R10NORTH_AM,1994,5.843312287999999
REMIND-MAgPIE,E,Median,R10NORTH_AM,1995,5.917085393000001
REMIND-MAgPIE,E,Median,R10NORTH_AM,1996,6.1211794159999995
REMIND-MAgPIE,E,Median,R10NORTH_AM,1997,6.210719801000001
REMIND-MAgPIE,E,Median,R10NORTH_AM,1998,6.263556823000001
REMIND-MAgPIE,E,Median,R10NORTH_AM,1999,6.348399913
REMIND-MAgPIE,E,Median,R10NORTH_AM,2000,6.577232029
REMIND-MAgPIE,E,Median,R10NORTH_AM,2001,6.466886974999999
REMIND-MAgPIE,E,Median,R10NORTH_AM,2002,6.510681980999999
REMIND-MAgPIE,E,Median,R10NORTH_AM,2003,6.5915726349999995
REMIND-MAgPIE,E,Median,R10NORTH_AM,2004,6.692344006000001
REMIND-MAgPIE,E,Median,R10NORTH_AM,2005,6.7069469160000015
REMIND-MAgPIE,E,Median,R10NORTH_AM,2006,6.6212707239999995
REMIND-MAgPIE,E,Median,R10NORTH_AM,2007,6.723878014
REMIND-MAgPIE,E,Median,R10NORTH_AM,2008,6.491927122
REMIND-MAgPIE,E,Median,R10NORTH_AM,2009,6.024865392000001
REMIND-MAgPIE,E,Median,R10NORTH_AM,2010,6.235777348
REMIND-MAgPIE,E,Median,R10NORTH_AM,2011,6.1113700799999995
REMIND-MAgPIE,E,Median,R10NORTH_AM,2012,5.909867708
REMIND-MAgPIE,E,Median,R10NORTH_AM,2013,6.04969628
REMIND-MAgPIE,E,Median,R10NORTH_AM,2014,6.095034084000001
REMIND-MAgPIE,E,Median,R10NORTH_AM,2015,5.947153456000001
REMIND-MAgPIE,E,Median,R10NORTH_AM,2016,5.810621901999999
REMIND-MAgPIE,E,Median,R10NORTH_AM,2017,5.778814237
REMIND-MAgPIE,E,Median,R10NORTH_AM,2018,5.954863638
REMIND-MAgPIE,E,Median,R10NORTH_AM,2019,5.840732792
REMIND-MAgPIE,E,Median,R10NORTH_AM,2020,5.237473327999999
REMIND-MAgPIE,E,Median,R10NORTH_AM,2021,5.569386556
REMIND-MAgPIE,E,Median,R10NORTH_AM,2022,5.605247723
REMIND-MAgPIE,E,Median,R10NORTH_AM,2023,5.558605181191926
REMIND-MAgPIE,E,Median,R10NORTH_AM,2024,5.5117593018161575
REMIND-MAgPIE,E,Median,R10NORTH_AM,2025,5.464710084872695
REMIND-MAgPIE,E,Median,R10NORTH_AM,2026,5.4174575303615375
REMIND-MAgPIE,E,Median,R10NORTH_AM,2027,5.370001638282686
REMIND-MAgPIE,E,Median,R10NORTH_AM,2028,5.322342408636141
REMIND-MAgPIE,E,Median,R10NORTH_AM,2029,5.2744798414219005
REMIND-MAgPIE,E,Median,R10NORTH_AM,2030,5.226413936639966
REMIND-MAgPIE,E,Median,R10NORTH_AM,2031,4.902319601647301
REMIND-MAgPIE,E,Median,R10NORTH_AM,2032,4.578225266654638
REMIND-MAgPIE,E,Median,R10NORTH_AM,2033,4.254130931661974
REMIND-MAgPIE,E,Median,R10NORTH_AM,2034,3.93003659666931
REMIND-MAgPIE,E,Median,R10NORTH_AM,2035,3.605942261676646
REMIND-MAgPIE,E,Median,R10NORTH_AM,2036,3.281847926683982
REMIND-MAgPIE,E,Median,R10NORTH_AM,2037,2.957753591691318
REMIND-MAgPIE,E,Median,R10NORTH_AM,2038,2.633659256698654
REMIND-MAgPIE,E,Median,R10NORTH_AM,2039,2.30956492170599
REMIND-MAgPIE,E,Median,R10NORTH_AM,2040,1.9854705867133264
REMIND-MAgPIE,E,Median,R10NORTH_AM,2041,1.6694766583720946
REMIND-MAgPIE,E,Median,R10NORTH_AM,2042,1.353482730030863
REMIND-MAgPIE,E,Median,R10NORTH_AM,2043,1.0374888016896313
REMIND-MAgPIE,E,Median,R10NORTH_AM,2044,0.7214948733483995
REMIND-MAgPIE,E,Median,R10NORTH_AM,2045,0.4055009450071678
REMIND-MAgPIE,E,Median,R10NORTH_AM,2046,0.08950701666593608
REMIND-MAgPIE,E,Median,R10NORTH_AM,2047,-0.22648691167529567
REMIND-MAgPIE,E,Median,R10NORTH_AM,2048,-0.5424808400165273
REMIND-MAgPIE,E,Median,R10NORTH_AM,2049,-0.8584747683577592
REMIND-MAgPIE,E,Median,R10NORTH_AM,2050,-1.1744686966989908
REMIND-MAgPIE,E,Median,R10NORTH_AM,2051,-1.1622160114007618
REMIND-MAgPIE,E,Median,R10NORTH_AM,2052,-1.1499633261025328
REMIND-MAgPIE,E,Median,R10NORTH_AM,2053,-1.1377106408043038
REMIND-MAgPIE,E,Median,R10NORTH_AM,2054,-1.1254579555060749
REMIND-MAgPIE,E,Median,R10NORTH_AM,2055,-1.1132052702078459
REMIND-MAgPIE,E,Median,R10NORTH_AM,2056,-1.100952584909617
REMIND-MAgPIE,E,Median,R10NORTH_AM,2057,-1.088699899611388
REMIND-MAgPIE,E,Median,R10NORTH_AM,2058,-1.076447214313159
REMIND-MAgPIE,E,Median,R10NORTH_AM,2059,-1.06419452901493
REMIND-MAgPIE,E,Median,R10NORTH_AM,2060,-1.051941843716701
REMIND-MAgPIE,E,Median,R10NORTH_AM,2061,-1.0449050972850606
REMIND-MAgPIE,E,Median,R10NORTH_AM,2062,-1.0378683508534206
REMIND-MAgPIE,E,Median,R10NORTH_AM,2063,-1.0308316044217802
REMIND-MAgPIE,E,Median,R10NORTH_AM,2064,-1.02379485799014
REMIND-MAgPIE,E,Median,R10NORTH_AM,2065,-1.0167581115584996
REMIND-MAgPIE,E,Median,R10NORTH_AM,2066,-1.0097213651268595
REMIND-MAgPIE,E,Median,R10NORTH_AM,2067,-1.0026846186952192
REMIND-MAgPIE,E,Median,R10NORTH_AM,2068,-0.995647872263579
REMIND-MAgPIE,E,Median,R10NORTH_AM,2069,-0.9886111258319387
REMIND-MAgPIE,E,Median,R10NORTH_AM,2070,-0.9815743794002985
REMIND-MAgPIE,E,Median,R10NORTH_AM,2071,-0.9753094281377717
REMIND-MAgPIE,E,Median,R10NORTH_AM,2072,-0.9690444768752448
REMIND-MAgPIE,E,Median,R10NORTH_AM,2073,-0.9627795256127178
REMIND-MAgPIE,E,Median,R10NORTH_AM,2074,-0.956514574350191
REMIND-MAgPIE,E,Median,R10NORTH_AM,2075,-0.9502496230876643
REMIND-MAgPIE,E,Median,R10NORTH_AM,2076,-0.9439846718251373
REMIND-MAgPIE,E,Median,R10NORTH_AM,2077,-0.9377197205626104
REMIND-MAgPIE,E,Median,R10NORTH_AM,2078,-0.9314547693000836
REMIND-MAgPIE,E,Median,R10NORTH_AM,2079,-0.9251898180375568
REMIND-MAgPIE,E,Median,R10NORTH_AM,2080,-0.9189248667750299
REMIND-MAgPIE,E,Median,R10NORTH_AM,2081,-0.9101281421555143
REMIND-MAgPIE,E,Median,R10NORTH_AM,2082,-0.9013314175359987
REMIND-MAgPIE,E,Median,R10NORTH_AM,2083,-0.8925346929164831
REMIND-MAgPIE,E,Median,R10NORTH_AM,2084,-0.8837379682969675
REMIND-MAgPIE,E,Median,R10NORTH_AM,2085,-0.8749412436774519
REMIND-MAgPIE,E,Median,R10NORTH_AM,2086,-0.8661445190579362
REMIND-MAgPIE,E,Median,R10NORTH_AM,2087,-0.8573477944384206
REMIND-MAgPIE,E,Median,R10NORTH_AM,2088,-0.848551069818905
REMIND-MAgPIE,E,Median,R10NORTH_AM,2089,-0.8397543451993894
REMIND-MAgPIE,E,Median,R10NORTH_AM,2090,-0.8309576205798738
REMIND-MAgPIE,E,Median,R10NORTH_AM,2091,-0.822810707001113
REMIND-MAgPIE,E,Median,R10NORTH_AM,2092,-0.8146637934223523
REMIND-MAgPIE,E,Median,R10NORTH_AM,2093,-0.8065168798435915
REMIND-MAgPIE,E,Median,R10NORTH_AM,2094,-0.7983699662648308
REMIND-MAgPIE,E,Median,R10NORTH_AM,2095,-0.7902230526860701
REMIND-MAgPIE,E,Median,R10NORTH_AM,2096,-0.7820761391073092
REMIND-MAgPIE,E,Median,R10NORTH_AM,2097,-0.7739292255285485
REMIND-MAgPIE,E,Median,R10NORTH_AM,2098,-0.7657823119497877
REMIND-MAgPIE,E,Median,R10NORTH_AM,2099,-0.757635398371027
REMIND-MAgPIE,E,Median,R10NORTH_AM,2100,-0.7494884847922663
REMIND-MAgPIE,E,Min,R10NORTH_AM,1990,5.579460302000001
REMIND-MAgPIE,E,Min,R10NORTH_AM,1991,5.513116320000001
REMIND-MAgPIE,E,Min,R10NORTH_AM,1992,5.638240338999998
REMIND-MAgPIE,E,Min,R10NORTH_AM,1993,5.737404979
REMIND-MAgPIE,E,Min,R10NORTH_AM,1994,5.843312287999999
REMIND-MAgPIE,E,Min,R10NORTH_AM,1995,5.917085393000001
REMIND-MAgPIE,E,Min,R10NORTH_AM,1996,6.1211794159999995
REMIND-MAgPIE,E,Min,R10NORTH_AM,1997,6.210719801000001
REMIND-MAgPIE,E,Min,R10NORTH_AM,1998,6.263556823000001
REMIND-MAgPIE,E,Min,R10NORTH_AM,1999,6.348399913
REMIND-MAgPIE,E,Min,R10NORTH_AM,2000,6.577232029
REMIND-MAgPIE,E,Min,R10NORTH_AM,2001,6.466886974999999
REMIND-MAgPIE,E,Min,R10NORTH_AM,2002,6.510681980999999
REMIND-MAgPIE,E,Min,R10NORTH_AM,2003,6.5915726349999995
REMIND-MAgPIE,E,Min,R10NORTH_AM,2004,6.692344006000001
REMIND-MAgPIE,E,Min,R10NORTH_AM,2005,6.7069469160000015
REMIND-MAgPIE,E,Min,R10NORTH_AM,2006,6.6212707239999995
REMIND-MAgPIE,E,Min,R10NORTH_AM,2007,6.723878014
REMIND-MAgPIE,E,Min,R10NORTH_AM,2008,6.491927122
REMIND-MAgPIE,E,Min,R10NORTH_AM,2009,6.024865392000001
REMIND-MAgPIE,E,Min,R10NORTH_AM,2010,6.235777348
REMIND-MAgPIE,E,Min,R10NORTH_AM,2011,6.1113700799999995
REMIND-MAgPIE,E,Min,R10NORTH_AM,2012,5.909867708
REMIND-MAgPIE,E,Min,R10NORTH_AM,2013,6.04969628
REMIND-MAgPIE,E,Min,R10NORTH_AM,2014,6.095034084000001
REMIND-MAgPIE,E,Min,R10NORTH_AM,2015,5.947153456000001
REMIND-MAgPIE,E,Min,R10NORTH_AM,2016,5.810621901999999
REMIND-MAgPIE,E,Min,R10NORTH_AM,2017,5.778814237
REMIND-MAgPIE,E,Min,R10NORTH_AM,2018,5.954863638
REMIND-MAgPIE,E,Min,R10NORTH_AM,2019,5.840732792
REMIND-MAgPIE,E,Min,R10NORTH_AM,2020,5.237473327999999
REMIND-MAgPIE,E,Min,R10NORTH_AM,2021,5.569386556
REMIND-MAgPIE,E,Min,R10NORTH_AM,2022,5.605247723
REMIND-MAgPIE,E,Min,R10NORTH_AM,2023,5.539668292834111
REMIND-MAgPIE,E,Min,R10NORTH_AM,2024,5.473927218540982
REMIND-MAgPIE,E,Min,R10NORTH_AM,2025,5.408024500120612
REMIND-MAgPIE,E,Min,R10NORTH_AM,2026,5.341960137572999
REMIND-MAgPIE,E,Min,R10NORTH_AM,2027,5.275734130898145
REMIND-MAgPIE,E,Min,R10NORTH_AM,2028,5.20934648009605
REMIND-MAgPIE,E,Min,R10NORTH_AM,2029,5.142797185166714
REMIND-MAgPIE,E,Min,R10NORTH_AM,2030,5.076086246110135
REMIND-MAgPIE,E,Min,R10NORTH_AM,2031,4.747831683239721
REMIND-MAgPIE,E,Min,R10NORTH_AM,2032,4.419577120369308
REMIND-MAgPIE,E,Min,R10NORTH_AM,2033,4.091322557498895
REMIND-MAgPIE,E,Min,R10NORTH_AM,2034,3.763067994628481
REMIND-MAgPIE,E,Min,R10NORTH_AM,2035,3.4348134317580676
REMIND-MAgPIE,E,Min,R10NORTH_AM,2036,3.106558868887654
REMIND-MAgPIE,E,Min,R10NORTH_AM,2037,2.7783043060172403
REMIND-MAgPIE,E,Min,R10NORTH_AM,2038,2.4500497431468267
REMIND-MAgPIE,E,Min,R10NORTH_AM,2039,2.1217951802764135
REMIND-MAgPIE,E,Min,R10NORTH_AM,2040,1.7935406174059998
REMIND-MAgPIE,E,Min,R10NORTH_AM,2041,1.4896224847888384
REMIND-MAgPIE,E,Min,R10NORTH_AM,2042,1.185704352171677
REMIND-MAgPIE,E,Min,R10NORTH_AM,2043,0.8817862195545159
REMIND-MAgPIE,E,Min,R10NORTH_AM,2044,0.5778680869373543
REMIND-MAgPIE,E,Min,R10NORTH_AM,2045,0.2739499543201932
REMIND-MAgPIE,E,Min,R10NORTH_AM,2046,-0.029968178296968073
REMIND-MAgPIE,E,Min,R10NORTH_AM,2047,-0.33388631091412935
REMIND-MAgPIE,E,Min,R10NORTH_AM,2048,-0.6378044435312905
REMIND-MAgPIE,E,Min,R10NORTH_AM,2049,-0.9417225761484519
REMIND-MAgPIE,E,Min,R10NORTH_AM,2050,-1.245640708765613
REMIND-MAgPIE,E,Min,R10NORTH_AM,2051,-1.231063407059856
REMIND-MAgPIE,E,Min,R10NORTH_AM,2052,-1.2164861053540994
REMIND-MAgPIE,E,Min,R10NORTH_AM,2053,-1.2019088036483425
REMIND-MAgPIE,E,Min,R10NORTH_AM,2054,-1.1873315019425856
REMIND-MAgPIE,E,Min,R10NORTH_AM,2055,-1.1727542002368285
REMIND-MAgPIE,E,Min,R10NORTH_AM,2056,-1.1581768985310716
REMIND-MAgPIE,E,Min,R10NORTH_AM,2057,-1.1435995968253148
REMIND-MAgPIE,E,Min,R10NORTH_AM,2058,-1.1290222951195579
REMIND-MAgPIE,E,Min,R10NORTH_AM,2059,-1.1144449934138008
REMIND-MAgPIE,E,Min,R10NORTH_AM,2060,-1.0998676917080439
REMIND-MAgPIE,E,Min,R10NORTH_AM,2061,-1.0908825522335854
REMIND-MAgPIE,E,Min,R10NORTH_AM,2062,-1.081897412759127
REMIND-MAgPIE,E,Min,R10NORTH_AM,2063,-1.0729122732846685
REMIND-MAgPIE,E,Min,R10NORTH_AM,2064,-1.06392713381021
REMIND-MAgPIE,E,Min,R10NORTH_AM,2065,-1.0549419943357516
REMIND-MAgPIE,E,Min,R10NORTH_AM,2066,-1.0459568548612932
REMIND-MAgPIE,E,Min,R10NORTH_AM,2067,-1.0369717153868347
REMIND-MAgPIE,E,Min,R10NORTH_AM,2068,-1.0279865759123763
REMIND-MAgPIE,E,Min,R10NORTH_AM,2069,-1.0190014364379179
REMIND-MAgPIE,E,Min,R10NORTH_AM,2070,-1.0100162969634594
REMIND-MAgPIE,E,Min,R10NORTH_AM,2071,-1.001889424658286
REMIND-MAgPIE,E,Min,R10NORTH_AM,2072,-0.9937625523531125
REMIND-MAgPIE,E,Min,R10NORTH_AM,2073,-0.985635680047939
REMIND-MAgPIE,E,Min,R10NORTH_AM,2074,-0.9775088077427656
REMIND-MAgPIE,E,Min,R10NORTH_AM,2075,-0.9693819354375921
REMIND-MAgPIE,E,Min,R10NORTH_AM,2076,-0.9612550631324186
REMIND-MAgPIE,E,Min,R10NORTH_AM,2077,-0.9531281908272452
REMIND-MAgPIE,E,Min,R10NORTH_AM,2078,-0.9450013185220717
REMIND-MAgPIE,E,Min,R10NORTH_AM,2079,-0.9368744462168983
REMIND-MAgPIE,E,Min,R10NORTH_AM,2080,-0.9287475739117248
REMIND-MAgPIE,E,Min,R10NORTH_AM,2081,-0.9186166245276892
REMIND-MAgPIE,E,Min,R10NORTH_AM,2082,-0.9084856751436537
REMIND-MAgPIE,E,Min,R10NORTH_AM,2083,-0.8983547257596183
REMIND-MAgPIE,E,Min,R10NORTH_AM,2084,-0.8882237763755827
REMIND-MAgPIE,E,Min,R10NORTH_AM,2085,-0.8780928269915471
REMIND-MAgPIE,E,Min,R10NORTH_AM,2086,-0.8679618776075116
REMIND-MAgPIE,E,Min,R10NORTH_AM,2087,-0.8578309282234762
REMIND-MAgPIE,E,Min,R10NORTH_AM,2088,-0.8476999788394406
REMIND-MAgPIE,E,Min,R10NORTH_AM,2089,-0.837569029455405
REMIND-MAgPIE,E,Min,R10NORTH_AM,2090,-0.8274380800713695
REMIND-MAgPIE,E,Min,R10NORTH_AM,2091,-0.8176185219718656
REMIND-MAgPIE,E,Min,R10NORTH_AM,2092,-0.8077989638723616
REMIND-MAgPIE,E,Min,R10NORTH_AM,2093,-0.7979794057728576
REMIND-MAgPIE,E,Min,R10NORTH_AM,2094,-0.7881598476733537
REMIND-MAgPIE,E,Min,R10NORTH_AM,2095,-0.7783402895738498
REMIND-MAgPIE,E,Min,R10NORTH_AM,2096,-0.7685207314743459
REMIND-MAgPIE,E,Min,R10NORTH_AM,2097,-0.7587011733748419
REMIND-MAgPIE,E,Min,R10NORTH_AM,2098,-0.7488816152753379
REMIND-MAgPIE,E,Min,R10NORTH_AM,2099,-0.739062057175834
REMIND-MAgPIE,E,Min,R10NORTH_AM,2100,-0.72924249907633
REMIND-MAgPIE,A,Max,R10PAC_OECD,1990,1.4608583709999998
REMIND-MAgPIE,A,Max,R10PAC_OECD,1991,1.474613778
REMIND-MAgPIE,A,Max,R10PAC_OECD,1992,1.49137025
REMIND-MAgPIE,A,Max,R10PAC_OECD,1993,1.488321157
REMIND-MAgPIE,A,Max,R10PAC_OECD,1994,1.548302968
REMIND-MAgPIE,A,Max,R10PAC_OECD,1995,1.5721068839999999
REMIND-MAgPIE,A,Max,R10PAC_OECD,1996,1.5927903709999998
REMIND-MAgPIE,A,Max,R10PAC_OECD,1997,1.595862102
REMIND-MAgPIE,A,Max,R10PAC_OECD,1998,1.5683962900000001
REMIND-MAgPIE,A,Max,R10PAC_OECD,1999,1.6164608590000002
REMIND-MAgPIE,A,Max,R10PAC_OECD,2000,1.646008002
REMIND-MAgPIE,A,Max,R10PAC_OECD,2001,1.641324057
REMIND-MAgPIE,A,Max,R10PAC_OECD,2002,1.675865291
REMIND-MAgPIE,A,Max,R10PAC_OECD,2003,1.692975277
REMIND-MAgPIE,A,Max,R10PAC_OECD,2004,1.7013949849999999
REMIND-MAgPIE,A,Max,R10PAC_OECD,2005,1.713773431
REMIND-MAgPIE,A,Max,R10PAC_OECD,2006,1.696884244
REMIND-MAgPIE,A,Max,R10PAC_OECD,2007,1.7389228920000002
REMIND-MAgPIE,A,Max,R10PAC_OECD,2008,1.673778305
REMIND-MAgPIE,A,Max,R10PAC_OECD,2009,1.6051542639999998
REMIND-MAgPIE,A,Max,R10PAC_OECD,2010,1.6550300920000003
REMIND-MAgPIE,A,Max,R10PAC_OECD,2011,1.7031530250000002
REMIND-MAgPIE,A,Max,R10PAC_OECD,2012,1.74840758
REMIND-MAgPIE,A,Max,R10PAC_OECD,2013,1.749720258
REMIND-MAgPIE,A,Max,R10PAC_OECD,2014,1.692559286
REMIND-MAgPIE,A,Max,R10PAC_OECD,2015,1.660359214
REMIND-MAgPIE,A,Max,R10PAC_OECD,2016,1.6468611690000001
REMIND-MAgPIE,A,Max,R10PAC_OECD,2017,1.636144909
REMIND-MAgPIE,A,Max,R10PAC_OECD,2018,1.592723798
REMIND-MAgPIE,A,Max,R10PAC_OECD,2019,1.557230027
REMIND-MAgPIE,A,Max,R10PAC_OECD,2020,1.4707183920000002
REMIND-MAgPIE,A,Max,R10PAC_OECD,2021,1.483054174
REMIND-MAgPIE,A,Max,R10PAC_OECD,2022,1.47828895
REMIND-MAgPIE,A,Max,R10PAC_OECD,2023,1.4782567335640309
REMIND-MAgPIE,A,Max,R10PAC_OECD,2024,1.4779879625458285
REMIND-MAgPIE,A,Max,R10PAC_OECD,2025,1.477482636945393
REMIND-MAgPIE,A,Max,R10PAC_OECD,2026,1.476740756762724
REMIND-MAgPIE,A,Max,R10PAC_OECD,2027,1.4757623219978215
REMIND-MAgPIE,A,Max,R10PAC_OECD,2028,1.474547332650686
REMIND-MAgPIE,A,Max,R10PAC_OECD,2029,1.4730957887213167
REMIND-MAgPIE,A,Max,R10PAC_OECD,2030,1.4714076902097144
REMIND-MAgPIE,A,Max,R10PAC_OECD,2031,1.446980665051986
REMIND-MAgPIE,A,Max,R10PAC_OECD,2032,1.422553639894258
REMIND-MAgPIE,A,Max,R10PAC_OECD,2033,1.3981266147365297
REMIND-MAgPIE,A,Max,R10PAC_OECD,2034,1.3736995895788013
REMIND-MAgPIE,A,Max,R10PAC_OECD,2035,1.349272564421073
REMIND-MAgPIE,A,Max,R10PAC_OECD,2036,1.324845539263345
REMIND-MAgPIE,A,Max,R10PAC_OECD,2037,1.3004185141056166
REMIND-MAgPIE,A,Max,R10PAC_OECD,2038,1.2759914889478883
REMIND-MAgPIE,A,Max,R10PAC_OECD,2039,1.2515644637901602
REMIND-MAgPIE,A,Max,R10PAC_OECD,2040,1.2271374386324319
REMIND-MAgPIE,A,Max,R10PAC_OECD,2041,1.1860259750020608
REMIND-MAgPIE,A,Max,R10PAC_OECD,2042,1.1449145113716896
REMIND-MAgPIE,A,Max,R10PAC_OECD,2043,1.1038030477413188
REMIND-MAgPIE,A,Max,R10PAC_OECD,2044,1.0626915841109477
REMIND-MAgPIE,A,Max,R10PAC_OECD,2045,1.0215801204805766
REMIND-MAgPIE,A,Max,R10PAC_OECD,2046,0.9804686568502055
REMIND-MAgPIE,A,Max,R10PAC_OECD,2047,0.9393571932198344
REMIND-MAgPIE,A,Max,R10PAC_OECD,2048,0.8982457295894632
REMIND-MAgPIE,A,Max,R10PAC_OECD,2049,0.8571342659590921
REMIND-MAgPIE,A,Max,R10PAC_OECD,2050,0.816022802328721
REMIND-MAgPIE,A,Max,R10PAC_OECD,2051,0.8015608459656733
REMIND-MAgPIE,A,Max,R10PAC_OECD,2052,0.7870988896026255
REMIND-MAgPIE,A,Max,R10PAC_OECD,2053,0.7726369332395778
REMIND-MAgPIE,A,Max,R10PAC_OECD,2054,0.75817497687653
REMIND-MAgPIE,A,Max,R10PAC_OECD,2055,0.7437130205134823
REMIND-MAgPIE,A,Max,R10PAC_OECD,2056,0.7292510641504345
REMIND-MAgPIE,A,Max,R10PAC_OECD,2057,0.7147891077873868
REMIND-MAgPIE,A,Max,R10PAC_OECD,2058,0.700327151424339
REMIND-MAgPIE,A,Max,R10PAC_OECD,2059,0.6858651950612913
REMIND-MAgPIE,A,Max,R10PAC_OECD,2060,0.6714032386982435
REMIND-MAgPIE,A,Max,R10PAC_OECD,2061,0.6526192557024169
REMIND-MAgPIE,A,Max,R10PAC_OECD,2062,0.6338352727065901
REMIND-MAgPIE,A,Max,R10PAC_OECD,2063,0.6150512897107634
REMIND-MAgPIE,A,Max,R10PAC_OECD,2064,0.5962673067149368
REMIND-MAgPIE,A,Max,R10PAC_OECD,2065,0.5774833237191102
REMIND-MAgPIE,A,Max,R10PAC_OECD,2066,0.5586993407232834
