birth_year,r10,case,aggregate,add_impren_0.5,add_impren_0.33,add_impren_0.66,emf_impren_0.5,emf_impren_0.33,emf_impren_0.66,lifetime_exposure_impren_0.5,lifetime_exposure_impren_0.33,lifetime_exposure_impren_0.66,cohort_size
1960,R10MIDDLE_EAST,E,Min,0.23041627798163145,0.007466478578531888,0.39105000656773825,1.0365791319288524,1.0022406363840202,1.070080222855916,6.2417441769416,4.7811527421565545,8.607904181277211,1697700
1960,R10NORTH_AM,A,Max,0.4625261736055506,0.2316028143814259,0.8296129432598645,1.1247382210063257,1.036674838975868,1.1778102951613538,4.99831393952557,3.832060599691962,5.784040269655657,4593560
1960,R10NORTH_AM,A,Median,0.41696313705362975,0.1370550823109743,0.759573792833577,1.0822401720214896,1.0333505571900836,1.156278274952092,5.011890192188298,4.112872154676163,6.260020762454042,4593560
1960,R10NORTH_AM,A,Min,0.4310754523931962,0.11123100693081284,0.6507923404294096,1.0778325421179966,1.0308149015573704,1.1365618927010783,5.152829954898756,4.23166675055708,6.37258913087022,4593560
1960,R10NORTH_AM,E,Max,0.41619177366245075,0.03584061448124411,0.7367574621513537,1.0973797538750154,1.0076792390230034,1.1880254124800562,5.013018426232451,3.962273912632199,6.4034952927912645,4593560
1960,R10NORTH_AM,E,Median,0.42237956703627755,0.11346837075352033,0.6997136660870935,1.0883099763775221,1.0306908874849778,1.1626663660886338,5.013018426232451,4.0616063466042664,6.432270445900076,4593560
1960,R10NORTH_AM,E,Min,0.508491963573575,0.13840195060651528,0.7249877069821511,1.079529966287807,1.0304014104357246,1.1840680837384974,5.011890192188298,3.960768875753834,6.401696845721964,4593560
1960,R10PAC_OECD,A,Max,0.3921888160752003,-0.03770928263386492,0.565234988016171,1.16879237947043,0.9769106817452248,1.3035080576676634,2.0794036058407173,1.6201319017976847,3.441665671747364,1873400
1960,R10PAC_OECD,A,Median,0.24766279195701912,-0.12361745394539272,0.541342314305138,1.1029626932194507,0.9450260141703817,1.2418934806059507,2.1052604175543332,1.655039730063584,3.41428242592397,1873400
1960,R10PAC_OECD,A,Min,0.10441503337309821,-0.13544092708252164,0.5043616210949163,1.0512968673449303,0.9543007868020077,1.258007464696581,2.188114211293914,1.7213329421827175,3.189670021943908,1873400
1960,R10PAC_OECD,E,Max,0.20122878072942108,-0.06861996024180861,0.5325332053766101,1.1080588918394354,0.979942553000878,1.2754557239830462,2.4162906118630954,1.6994456583690691,3.4173004047821762,1873400
1960,R10PAC_OECD,E,Median,0.1428920981342428,-0.17339209767757352,0.43754430733989713,1.0735655156673514,0.9330604944419953,1.3089145305345078,2.519917556538494,1.7184530364177637,3.441665671747364,1873400
1960,R10PAC_OECD,E,Min,0.14818322849426835,-0.20670431262321154,0.5925836119019876,1.0897584969223457,0.9276098315953288,1.3636947444369234,2.5066734417693644,1.6991576677925737,3.4388058930024434,1873400
1960,R10REF_ECON,A,Max,0.1732124222126269,-0.14163065196342367,0.46580508498474915,1.0788962105124176,0.9189345513837783,1.2388727399612058,2.7736064281061985,1.7379951384854038,3.508019577273884,4840140
1960,R10REF_ECON,A,Median,0.1736464056727658,-0.1435326243623628,0.4184729125083374,1.0732079607048899,0.9469168805497882,1.2613061125199172,2.8538447854734623,1.7472856388301672,3.3534240964404876,4840140
1960,R10REF_ECON,A,Min,0.20527753426417372,-0.22062176658122648,0.48483966985251536,1.0681055926297787,0.935485156413255,1.2027322809175733,2.921961825322383,1.9072818025038354,3.472518953472292,4840140
1960,R10REF_ECON,E,Max,0.16374007012190162,-0.13614267794790377,0.4515622425797825,1.0449964754377907,0.9613025540069832,1.1745819112317495,2.924272501946211,2.078159924775146,3.5878690129277118,4840140
1960,R10REF_ECON,E,Median,0.13157221680227127,-0.1664245715037848,0.43750702589260404,1.0323364644583566,0.9416282445091921,1.1862606508134215,2.924272501946211,2.065448112901187,3.600124313008183,4840140
1960,R10REF_ECON,E,Min,0.17326413163752807,-0.1272727192237193,0.3710315083045379,1.0430550761966335,0.9459114611656977,1.1536720774259763,2.9103472743000687,2.07796618944453,3.5871030566726825,4840140
1960,R10REST_ASIA,A,Max,0.06785698775774307,-0.029607264565303375,0.18317551470585292,1.024864600134325,0.9917102106229809,1.0728411260185045,2.9529276337483816,2.2664424371757073,3.4057606095735258,6170920
1960,R10REST_ASIA,A,Median,0.09382184037345409,-0.09985312021605679,0.18189950045007067,1.0241650689719504,0.9725501395464515,1.0701417008852783,2.9237079747192323,2.1256786503295104,3.285711609839324,6170920
1960,R10REST_ASIA,A,Min,0.0656232510115965,-0.03957749551029984,0.17005898808554681,1.0201699882790705,0.987945422655379,1.0600437784540688,2.7976194744852023,2.0985983768402803,3.2250505977000006,6170920
1960,R10REST_ASIA,E,Max,0.055490149104843955,-0.043451545034769376,0.1870744548425888,1.0214420017992358,0.9770149363236897,1.0710074234679203,2.8973026371335164,2.2383681297257643,3.252865297217698,6170920
1960,R10REST_ASIA,E,Median,0.052307900348185665,-0.0400399450214433,0.1712516235211771,1.0143078147136328,0.9878101308788199,1.062094006975061,2.7976194744852023,2.2132390561786064,3.23525586312831,6170920
1960,R10REST_ASIA,E,Min,0.05875709022551456,-0.05664260367428309,0.16462411249622289,1.01916805629887,0.9843802343083619,1.0618227484760259,2.8708972995478006,2.2381863458562283,3.2503386577852655,6170920
1961,R10AFRICA,A,Max,0.07944631647833278,-0.06563879655183388,0.20047532708675325,1.0118948638463219,0.9888060958223112,1.0366646661387786,5.7997401941883595,5.056152017594696,6.338104415380707,10062464
1961,R10AFRICA,A,Median,0.06775295723166597,-0.07196133351431643,0.19193156242364992,1.010725382480351,0.9881862961547067,1.0367832239625183,5.778208774343181,5.018661991421127,6.3759914520186065,10062464
1961,R10AFRICA,A,Min,0.08952595620532744,-0.0572759224529348,0.21379805733810256,1.015682979350327,0.9899013671289869,1.0400681658278463,5.7458578473240856,4.840662148538476,6.3770570010239735,10062464
1961,R10AFRICA,E,Max,0.15375040538332851,-0.00619607760437438,0.26366702992411734,1.029774166153787,0.9992171503471727,1.054106006770735,5.620932457793158,4.766479043453936,6.3182223105673,10062464
1961,R10AFRICA,E,Median,0.12903033922779827,-0.014412332491710263,0.273479300617035,1.0283952279752657,0.9965101803282881,1.0498506069171563,5.620932457793158,4.759520500947764,6.299590356155273,10062464
1961,R10AFRICA,E,Min,0.10016252878756893,-0.005608338376823063,0.2637181316031336,1.023104562097763,0.9987614826286497,1.0497992326574561,5.646017702591711,4.7664658045370745,6.317066767156325,10062464
1961,R10CHINA+,A,Max,0.011587458713857468,-0.11579800224387173,0.10703834410230617,1.0072817113752353,0.897093867808358,1.0846191147731394,1.2011061920438864,1.0055315050605436,1.4746471590162638,22265000
1961,R10CHINA+,A,Median,0.039349794515641134,-0.07957016231129571,0.11423881813692059,1.027173748302516,0.9293534688245096,1.0873871522643848,1.2203117302568518,1.0320468738347421,1.479650260181368,22265000
1961,R10CHINA+,A,Min,0.02501126906730322,-0.1266835887703299,0.10465273911132908,1.016452839771787,0.9168336113089366,1.090037672248906,1.2431101729384673,1.075031187770437,1.4457194302549015,22265000
1961,R10CHINA+,E,Max,-0.012694990799870076,-0.10919143890540897,0.09105861469705363,0.9922688446287005,0.9171855476114199,1.0781124537041928,1.2629450701660643,1.0782308553378666,1.527805498191727,22265000
1961,R10CHINA+,E,Median,0.004281823567420018,-0.12669305226534508,0.09696421461570351,1.0026694896774533,0.912553679597802,1.083119468406343,1.2563184078359682,1.077431817596335,1.5019898552695499,22265000
1961,R10CHINA+,E,Min,0.005363605775160929,-0.12666182273179494,0.09323272229825363,1.0034146070294563,0.9131644827066964,1.0801693479456558,1.2628057840636047,1.0782116755116913,1.5277179655055428,22265000
1961,R10EUROPE,A,Max,0.3875846958020799,-0.03624599684424119,0.6845855888249139,1.1198886349408812,0.991908764643114,1.1857347966998129,3.8955028738885438,3.2578249646264843,4.2549110736673,8505228
1961,R10EUROPE,A,Median,0.418607286754606,-0.08921006056351335,0.5644838649276475,1.1175502718002777,0.9688913778074635,1.1802678252577516,3.8768066146771534,3.2575269208601347,4.2547404751942945,8505228
1961,R10EUROPE,A,Min,0.4752235656098318,0.11593173164683485,0.6817754237912653,1.1148457799962064,1.037878931576217,1.2149089955453172,3.5350137253318605,2.958599144918801,4.214254432715441,8505228
1961,R10EUROPE,E,Max,0.5152804249452001,0.020771106597647554,0.7250831843412903,1.129905242873673,1.0052920711914555,1.207846996058947,3.915251738608171,3.2639047436277124,4.281878574470267,8505228
