model,case,aggregate,r10,year,gtco2
REMIND-MAgPIE,C,Min,EAS,2098,-0.24254825775597988
REMIND-MAgPIE,C,Min,EAS,2099,-0.2382856691184256
REMIND-MAgPIE,C,Min,EAS,2100,-0.23402308048087134
REMIND-MAgPIE,E,Max,EAS,1990,3.015900572
REMIND-MAgPIE,E,Max,EAS,1991,3.1697221960000004
REMIND-MAgPIE,E,Max,EAS,1992,3.315804664
REMIND-MAgPIE,E,Max,EAS,1993,3.5403651450000004
REMIND-MAgPIE,E,Max,EAS,1994,3.7424033449999996
REMIND-MAgPIE,E,Max,EAS,1995,4.030607065000001
REMIND-MAgPIE,E,Max,EAS,1996,4.211150671
REMIND-MAgPIE,E,Max,EAS,1997,4.254397181
REMIND-MAgPIE,E,Max,EAS,1998,4.049650375000001
REMIND-MAgPIE,E,Max,EAS,1999,4.291294826000001
REMIND-MAgPIE,E,Max,EAS,2000,4.434591671
REMIND-MAgPIE,E,Max,EAS,2001,4.532876685000001
REMIND-MAgPIE,E,Max,EAS,2002,4.934273716000001
REMIND-MAgPIE,E,Max,EAS,2003,5.6973835390000005
REMIND-MAgPIE,E,Max,EAS,2004,6.090130516
REMIND-MAgPIE,E,Max,EAS,2005,6.776375369000001
REMIND-MAgPIE,E,Max,EAS,2006,7.4029609139999994
REMIND-MAgPIE,E,Max,EAS,2007,7.905456764
REMIND-MAgPIE,E,Max,EAS,2008,8.426912608
REMIND-MAgPIE,E,Max,EAS,2009,8.791372539
REMIND-MAgPIE,E,Max,EAS,2010,9.590275010000001
REMIND-MAgPIE,E,Max,EAS,2011,10.534131748
REMIND-MAgPIE,E,Max,EAS,2012,10.796475624000001
REMIND-MAgPIE,E,Max,EAS,2013,10.980617765
REMIND-MAgPIE,E,Max,EAS,2014,11.011366334
REMIND-MAgPIE,E,Max,EAS,2015,10.869072091
REMIND-MAgPIE,E,Max,EAS,2016,10.781022151
REMIND-MAgPIE,E,Max,EAS,2017,11.081165533000002
REMIND-MAgPIE,E,Max,EAS,2018,11.444307410000002
REMIND-MAgPIE,E,Max,EAS,2019,11.784229938
REMIND-MAgPIE,E,Max,EAS,2020,11.904856679000002
REMIND-MAgPIE,E,Max,EAS,2021,12.366947520999998
REMIND-MAgPIE,E,Max,EAS,2022,12.396064366000001
REMIND-MAgPIE,E,Max,EAS,2023,12.458103735381309
REMIND-MAgPIE,E,Max,EAS,2024,12.520143104762614
REMIND-MAgPIE,E,Max,EAS,2025,12.582182474143922
REMIND-MAgPIE,E,Max,EAS,2026,12.64422184352523
REMIND-MAgPIE,E,Max,EAS,2027,12.706261212906535
REMIND-MAgPIE,E,Max,EAS,2028,12.768300582287843
REMIND-MAgPIE,E,Max,EAS,2029,12.830339951669147
REMIND-MAgPIE,E,Max,EAS,2030,12.892379321050456
REMIND-MAgPIE,E,Max,EAS,2031,12.41181055316135
REMIND-MAgPIE,E,Max,EAS,2032,11.931241785272244
REMIND-MAgPIE,E,Max,EAS,2033,11.450673017383139
REMIND-MAgPIE,E,Max,EAS,2034,10.970104249494032
REMIND-MAgPIE,E,Max,EAS,2035,10.489535481604927
REMIND-MAgPIE,E,Max,EAS,2036,10.008966713715822
REMIND-MAgPIE,E,Max,EAS,2037,9.528397945826715
REMIND-MAgPIE,E,Max,EAS,2038,9.04782917793761
REMIND-MAgPIE,E,Max,EAS,2039,8.567260410048505
REMIND-MAgPIE,E,Max,EAS,2040,8.086691642159398
REMIND-MAgPIE,E,Max,EAS,2041,7.704566242475085
REMIND-MAgPIE,E,Max,EAS,2042,7.3224408427907735
REMIND-MAgPIE,E,Max,EAS,2043,6.940315443106461
REMIND-MAgPIE,E,Max,EAS,2044,6.558190043422149
REMIND-MAgPIE,E,Max,EAS,2045,6.176064643737837
REMIND-MAgPIE,E,Max,EAS,2046,5.793939244053524
REMIND-MAgPIE,E,Max,EAS,2047,5.411813844369211
REMIND-MAgPIE,E,Max,EAS,2048,5.0296884446849
REMIND-MAgPIE,E,Max,EAS,2049,4.647563045000587
REMIND-MAgPIE,E,Max,EAS,2050,4.265437645316275
REMIND-MAgPIE,E,Max,EAS,2051,3.916864739104793
REMIND-MAgPIE,E,Max,EAS,2052,3.5682918328933115
REMIND-MAgPIE,E,Max,EAS,2053,3.21971892668183
REMIND-MAgPIE,E,Max,EAS,2054,2.871146020470348
REMIND-MAgPIE,E,Max,EAS,2055,2.522573114258866
REMIND-MAgPIE,E,Max,EAS,2056,2.174000208047384
REMIND-MAgPIE,E,Max,EAS,2057,1.8254273018359024
REMIND-MAgPIE,E,Max,EAS,2058,1.4768543956244204
REMIND-MAgPIE,E,Max,EAS,2059,1.128281489412939
REMIND-MAgPIE,E,Max,EAS,2060,0.7797085832014568
REMIND-MAgPIE,E,Max,EAS,2061,0.7479301795728716
REMIND-MAgPIE,E,Max,EAS,2062,0.7161517759442865
REMIND-MAgPIE,E,Max,EAS,2063,0.6843733723157013
REMIND-MAgPIE,E,Max,EAS,2064,0.6525949686871161
REMIND-MAgPIE,E,Max,EAS,2065,0.620816565058531
REMIND-MAgPIE,E,Max,EAS,2066,0.5890381614299458
REMIND-MAgPIE,E,Max,EAS,2067,0.5572597578013607
REMIND-MAgPIE,E,Max,EAS,2068,0.5254813541727754
REMIND-MAgPIE,E,Max,EAS,2069,0.49370295054419033
REMIND-MAgPIE,E,Max,EAS,2070,0.4619245469156052
REMIND-MAgPIE,E,Max,EAS,2071,0.446474615806898
REMIND-MAgPIE,E,Max,EAS,2072,0.43102468469819083
REMIND-MAgPIE,E,Max,EAS,2073,0.4155747535894837
REMIND-MAgPIE,E,Max,EAS,2074,0.4001248224807765
REMIND-MAgPIE,E,Max,EAS,2075,0.38467489137206934
REMIND-MAgPIE,E,Max,EAS,2076,0.36922496026336216
REMIND-MAgPIE,E,Max,EAS,2077,0.353775029154655
REMIND-MAgPIE,E,Max,EAS,2078,0.3383250980459478
REMIND-MAgPIE,E,Max,EAS,2079,0.3228751669372406
REMIND-MAgPIE,E,Max,EAS,2080,0.3074252358285335
REMIND-MAgPIE,E,Max,EAS,2081,0.2957866397281711
REMIND-MAgPIE,E,Max,EAS,2082,0.2841480436278087
REMIND-MAgPIE,E,Max,EAS,2083,0.2725094475274463
REMIND-MAgPIE,E,Max,EAS,2084,0.26087085142708394
REMIND-MAgPIE,E,Max,EAS,2085,0.24923225532672158
REMIND-MAgPIE,E,Max,EAS,2086,0.23759365922635922
REMIND-MAgPIE,E,Max,EAS,2087,0.22595506312599684
REMIND-MAgPIE,E,Max,EAS,2088,0.21431646702563445
REMIND-MAgPIE,E,Max,EAS,2089,0.20267787092527206
REMIND-MAgPIE,E,Max,EAS,2090,0.19103927482490968
REMIND-MAgPIE,E,Max,EAS,2091,0.1802940710095133
REMIND-MAgPIE,E,Max,EAS,2092,0.16954886719411694
REMIND-MAgPIE,E,Max,EAS,2093,0.15880366337872057
REMIND-MAgPIE,E,Max,EAS,2094,0.1480584595633242
REMIND-MAgPIE,E,Max,EAS,2095,0.13731325574792783
REMIND-MAgPIE,E,Max,EAS,2096,0.12656805193253146
REMIND-MAgPIE,E,Max,EAS,2097,0.11582284811713509
REMIND-MAgPIE,E,Max,EAS,2098,0.10507764430173872
REMIND-MAgPIE,E,Max,EAS,2099,0.09433244048634234
REMIND-MAgPIE,E,Max,EAS,2100,0.08358723667094597
REMIND-MAgPIE,E,Median,EAS,1990,3.015900572
REMIND-MAgPIE,E,Median,EAS,1991,3.1697221960000004
REMIND-MAgPIE,E,Median,EAS,1992,3.315804664
REMIND-MAgPIE,E,Median,EAS,1993,3.5403651450000004
REMIND-MAgPIE,E,Median,EAS,1994,3.7424033449999996
REMIND-MAgPIE,E,Median,EAS,1995,4.030607065000001
REMIND-MAgPIE,E,Median,EAS,1996,4.211150671
REMIND-MAgPIE,E,Median,EAS,1997,4.254397181
REMIND-MAgPIE,E,Median,EAS,1998,4.049650375000001
REMIND-MAgPIE,E,Median,EAS,1999,4.291294826000001
REMIND-MAgPIE,E,Median,EAS,2000,4.434591671
REMIND-MAgPIE,E,Median,EAS,2001,4.532876685000001
REMIND-MAgPIE,E,Median,EAS,2002,4.934273716000001
REMIND-MAgPIE,E,Median,EAS,2003,5.6973835390000005
REMIND-MAgPIE,E,Median,EAS,2004,6.090130516
REMIND-MAgPIE,E,Median,EAS,2005,6.776375369000001
REMIND-MAgPIE,E,Median,EAS,2006,7.4029609139999994
REMIND-MAgPIE,E,Median,EAS,2007,7.905456764
REMIND-MAgPIE,E,Median,EAS,2008,8.426912608
REMIND-MAgPIE,E,Median,EAS,2009,8.791372539
REMIND-MAgPIE,E,Median,EAS,2010,9.590275010000001
REMIND-MAgPIE,E,Median,EAS,2011,10.534131748
REMIND-MAgPIE,E,Median,EAS,2012,10.796475624000001
REMIND-MAgPIE,E,Median,EAS,2013,10.980617765
REMIND-MAgPIE,E,Median,EAS,2014,11.011366334
REMIND-MAgPIE,E,Median,EAS,2015,10.869072091
REMIND-MAgPIE,E,Median,EAS,2016,10.781022151
REMIND-MAgPIE,E,Median,EAS,2017,11.081165533000002
REMIND-MAgPIE,E,Median,EAS,2018,11.444307410000002
REMIND-MAgPIE,E,Median,EAS,2019,11.784229938
REMIND-MAgPIE,E,Median,EAS,2020,11.904856679000002
REMIND-MAgPIE,E,Median,EAS,2021,12.366947520999998
REMIND-MAgPIE,E,Median,EAS,2022,12.396064366000001
REMIND-MAgPIE,E,Median,EAS,2023,12.396944561663044
REMIND-MAgPIE,E,Median,EAS,2024,12.397824757326088
REMIND-MAgPIE,E,Median,EAS,2025,12.398704952989133
REMIND-MAgPIE,E,Median,EAS,2026,12.399585148652179
REMIND-MAgPIE,E,Median,EAS,2027,12.400465344315222
REMIND-MAgPIE,E,Median,EAS,2028,12.401345539978266
REMIND-MAgPIE,E,Median,EAS,2029,12.402225735641311
REMIND-MAgPIE,E,Median,EAS,2030,12.403105931304355
REMIND-MAgPIE,E,Median,EAS,2031,11.915049024643459
REMIND-MAgPIE,E,Median,EAS,2032,11.42699211798256
REMIND-MAgPIE,E,Median,EAS,2033,10.938935211321665
REMIND-MAgPIE,E,Median,EAS,2034,10.450878304660767
REMIND-MAgPIE,E,Median,EAS,2035,9.962821397999871
REMIND-MAgPIE,E,Median,EAS,2036,9.474764491338973
REMIND-MAgPIE,E,Median,EAS,2037,8.986707584678078
REMIND-MAgPIE,E,Median,EAS,2038,8.49865067801718
REMIND-MAgPIE,E,Median,EAS,2039,8.010593771356284
REMIND-MAgPIE,E,Median,EAS,2040,7.522536864695387
REMIND-MAgPIE,E,Median,EAS,2041,7.1105426985371
REMIND-MAgPIE,E,Median,EAS,2042,6.698548532378814
REMIND-MAgPIE,E,Median,EAS,2043,6.2865543662205265
REMIND-MAgPIE,E,Median,EAS,2044,5.8745602000622394
REMIND-MAgPIE,E,Median,EAS,2045,5.462566033903953
REMIND-MAgPIE,E,Median,EAS,2046,5.050571867745666
REMIND-MAgPIE,E,Median,EAS,2047,4.63857770158738
REMIND-MAgPIE,E,Median,EAS,2048,4.226583535429093
REMIND-MAgPIE,E,Median,EAS,2049,3.8145893692708057
REMIND-MAgPIE,E,Median,EAS,2050,3.402595203112519
REMIND-MAgPIE,E,Median,EAS,2051,3.0893521208543997
REMIND-MAgPIE,E,Median,EAS,2052,2.7761090385962808
REMIND-MAgPIE,E,Median,EAS,2053,2.4628659563381614
REMIND-MAgPIE,E,Median,EAS,2054,2.1496228740800425
REMIND-MAgPIE,E,Median,EAS,2055,1.8363797918219236
REMIND-MAgPIE,E,Median,EAS,2056,1.5231367095638046
REMIND-MAgPIE,E,Median,EAS,2057,1.2098936273056855
REMIND-MAgPIE,E,Median,EAS,2058,0.8966505450475664
REMIND-MAgPIE,E,Median,EAS,2059,0.5834074627894477
REMIND-MAgPIE,E,Median,EAS,2060,0.27016438053132846
REMIND-MAgPIE,E,Median,EAS,2061,0.2506313813812017
REMIND-MAgPIE,E,Median,EAS,2062,0.231098382231075
REMIND-MAgPIE,E,Median,EAS,2063,0.21156538308094827
REMIND-MAgPIE,E,Median,EAS,2064,0.19203238393082156
REMIND-MAgPIE,E,Median,EAS,2065,0.17249938478069482
REMIND-MAgPIE,E,Median,EAS,2066,0.15296638563056808
REMIND-MAgPIE,E,Median,EAS,2067,0.13343338648044137
REMIND-MAgPIE,E,Median,EAS,2068,0.11390038733031463
REMIND-MAgPIE,E,Median,EAS,2069,0.09436738818018789
REMIND-MAgPIE,E,Median,EAS,2070,0.07483438903006118
REMIND-MAgPIE,E,Median,EAS,2071,0.07121009094403952
REMIND-MAgPIE,E,Median,EAS,2072,0.06758579285801786
REMIND-MAgPIE,E,Median,EAS,2073,0.0639614947719962
REMIND-MAgPIE,E,Median,EAS,2074,0.06033719668597453
REMIND-MAgPIE,E,Median,EAS,2075,0.05671289859995287
REMIND-MAgPIE,E,Median,EAS,2076,0.05308860051393121
REMIND-MAgPIE,E,Median,EAS,2077,0.04946430242790955
REMIND-MAgPIE,E,Median,EAS,2078,0.04584000434188788
REMIND-MAgPIE,E,Median,EAS,2079,0.04221570625586622
REMIND-MAgPIE,E,Median,EAS,2080,0.03859140816984456
REMIND-MAgPIE,E,Median,EAS,2081,0.034350563995229594
REMIND-MAgPIE,E,Median,EAS,2082,0.030109719820614618
REMIND-MAgPIE,E,Median,EAS,2083,0.025868875645999646
REMIND-MAgPIE,E,Median,EAS,2084,0.021628031471384673
REMIND-MAgPIE,E,Median,EAS,2085,0.0173871872967697
REMIND-MAgPIE,E,Median,EAS,2086,0.013146343122154729
REMIND-MAgPIE,E,Median,EAS,2087,0.00890549894753976
REMIND-MAgPIE,E,Median,EAS,2088,0.004664654772924784
REMIND-MAgPIE,E,Median,EAS,2089,4.238105983098081e-4
REMIND-MAgPIE,E,Median,EAS,2090,-0.003817033576305164
REMIND-MAgPIE,E,Median,EAS,2091,-0.009293524714578536
REMIND-MAgPIE,E,Median,EAS,2092,-0.014770015852851908
REMIND-MAgPIE,E,Median,EAS,2093,-0.02024650699112528
REMIND-MAgPIE,E,Median,EAS,2094,-0.025722998129398652
REMIND-MAgPIE,E,Median,EAS,2095,-0.031199489267672024
REMIND-MAgPIE,E,Median,EAS,2096,-0.03667598040594539
REMIND-MAgPIE,E,Median,EAS,2097,-0.042152471544218764
REMIND-MAgPIE,E,Median,EAS,2098,-0.047628962682492136
REMIND-MAgPIE,E,Median,EAS,2099,-0.05310545382076551
REMIND-MAgPIE,E,Median,EAS,2100,-0.05858194495903888
REMIND-MAgPIE,E,Min,EAS,1990,3.015900572
REMIND-MAgPIE,E,Min,EAS,1991,3.1697221960000004
REMIND-MAgPIE,E,Min,EAS,1992,3.315804664
REMIND-MAgPIE,E,Min,EAS,1993,3.5403651450000004
REMIND-MAgPIE,E,Min,EAS,1994,3.7424033449999996
REMIND-MAgPIE,E,Min,EAS,1995,4.030607065000001
REMIND-MAgPIE,E,Min,EAS,1996,4.211150671
REMIND-MAgPIE,E,Min,EAS,1997,4.254397181
REMIND-MAgPIE,E,Min,EAS,1998,4.049650375000001
REMIND-MAgPIE,E,Min,EAS,1999,4.291294826000001
REMIND-MAgPIE,E,Min,EAS,2000,4.434591671
REMIND-MAgPIE,E,Min,EAS,2001,4.532876685000001
REMIND-MAgPIE,E,Min,EAS,2002,4.934273716000001
REMIND-MAgPIE,E,Min,EAS,2003,5.6973835390000005
REMIND-MAgPIE,E,Min,EAS,2004,6.090130516
REMIND-MAgPIE,E,Min,EAS,2005,6.776375369000001
REMIND-MAgPIE,E,Min,EAS,2006,7.4029609139999994
REMIND-MAgPIE,E,Min,EAS,2007,7.905456764
REMIND-MAgPIE,E,Min,EAS,2008,8.426912608
REMIND-MAgPIE,E,Min,EAS,2009,8.791372539
REMIND-MAgPIE,E,Min,EAS,2010,9.590275010000001
REMIND-MAgPIE,E,Min,EAS,2011,10.534131748
REMIND-MAgPIE,E,Min,EAS,2012,10.796475624000001
REMIND-MAgPIE,E,Min,EAS,2013,10.980617765
REMIND-MAgPIE,E,Min,EAS,2014,11.011366334
REMIND-MAgPIE,E,Min,EAS,2015,10.869072091
REMIND-MAgPIE,E,Min,EAS,2016,10.781022151
REMIND-MAgPIE,E,Min,EAS,2017,11.081165533000002
REMIND-MAgPIE,E,Min,EAS,2018,11.444307410000002
REMIND-MAgPIE,E,Min,EAS,2019,11.784229938
REMIND-MAgPIE,E,Min,EAS,2020,11.904856679000002
REMIND-MAgPIE,E,Min,EAS,2021,12.366947520999998
REMIND-MAgPIE,E,Min,EAS,2022,12.396064366000001
REMIND-MAgPIE,E,Min,EAS,2023,12.366767822173664
REMIND-MAgPIE,E,Min,EAS,2024,12.337471278347326
REMIND-MAgPIE,E,Min,EAS,2025,12.308174734520989
REMIND-MAgPIE,E,Min,EAS,2026,12.278878190694654
REMIND-MAgPIE,E,Min,EAS,2027,12.249581646868318
REMIND-MAgPIE,E,Min,EAS,2028,12.220285103041979
REMIND-MAgPIE,E,Min,EAS,2029,12.190988559215644
REMIND-MAgPIE,E,Min,EAS,2030,12.161692015389306
REMIND-MAgPIE,E,Min,EAS,2031,11.65100534966516
REMIND-MAgPIE,E,Min,EAS,2032,11.140318683941015
REMIND-MAgPIE,E,Min,EAS,2033,10.62963201821687
REMIND-MAgPIE,E,Min,EAS,2034,10.118945352492723
REMIND-MAgPIE,E,Min,EAS,2035,9.608258686768579
REMIND-MAgPIE,E,Min,EAS,2036,9.097572021044433
REMIND-MAgPIE,E,Min,EAS,2037,8.586885355320288
REMIND-MAgPIE,E,Min,EAS,2038,8.076198689596142
REMIND-MAgPIE,E,Min,EAS,2039,7.565512023871997
REMIND-MAgPIE,E,Min,EAS,2040,7.054825358147851
REMIND-MAgPIE,E,Min,EAS,2041,6.633312610476781
REMIND-MAgPIE,E,Min,EAS,2042,6.211799862805711
REMIND-MAgPIE,E,Min,EAS,2043,5.7902871151346424
REMIND-MAgPIE,E,Min,EAS,2044,5.368774367463573
REMIND-MAgPIE,E,Min,EAS,2045,4.947261619792503
REMIND-MAgPIE,E,Min,EAS,2046,4.525748872121433
REMIND-MAgPIE,E,Min,EAS,2047,4.104236124450363
REMIND-MAgPIE,E,Min,EAS,2048,3.6827233767792933
REMIND-MAgPIE,E,Min,EAS,2049,3.2612106291082235
REMIND-MAgPIE,E,Min,EAS,2050,2.839697881437154
REMIND-MAgPIE,E,Min,EAS,2051,2.5521130062917874
REMIND-MAgPIE,E,Min,EAS,2052,2.264528131146421
REMIND-MAgPIE,E,Min,EAS,2053,1.9769432560010542
REMIND-MAgPIE,E,Min,EAS,2054,1.6893583808556876
REMIND-MAgPIE,E,Min,EAS,2055,1.401773505710321
REMIND-MAgPIE,E,Min,EAS,2056,1.1141886305649544
REMIND-MAgPIE,E,Min,EAS,2057,0.8266037554195877
REMIND-MAgPIE,E,Min,EAS,2058,0.5390188802742211
REMIND-MAgPIE,E,Min,EAS,2059,0.2514340051288546
REMIND-MAgPIE,E,Min,EAS,2060,-0.03615087001651188
REMIND-MAgPIE,E,Min,EAS,2061,-0.04948824220591127
REMIND-MAgPIE,E,Min,EAS,2062,-0.06282561439531066
REMIND-MAgPIE,E,Min,EAS,2063,-0.07616298658471005
REMIND-MAgPIE,E,Min,EAS,2064,-0.08950035877410945
REMIND-MAgPIE,E,Min,EAS,2065,-0.10283773096350884
REMIND-MAgPIE,E,Min,EAS,2066,-0.11617510315290823
REMIND-MAgPIE,E,Min,EAS,2067,-0.12951247534230764
REMIND-MAgPIE,E,Min,EAS,2068,-0.14284984753170704
REMIND-MAgPIE,E,Min,EAS,2069,-0.15618721972110644
REMIND-MAgPIE,E,Min,EAS,2070,-0.1695245919105058
REMIND-MAgPIE,E,Min,EAS,2071,-0.16751616620280213
REMIND-MAgPIE,E,Min,EAS,2072,-0.16550774049509845
REMIND-MAgPIE,E,Min,EAS,2073,-0.16349931478739474
REMIND-MAgPIE,E,Min,EAS,2074,-0.16149088907969106
REMIND-MAgPIE,E,Min,EAS,2075,-0.15948246337198738
REMIND-MAgPIE,E,Min,EAS,2076,-0.1574740376642837
REMIND-MAgPIE,E,Min,EAS,2077,-0.15546561195658
REMIND-MAgPIE,E,Min,EAS,2078,-0.1534571862488763
REMIND-MAgPIE,E,Min,EAS,2079,-0.15144876054117262
REMIND-MAgPIE,E,Min,EAS,2080,-0.14944033483346894
REMIND-MAgPIE,E,Min,EAS,2081,-0.14854890224655173
REMIND-MAgPIE,E,Min,EAS,2082,-0.14765746965963455
REMIND-MAgPIE,E,Min,EAS,2083,-0.14676603707271735
REMIND-MAgPIE,E,Min,EAS,2084,-0.14587460448580017
REMIND-MAgPIE,E,Min,EAS,2085,-0.14498317189888296
REMIND-MAgPIE,E,Min,EAS,2086,-0.14409173931196576
REMIND-MAgPIE,E,Min,EAS,2087,-0.14320030672504858
REMIND-MAgPIE,E,Min,EAS,2088,-0.14230887413813137
REMIND-MAgPIE,E,Min,EAS,2089,-0.1414174415512142
REMIND-MAgPIE,E,Min,EAS,2090,-0.14052600896429698
REMIND-MAgPIE,E,Min,EAS,2091,-0.14255303530843047
REMIND-MAgPIE,E,Min,EAS,2092,-0.14458006165256398
REMIND-MAgPIE,E,Min,EAS,2093,-0.14660708799669747
REMIND-MAgPIE,E,Min,EAS,2094,-0.148634114340831
REMIND-MAgPIE,E,Min,EAS,2095,-0.15066114068496447
REMIND-MAgPIE,E,Min,EAS,2096,-0.15268816702909796
REMIND-MAgPIE,E,Min,EAS,2097,-0.15471519337323147
REMIND-MAgPIE,E,Min,EAS,2098,-0.15674221971736496
REMIND-MAgPIE,E,Min,EAS,2099,-0.15876924606149848
REMIND-MAgPIE,E,Min,EAS,2100,-0.16079627240563196
REMIND-MAgPIE,A,Max,EUR,1990,4.803611013
REMIND-MAgPIE,A,Max,EUR,1991,4.724174197
REMIND-MAgPIE,A,Max,EUR,1992,4.592162537999999
REMIND-MAgPIE,A,Max,EUR,1993,4.506195100999999
REMIND-MAgPIE,A,Max,EUR,1994,4.4682215769999996
REMIND-MAgPIE,A,Max,EUR,1995,4.524526936999999
REMIND-MAgPIE,A,Max,EUR,1996,4.6613755690000005
REMIND-MAgPIE,A,Max,EUR,1997,4.588811021999999
REMIND-MAgPIE,A,Max,EUR,1998,4.593114110999999
REMIND-MAgPIE,A,Max,EUR,1999,4.510876964999998
REMIND-MAgPIE,A,Max,EUR,2000,4.562899715
REMIND-MAgPIE,A,Max,EUR,2001,4.619127127
REMIND-MAgPIE,A,Max,EUR,2002,4.6112178020000005
REMIND-MAgPIE,A,Max,EUR,2003,4.730049791000001
REMIND-MAgPIE,A,Max,EUR,2004,4.757020941000001
REMIND-MAgPIE,A,Max,EUR,2005,4.746541956000001
REMIND-MAgPIE,A,Max,EUR,2006,4.782074079000001
REMIND-MAgPIE,A,Max,EUR,2007,4.768079310999999
REMIND-MAgPIE,A,Max,EUR,2008,4.662848012
REMIND-MAgPIE,A,Max,EUR,2009,4.314032043
REMIND-MAgPIE,A,Max,EUR,2010,4.4380847
REMIND-MAgPIE,A,Max,EUR,2011,4.323156370000001
REMIND-MAgPIE,A,Max,EUR,2012,4.275260847999999
REMIND-MAgPIE,A,Max,EUR,2013,4.17783474
REMIND-MAgPIE,A,Max,EUR,2014,4.00562237
REMIND-MAgPIE,A,Max,EUR,2015,4.0656163119999995
REMIND-MAgPIE,A,Max,EUR,2016,4.072575708
REMIND-MAgPIE,A,Max,EUR,2017,4.108105540999999
REMIND-MAgPIE,A,Max,EUR,2018,4.015238972000001
REMIND-MAgPIE,A,Max,EUR,2019,3.8366539030000006
REMIND-MAgPIE,A,Max,EUR,2020,3.530159749
REMIND-MAgPIE,A,Max,EUR,2021,3.766808351000001
REMIND-MAgPIE,A,Max,EUR,2022,3.6759131700000007
REMIND-MAgPIE,A,Max,EUR,2023,3.712243978279906
REMIND-MAgPIE,A,Max,EUR,2024,3.7485747865598102
REMIND-MAgPIE,A,Max,EUR,2025,3.7849055948397146
REMIND-MAgPIE,A,Max,EUR,2026,3.8212364031196184
REMIND-MAgPIE,A,Max,EUR,2027,3.8575672113995227
REMIND-MAgPIE,A,Max,EUR,2028,3.8938980196794275
REMIND-MAgPIE,A,Max,EUR,2029,3.9302288279593323
REMIND-MAgPIE,A,Max,EUR,2030,3.9665596362392366
REMIND-MAgPIE,A,Max,EUR,2031,3.9158450680025645
REMIND-MAgPIE,A,Max,EUR,2032,3.865130499765893
REMIND-MAgPIE,A,Max,EUR,2033,3.8144159315292208
REMIND-MAgPIE,A,Max,EUR,2034,3.7637013632925487
REMIND-MAgPIE,A,Max,EUR,2035,3.712986795055877
REMIND-MAgPIE,A,Max,EUR,2036,3.662272226819205
REMIND-MAgPIE,A,Max,EUR,2037,3.611557658582533
REMIND-MAgPIE,A,Max,EUR,2038,3.5608430903458608
REMIND-MAgPIE,A,Max,EUR,2039,3.510128522109189
REMIND-MAgPIE,A,Max,EUR,2040,3.459413953872517
REMIND-MAgPIE,A,Max,EUR,2041,3.353043635047327
REMIND-MAgPIE,A,Max,EUR,2042,3.2466733162221373
REMIND-MAgPIE,A,Max,EUR,2043,3.140302997396947
REMIND-MAgPIE,A,Max,EUR,2044,3.033932678571757
REMIND-MAgPIE,A,Max,EUR,2045,2.927562359746567
REMIND-MAgPIE,A,Max,EUR,2046,2.8211920409213773
REMIND-MAgPIE,A,Max,EUR,2047,2.7148217220961874
REMIND-MAgPIE,A,Max,EUR,2048,2.608451403270997
REMIND-MAgPIE,A,Max,EUR,2049,2.5020810844458072
REMIND-MAgPIE,A,Max,EUR,2050,2.3957107656206174
REMIND-MAgPIE,A,Max,EUR,2051,2.3769331063163404
REMIND-MAgPIE,A,Max,EUR,2052,2.3581554470120634
REMIND-MAgPIE,A,Max,EUR,2053,2.3393777877077864
REMIND-MAgPIE,A,Max,EUR,2054,2.3206001284035094
REMIND-MAgPIE,A,Max,EUR,2055,2.3018224690992324
REMIND-MAgPIE,A,Max,EUR,2056,2.2830448097949554
REMIND-MAgPIE,A,Max,EUR,2057,2.264267150490679
REMIND-MAgPIE,A,Max,EUR,2058,2.245489491186402
REMIND-MAgPIE,A,Max,EUR,2059,2.226711831882125
REMIND-MAgPIE,A,Max,EUR,2060,2.207934172577848
REMIND-MAgPIE,A,Max,EUR,2061,2.1850984029233897
REMIND-MAgPIE,A,Max,EUR,2062,2.162262633268932
REMIND-MAgPIE,A,Max,EUR,2063,2.139426863614474
REMIND-MAgPIE,A,Max,EUR,2064,2.1165910939600163
REMIND-MAgPIE,A,Max,EUR,2065,2.093755324305558
REMIND-MAgPIE,A,Max,EUR,2066,2.0709195546511006
REMIND-MAgPIE,A,Max,EUR,2067,2.0480837849966425
REMIND-MAgPIE,A,Max,EUR,2068,2.025248015342185
REMIND-MAgPIE,A,Max,EUR,2069,2.0024122456877267
REMIND-MAgPIE,A,Max,EUR,2070,1.9795764760332688
REMIND-MAgPIE,A,Max,EUR,2071,1.9584791484354196
REMIND-MAgPIE,A,Max,EUR,2072,1.9373818208375702
REMIND-MAgPIE,A,Max,EUR,2073,1.916284493239721
REMIND-MAgPIE,A,Max,EUR,2074,1.8951871656418715
REMIND-MAgPIE,A,Max,EUR,2075,1.8740898380440223
REMIND-MAgPIE,A,Max,EUR,2076,1.852992510446173
REMIND-MAgPIE,A,Max,EUR,2077,1.8318951828483236
REMIND-MAgPIE,A,Max,EUR,2078,1.8107978552504744
REMIND-MAgPIE,A,Max,EUR,2079,1.789700527652625
REMIND-MAgPIE,A,Max,EUR,2080,1.7686032000547758
REMIND-MAgPIE,A,Max,EUR,2081,1.7260411502129727
REMIND-MAgPIE,A,Max,EUR,2082,1.6834791003711695
REMIND-MAgPIE,A,Max,EUR,2083,1.6409170505293666
REMIND-MAgPIE,A,Max,EUR,2084,1.5983550006875635
REMIND-MAgPIE,A,Max,EUR,2085,1.5557929508457604
