model,scen,r10,peakyearbin,netzeroyearbin,gtco2_cmltv,gtco2_orig_cmltv,gtco2_cdr_cmltv,modelledpaths,pkyearbin,nzyearbin
AIM/CGE 2.2,EN_NPi2020_400f,R10FSU,peak: 2020,net-zero: 2060,45.60390030026651,49.0944199,12.348558839999999,82,2020,2060
AIM/CGE 2.2,EN_NPi2020_400f,R10LAM,peak: 2020,net-zero: 2050,34.81093635466745,35.26252498,39.1156211,113,2020,2050
AIM/CGE 2.2,EN_NPi2020_400f,R10NAM,peak: 2020,net-zero: 2060,106.52394927307577,103.77072442,51.19264556,109,2020,2060
AIM/CGE 2.2,EN_NPi2020_400f,R10PAO,peak: 2020,net-zero: 2060,30.143090229623443,30.21961014,20.19234638,134,2020,2060
AIM/CGE 2.2,EN_NPi2020_400f,R10SAS,peak: 2020,net-zero: 2050,42.03145074650395,34.73377482,31.65914474,19,2020,2050
AIM/CGE 2.2,EN_NPi2020_500f,R10AFRMEA,peak: 2020,net-zero: 2060,91.52923589273135,93.16721582,24.7137661,25,2020,2060
AIM/CGE 2.2,EN_NPi2020_500f,R10EASPAS,peak: 2020,net-zero: 2070,271.62432111777724,267.9547471,69.5570169,104,2020,2070
AIM/CGE 2.2,EN_NPi2020_500f,R10EUR,peak: 2020,net-zero: 2060,86.42977729249236,85.11598246,16.5605105,91,2020,2060
AIM/CGE 2.2,EN_NPi2020_500f,R10FSU,peak: 2020,net-zero: 2060,50.17283273496361,53.78179742,11.16053352,82,2020,2060
AIM/CGE 2.2,EN_NPi2020_500f,R10LAM,peak: 2020,net-zero: 2060,39.19643402493444,39.666372779999996,37.2001687,86,2020,2060
AIM/CGE 2.2,EN_NPi2020_500f,R10NAM,peak: 2020,net-zero: 2060,119.72387848719134,116.84715634,46.707045279999996,109,2020,2060
AIM/CGE 2.2,EN_NPi2020_500f,R10PAO,peak: 2020,net-zero: 2060,32.943732289352624,33.02237978,18.112439600000002,134,2020,2060
AIM/CGE 2.2,EN_NPi2020_500f,R10SAS,peak: 2020,net-zero: 2060,46.3379475366359,38.74975256,29.53315494,26,2020,2060
AIM/CGE 2.2,EN_NPi2020_600,R10AFRMEA,peak: 2020,net-zero: 2110,81.22691060469873,82.68828222,0,161,2020,2110
AIM/CGE 2.2,EN_NPi2020_600,R10EASPAS,peak: 2020,net-zero: 2110,253.39184904557206,250.0909861,0,315,2020,2110
AIM/CGE 2.2,EN_NPi2020_600,R10EUR,peak: 2020,net-zero: 2110,85.81899056669833,84.63843406000001,0,302,2020,2110
AIM/CGE 2.2,EN_NPi2020_600,R10FSU,peak: 2020,net-zero: 2110,44.75127760854061,48.0206844,0,195,2020,2110
AIM/CGE 2.2,EN_NPi2020_600,R10LAM,peak: 2020,net-zero: 2050,24.120825908697736,24.52021024,15.8565096,113,2020,2050
AIM/CGE 2.2,EN_NPi2020_600,R10NAM,peak: 2020,net-zero: 2110,93.94310779259065,91.41857846,0,262,2020,2110
AIM/CGE 2.2,EN_NPi2020_600,R10PAO,peak: 2020,net-zero: 2110,30.96471754310537,31.03695124,0,249,2020,2110
AIM/CGE 2.2,EN_NPi2020_600,R10SAS,peak: 2020,net-zero: 2050,33.727199613197875,27.03488562,13.9740779,19,2020,2050
AIM/CGE 2.2,EN_NPi2020_600f,R10AFRMEA,peak: 2020,net-zero: 2070,100.70955823711955,102.41797088,22.20855332,21,2020,2070
AIM/CGE 2.2,EN_NPi2020_600f,R10EASPAS,peak: 2020,net-zero: 2070,297.2090071840688,293.46842496,62.670563460000004,104,2020,2070
AIM/CGE 2.2,EN_NPi2020_600f,R10EUR,peak: 2020,net-zero: 2070,93.96355401645968,92.62391084,14.78464238,65,2020,2070
AIM/CGE 2.2,EN_NPi2020_600f,R10FSU,peak: 2020,net-zero: 2060,54.95810879324112,58.70548788,9.770730200000001,82,2020,2060
AIM/CGE 2.2,EN_NPi2020_600f,R10LAM,peak: 2020,net-zero: 2060,43.78583436234288,44.28223772,34.5480233,86,2020,2060
AIM/CGE 2.2,EN_NPi2020_600f,R10NAM,peak: 2020,net-zero: 2060,131.55214073060995,128.59449934,42.539124,109,2020,2060
AIM/CGE 2.2,EN_NPi2020_600f,R10PAO,peak: 2020,net-zero: 2070,35.827836473115056,35.91370206,15.87725162,74,2020,2070
AIM/CGE 2.2,EN_NPi2020_600f,R10SAS,peak: 2020,net-zero: 2060,50.666998888270044,42.79412412,27.0260846,26,2020,2060
AIM/CGE 2.2,EN_NPi2020_700,R10AFRMEA,peak: 2020,net-zero: 2110,90.72010231157871,92.26500641999999,0,161,2020,2110
AIM/CGE 2.2,EN_NPi2020_700,R10EASPAS,peak: 2020,net-zero: 2110,275.8126264748072,272.3577154,0,315,2020,2110
AIM/CGE 2.2,EN_NPi2020_700,R10EUR,peak: 2020,net-zero: 2110,93.24294179578472,92.00094456,0,302,2020,2110
AIM/CGE 2.2,EN_NPi2020_700,R10FSU,peak: 2020,net-zero: 2110,49.10017146021578,52.5109747,0,195,2020,2110
AIM/CGE 2.2,EN_NPi2020_700,R10LAM,peak: 2020,net-zero: 2050,31.460885483706473,31.897798599999998,16.528374499999998,113,2020,2050
AIM/CGE 2.2,EN_NPi2020_700,R10NAM,peak: 2020,net-zero: 2110,106.3103220990967,103.64872586,0,262,2020,2110
AIM/CGE 2.2,EN_NPi2020_700,R10PAO,peak: 2020,net-zero: 2110,32.97037742474197,33.04544524,0,249,2020,2110
AIM/CGE 2.2,EN_NPi2020_700,R10SAS,peak: 2020,net-zero: 2050,39.25137490538553,32.16137638,14.1371836,19,2020,2050
AIM/CGE 2.2,EN_NPi2020_700f,R10AFRMEA,peak: 2020,net-zero: 2070,110.7410437012338,112.61073474,19.58137772,21,2020,2070
AIM/CGE 2.2,EN_NPi2020_700f,R10EASPAS,peak: 2020,net-zero: 2070,322.5300549713447,319.07333246,56.082195999999996,104,2020,2070
AIM/CGE 2.2,EN_NPi2020_700f,R10EUR,peak: 2020,net-zero: 2070,101.89273676542133,100.59289318,13.219724099999999,65,2020,2070
AIM/CGE 2.2,EN_NPi2020_700f,R10FSU,peak: 2020,net-zero: 2070,60.3033205756881,64.26897764,8.585120100000001,46,2020,2070
AIM/CGE 2.2,EN_NPi2020_700f,R10LAM,peak: 2020,net-zero: 2060,48.05512229446023,48.62502896,31.99074116,86,2020,2060
AIM/CGE 2.2,EN_NPi2020_700f,R10NAM,peak: 2020,net-zero: 2070,141.91801751239757,138.99965636,38.419779,138,2020,2070
AIM/CGE 2.2,EN_NPi2020_700f,R10PAO,peak: 2020,net-zero: 2070,38.64544718689233,38.76516434,13.9133704,74,2020,2070
AIM/CGE 2.2,EN_NPi2020_700f,R10SAS,peak: 2020,net-zero: 2060,55.02806993303478,46.93174718,24.64307488,26,2020,2060
AIM/CGE 2.2,EN_NPi2020_800,R10AFRMEA,peak: 2020,net-zero: 2110,100.00902954325237,101.62755912,0,161,2020,2110
AIM/CGE 2.2,EN_NPi2020_800,R10EASPAS,peak: 2020,net-zero: 2110,299.32014335920417,295.6987166,0,315,2020,2110
AIM/CGE 2.2,EN_NPi2020_800,R10EUR,peak: 2020,net-zero: 2110,100.31624197729465,99.01784416,0,302,2020,2110
AIM/CGE 2.2,EN_NPi2020_800,R10FSU,peak: 2020,net-zero: 2110,53.489682509338444,57.0537857,0,195,2020,2110
AIM/CGE 2.2,EN_NPi2020_800,R10LAM,peak: 2020,net-zero: 2060,37.607534460137686,38.07085114,17.69595806,86,2020,2060
AIM/CGE 2.2,EN_NPi2020_800,R10NAM,peak: 2020,net-zero: 2110,119.92505867298912,117.09215176000001,0,262,2020,2110
AIM/CGE 2.2,EN_NPi2020_800,R10PAO,peak: 2020,net-zero: 2110,35.43228316007421,35.51012654,0,249,2020,2110
AIM/CGE 2.2,EN_NPi2020_800,R10SAS,peak: 2020,net-zero: 2060,44.761203267756564,37.28069148,13.61691146,26,2020,2060
AIM/CGE 2.2,EN_NPi2020_800f,R10AFRMEA,peak: 2020,net-zero: 2070,121.25816310070185,123.33119924,17.1068889,21,2020,2070
AIM/CGE 2.2,EN_NPi2020_800f,R10EASPAS,peak: 2020,net-zero: 2070,347.9212883855804,344.98105052,49.483805000000004,104,2020,2070
AIM/CGE 2.2,EN_NPi2020_800f,R10EUR,peak: 2020,net-zero: 2070,109.14561482475477,107.93289272,11.63085844,65,2020,2070
AIM/CGE 2.2,EN_NPi2020_800f,R10FSU,peak: 2020,net-zero: 2070,65.71795975756852,69.9177917,7.29057186,46,2020,2070
AIM/CGE 2.2,EN_NPi2020_800f,R10LAM,peak: 2020,net-zero: 2060,52.801391967208446,53.471628439999996,29.307682500000002,86,2020,2060
AIM/CGE 2.2,EN_NPi2020_800f,R10NAM,peak: 2020,net-zero: 2070,152.2237799659,149.43810572,34.562128800000004,138,2020,2070
AIM/CGE 2.2,EN_NPi2020_800f,R10PAO,peak: 2020,net-zero: 2070,41.422664411165165,41.59097184,12.0116973,74,2020,2070
AIM/CGE 2.2,EN_NPi2020_800f,R10SAS,peak: 2020,net-zero: 2060,59.3997962111049,51.14832218,21.81614546,26,2020,2060
AIM/CGE 2.2,EN_NPi2020_900,R10AFRMEA,peak: 2020,net-zero: 2110,112.15871971711955,113.86713236,0,161,2020,2110
AIM/CGE 2.2,EN_NPi2020_900,R10EASPAS,peak: 2020,net-zero: 2110,330.9143183240688,327.1737361,0,315,2020,2110
AIM/CGE 2.2,EN_NPi2020_900,R10EUR,peak: 2020,net-zero: 2110,109.15177697645969,107.8121338,0,302,2020,2110
AIM/CGE 2.2,EN_NPi2020_900,R10FSU,peak: 2020,net-zero: 2110,59.94653569324112,63.69391478,0,195,2020,2110
AIM/CGE 2.2,EN_NPi2020_900,R10LAM,peak: 2020,net-zero: 2060,43.78583436234288,44.28223772,16.1066115,86,2020,2060
AIM/CGE 2.2,EN_NPi2020_900,R10NAM,peak: 2020,net-zero: 2110,135.87408133060995,132.91643994,0,262,2020,2110
AIM/CGE 2.2,EN_NPi2020_900,R10PAO,peak: 2020,net-zero: 2110,39.208898033115055,39.29476362,0,249,2020,2110
AIM/CGE 2.2,EN_NPi2020_900,R10SAS,peak: 2020,net-zero: 2060,50.666998888270044,42.79412412,11.72134226,26,2020,2060
AIM/CGE 2.2,EN_NPi2020_900f,R10AFRMEA,peak: 2020,net-zero: 2080,132.54729362574983,134.894343,15.48393536,11,2020,2080
AIM/CGE 2.2,EN_NPi2020_900f,R10EASPAS,peak: 2020,net-zero: 2080,371.63764869178704,369.48143372,44.5228738,61,2020,2080
AIM/CGE 2.2,EN_NPi2020_900f,R10EUR,peak: 2020,net-zero: 2070,117.12633299575835,116.0428917,10.2505497,65,2020,2070
AIM/CGE 2.2,EN_NPi2020_900f,R10FSU,peak: 2020,net-zero: 2070,72.26088697055846,76.76850854,6.5022247,46,2020,2070
AIM/CGE 2.2,EN_NPi2020_900f,R10LAM,peak: 2020,net-zero: 2070,57.9738947303358,58.779493179999996,26.915774199999998,41,2020,2070
AIM/CGE 2.2,EN_NPi2020_900f,R10NAM,peak: 2020,net-zero: 2070,162.90922726940633,160.32428504,30.91299536,138,2020,2070
AIM/CGE 2.2,EN_NPi2020_900f,R10PAO,peak: 2020,net-zero: 2070,44.553586894540956,44.7894352,10.8281596,74,2020,2070
AIM/CGE 2.2,EN_NPi2020_900f,R10SAS,peak: 2020,net-zero: 2070,63.535977354736865,55.224653260000004,20.13883618,28,2020,2070
AIM/CGE 2.2,EN_NPi2100,R10AFRMEA,peak: 2100,net-zero: 2110,603.5133705298379,612.5360567,0,69,2100,2110
AIM/CGE 2.2,EN_NPi2100,R10EASPAS,peak: 2100,net-zero: 2110,1611.1568907202513,1641.46437108,0,7,2100,2110
AIM/CGE 2.2,EN_NPi2100,R10EUR,peak: 2070,net-zero: 2110,318.9387765510481,321.14883474,0,12,2070,2110
AIM/CGE 2.2,EN_NPi2100,R10FSU,peak: 2100,net-zero: 2110,309.89933640966547,320.58214612,0,14,2100,2110
AIM/CGE 2.2,EN_NPi2100,R10LAM,peak: 2100,net-zero: 2110,224.68237292423728,228.52138204000002,0,29,2100,2110
AIM/CGE 2.2,EN_NPi2100,R10NAM,peak: 2100,net-zero: 2110,493.6713571911393,497.62569092,0,22,2100,2110
AIM/CGE 2.2,EN_NPi2100,R10PAO,peak: 2100,net-zero: 2110,156.31398888987084,158.50571616,0,10,2100,2110
AIM/CGE 2.2,EN_NPi2100,R10SAS,peak: 2090,net-zero: 2110,465.2364513262837,458.53663770000003,0,26,2090,2110
COFFEE 1.1,CO_2Deg2020,R10AFRMEA,peak: 2020,net-zero: 2070,128.21983525826934,130.8604011298,43.332700653,21,2020,2070
COFFEE 1.1,CO_2Deg2020,R10EASPAS,peak: 2020,net-zero: 2070,341.8847656041651,313.1786271717,82.5034392595,104,2020,2070
COFFEE 1.1,CO_2Deg2020,R10EUR,peak: 2020,net-zero: 2110,191.12741377979754,202.0554917396,0,302,2020,2110
COFFEE 1.1,CO_2Deg2020,R10FSU,peak: 2020,net-zero: 2050,43.63747431931243,39.8701400812,77.75640868949999,129,2020,2050
COFFEE 1.1,CO_2Deg2020,R10LAM,peak: 2020,net-zero: 2050,34.606926166410034,34.876888878,150.0330806695,113,2020,2050
COFFEE 1.1,CO_2Deg2020,R10NAM,peak: 2020,net-zero: 2060,137.4574598221436,143.1127164155,112.618757589,109,2020,2060
COFFEE 1.1,CO_2Deg2020,R10PAO,peak: 2020,net-zero: 2060,34.973073231875674,42.2278501909,27.5623798289,134,2020,2060
COFFEE 1.1,CO_2Deg2020,R10SAS,peak: 2030,net-zero: 2110,149.0057255971986,137.7552696519,0,224,2030,2110
COFFEE 1.1,CO_2Deg2030,R10AFRMEA,peak: 2020,net-zero: 2070,125.16038943987948,133.8919230094,44.929524928000006,21,2020,2070
COFFEE 1.1,CO_2Deg2030,R10EASPAS,peak: 2020,net-zero: 2070,346.1433257525269,320.7160449109,85.4632221905,104,2020,2070
COFFEE 1.1,CO_2Deg2030,R10EUR,peak: 2030,net-zero: 2110,197.9025888985932,210.8805478746,0,62,2030,2110
COFFEE 1.1,CO_2Deg2030,R10FSU,peak: 2020,net-zero: 2050,46.38827693595104,43.4850091052,80.013039777,129,2020,2050
COFFEE 1.1,CO_2Deg2030,R10LAM,peak: 2030,net-zero: 2050,36.17481238610693,37.395252504,152.2471669979933,31,2030,2050
COFFEE 1.1,CO_2Deg2030,R10NAM,peak: 2020,net-zero: 2060,132.06335391379693,133.5913232028,112.268772979,109,2020,2060
COFFEE 1.1,CO_2Deg2030,R10PAO,peak: 2030,net-zero: 2060,36.44665784053028,44.544723227300004,27.6889020855,1,2030,2060
COFFEE 1.1,CO_2Deg2030,R10SAS,peak: 2030,net-zero: 2110,146.80889987951778,136.3748749604,0,224,2030,2110
COFFEE 1.1,CO_BAU,R10AFRMEA,peak: 2100,net-zero: 2110,535.8928155175702,539.8221408776,0,69,2100,2110
COFFEE 1.1,CO_BAU,R10EASPAS,peak: 2020,net-zero: 2110,886.9705645924903,852.77934846252,0,315,2020,2110
COFFEE 1.1,CO_BAU,R10EUR,peak: 2090,net-zero: 2110,561.2462816104932,579.70723258115,0,5,2090,2110
COFFEE 1.1,CO_BAU,R10FSU,peak: 2100,net-zero: 2110,243.72414166370658,240.41590889733,0,14,2100,2110
COFFEE 1.1,CO_BAU,R10LAM,peak: 2100,net-zero: 2110,281.29697591441516,288.4140796965,0,29,2100,2110
COFFEE 1.1,CO_BAU,R10NAM,peak: 2100,net-zero: 2110,1153.9642765336052,1193.7888899337,0,22,2100,2110
COFFEE 1.1,CO_BAU,R10PAO,peak: 2070,net-zero: 2110,115.2346472275347,121.76742441572,0,4,2070,2110
COFFEE 1.1,CO_BAU,R10SAS,peak: 2100,net-zero: 2110,449.02034696332566,436.16762346783,0,35,2100,2110
COFFEE 1.1,CO_Bridge,R10AFRMEA,peak: 2020,net-zero: 2080,135.0354305095203,143.67782899927,15.6943151575,11,2020,2080
COFFEE 1.1,CO_Bridge,R10EASPAS,peak: 2020,net-zero: 2080,341.87429082662464,309.65841471373,56.8628679436,61,2020,2080
COFFEE 1.1,CO_Bridge,R10EUR,peak: 2020,net-zero: 2110,176.13829993790878,179.4710275554,0,302,2020,2110
COFFEE 1.1,CO_Bridge,R10FSU,peak: 2020,net-zero: 2050,44.68632598922685,40.936439164,74.389952057,129,2020,2050
COFFEE 1.1,CO_Bridge,R10LAM,peak: 2020,net-zero: 2050,34.98384917405059,35.3879490332,151.87518998407336,113,2020,2050
COFFEE 1.1,CO_Bridge,R10NAM,peak: 2020,net-zero: 2060,106.51764189786957,101.74102792084,109.4068967777,109,2020,2060
COFFEE 1.1,CO_Bridge,R10PAO,peak: 2020,net-zero: 2060,28.05937337688408,31.2973521997,21.8749309888,134,2020,2060
COFFEE 1.1,CO_Bridge,R10SAS,peak: 2020,net-zero: 2110,156.18469070439318,145.31114555763,0,160,2020,2110
COFFEE 1.1,CO_CurPol,R10AFRMEA,peak: 2090,net-zero: 2110,497.3944643985799,509.7214799056,0,20,2090,2110
COFFEE 1.1,CO_CurPol,R10EASPAS,peak: 2030,net-zero: 2110,961.0996460370995,933.3595602041501,0,74,2030,2110
COFFEE 1.1,CO_CurPol,R10EUR,peak: 2070,net-zero: 2110,436.4782144011147,451.84289271151005,0,12,2070,2110
COFFEE 1.1,CO_CurPol,R10FSU,peak: 2080,net-zero: 2110,214.2472378721632,210.8930238646,0,6,2080,2110
COFFEE 1.1,CO_CurPol,R10LAM,peak: 2080,net-zero: 2110,217.7923514259549,218.8748546068,0,14,2080,2110
COFFEE 1.1,CO_CurPol,R10NAM,peak: 2090,net-zero: 2110,557.3788826487792,567.98132852637,0,3,2090,2110
COFFEE 1.1,CO_CurPol,R10PAO,peak: 2070,net-zero: 2110,141.91177305097528,151.8803628087,0,4,2070,2110
COFFEE 1.1,CO_CurPol,R10SAS,peak: 2100,net-zero: 2110,347.9249860673492,336.33152217972,0,35,2100,2110
COFFEE 1.1,CO_GPP,R10AFRMEA,peak: 2100,net-zero: 2110,280.82206027294603,289.59750555877,0,69,2100,2110
COFFEE 1.1,CO_GPP,R10EASPAS,peak: 2020,net-zero: 2110,620.1866736147169,587.49315778063,0,315,2020,2110
COFFEE 1.1,CO_GPP,R10EUR,peak: 2020,net-zero: 2110,226.40646934270788,229.7754751419,0,302,2020,2110
COFFEE 1.1,CO_GPP,R10FSU,peak: 2020,net-zero: 2110,93.39117729196788,89.35534967000001,0,195,2020,2110
COFFEE 1.1,CO_GPP,R10LAM,peak: 2020,net-zero: 2070,48.60052286846708,49.024721431399996,8.155709669,41,2020,2070
COFFEE 1.1,CO_GPP,R10NAM,peak: 2020,net-zero: 2110,196.82149693253,191.94651458664,0,262,2020,2110
COFFEE 1.1,CO_GPP,R10PAO,peak: 2020,net-zero: 2110,51.401468930978034,54.7388662762,0,249,2020,2110
COFFEE 1.1,CO_GPP,R10SAS,peak: 2100,net-zero: 2110,246.05058131641707,234.98473284613,0,35,2100,2110
COFFEE 1.1,CO_NDCplus,R10AFRMEA,peak: 2080,net-zero: 2110,483.952382395689,493.6443620739,0,29,2080,2110
COFFEE 1.1,CO_NDCplus,R10EASPAS,peak: 2020,net-zero: 2110,860.1788163348344,832.1879207509,0,315,2020,2110
COFFEE 1.1,CO_NDCplus,R10EUR,peak: 2070,net-zero: 2110,412.8499416375016,427.6247721936,0,12,2070,2110
COFFEE 1.1,CO_NDCplus,R10FSU,peak: 2070,net-zero: 2110,200.60351906522442,197.22212315020002,0,7,2070,2110
COFFEE 1.1,CO_NDCplus,R10LAM,peak: 2070,net-zero: 2110,181.31424456467505,182.7910137254,0,19,2070,2110
COFFEE 1.1,CO_NDCplus,R10NAM,peak: 2020,net-zero: 2110,384.90608849760304,386.5891796018,0,262,2020,2110
COFFEE 1.1,CO_NDCplus,R10PAO,peak: 2050,net-zero: 2110,119.18483359793004,128.3067683243,0,21,2050,2110
COFFEE 1.1,CO_NDCplus,R10SAS,peak: 2090,net-zero: 2110,326.5857737340037,314.9473170079,0,26,2090,2110
COFFEE 1.1,EN_INDCi2030_1000,R10AFRMEA,peak: 2020,net-zero: 2110,167.6617313791747,176.2731599559,0,161,2020,2110
COFFEE 1.1,EN_INDCi2030_1000,R10EASPAS,peak: 2020,net-zero: 2090,352.7738369419814,326.6947870727,5.364040568,64,2020,2090
COFFEE 1.1,EN_INDCi2030_1000,R10EUR,peak: 2030,net-zero: 2110,239.04204735630924,251.7979546451,0,62,2030,2110
COFFEE 1.1,EN_INDCi2030_1000,R10FSU,peak: 2020,net-zero: 2050,51.53073295102138,56.4130670518,64.4763189,129,2020,2050
COFFEE 1.1,EN_INDCi2030_1000,R10LAM,peak: 2030,net-zero: 2040,31.57321667334915,33.708070693399996,143.6399720595255,12,2030,2040
COFFEE 1.1,EN_INDCi2030_1000,R10NAM,peak: 2020,net-zero: 2070,132.16068535714987,132.7051523828,23.1385068995,138,2020,2070
COFFEE 1.1,EN_INDCi2030_1000,R10PAO,peak: 2020,net-zero: 2060,28.971150429916694,30.5818758722,10.0421306795,134,2020,2060
COFFEE 1.1,EN_INDCi2030_1000,R10SAS,peak: 2030,net-zero: 2110,194.3267563707351,183.9264807014,0,224,2030,2110
COFFEE 1.1,EN_INDCi2030_1000_NDCp,R10AFRMEA,peak: 2030,net-zero: 2110,157.89450501632237,169.30909939236,0,142,2030,2110
COFFEE 1.1,EN_INDCi2030_1000_NDCp,R10EASPAS,peak: 2020,net-zero: 2090,356.9400038119057,323.79224553616,4.4756102169,64,2020,2090
COFFEE 1.1,EN_INDCi2030_1000_NDCp,R10EUR,peak: 2020,net-zero: 2110,220.85374639878066,231.46228297460001,0,302,2020,2110
COFFEE 1.1,EN_INDCi2030_1000_NDCp,R10FSU,peak: 2020,net-zero: 2050,52.00327783567113,56.8081171332,60.5487211825,129,2020,2050
COFFEE 1.1,EN_INDCi2030_1000_NDCp,R10LAM,peak: 2030,net-zero: 2040,31.940085034670574,34.212944756,141.10081206099227,12,2030,2040
COFFEE 1.1,EN_INDCi2030_1000_NDCp,R10NAM,peak: 2020,net-zero: 2060,130.07459151537952,131.2496685975,24.541981691500002,109,2020,2060
COFFEE 1.1,EN_INDCi2030_1000_NDCp,R10PAO,peak: 2020,net-zero: 2060,28.38711921352564,29.9872537872,9.959161763500001,134,2020,2060
COFFEE 1.1,EN_INDCi2030_1000_NDCp,R10SAS,peak: 2030,net-zero: 2110,201.12989484304467,188.75463129396,0,224,2030,2110
COFFEE 1.1,EN_INDCi2030_1000f,R10AFRMEA,peak: 2040,net-zero: 2080,164.70947794902324,173.793975323015,32.07065458209,8,2040,2080
COFFEE 1.1,EN_INDCi2030_1000f,R10EASPAS,peak: 2020,net-zero: 2080,428.0332941575501,400.53188716267,46.81119460932,61,2020,2080
COFFEE 1.1,EN_INDCi2030_1000f,R10EUR,peak: 2030,net-zero: 2110,234.86343072881508,248.2237254736,0,62,2030,2110
COFFEE 1.1,EN_INDCi2030_1000f,R10FSU,peak: 2020,net-zero: 2060,73.13018299759588,78.476495078515,84.61453533734,82,2020,2060
COFFEE 1.1,EN_INDCi2030_1000f,R10LAM,peak: 2030,net-zero: 2050,47.71990540654033,50.1545491103,160.824945916275,31,2030,2050
COFFEE 1.1,EN_INDCi2030_1000f,R10NAM,peak: 2020,net-zero: 2070,167.0275549952232,167.600536019475,69.3342934023,138,2020,2070
COFFEE 1.1,EN_INDCi2030_1000f,R10PAO,peak: 2020,net-zero: 2070,41.20308497403546,42.96988957095,18.5168838305,74,2020,2070
COFFEE 1.1,EN_INDCi2030_1000f,R10SAS,peak: 2030,net-zero: 2110,178.29231450848403,167.48251788465,0,224,2030,2110
COFFEE 1.1,EN_INDCi2030_1200,R10AFRMEA,peak: 2020,net-zero: 2110,189.10940571846686,197.93951575217,0,161,2020,2110
COFFEE 1.1,EN_INDCi2030_1200,R10EASPAS,peak: 2020,net-zero: 2090,401.40557427754777,374.72049502809597,4.445251650591,64,2020,2090
COFFEE 1.1,EN_INDCi2030_1200,R10EUR,peak: 2030,net-zero: 2110,247.94489928676114,260.99438878915,0,62,2030,2110
COFFEE 1.1,EN_INDCi2030_1200,R10FSU,peak: 2020,net-zero: 2060,61.81499698909488,66.899002574945,51.556264262410004,82,2020,2060
COFFEE 1.1,EN_INDCi2030_1200,R10LAM,peak: 2030,net-zero: 2050,36.918077088250776,39.146130895477,129.528773323122,31,2030,2050
COFFEE 1.1,EN_INDCi2030_1200,R10NAM,peak: 2020,net-zero: 2080,156.5548253979554,157.110822831414,11.001132685919,62,2020,2080
COFFEE 1.1,EN_INDCi2030_1200,R10PAO,peak: 2020,net-zero: 2070,35.35338023564325,37.032024747716996,6.540933142047001,74,2020,2070
COFFEE 1.1,EN_INDCi2030_1200,R10SAS,peak: 2030,net-zero: 2110,204.25201940196536,193.599788575755,0,224,2030,2110
COFFEE 1.1,EN_INDCi2030_1200f,R10AFRMEA,peak: 2040,net-zero: 2080,192.24677245658,201.4738329877,25.265548814800002,8,2040,2080
COFFEE 1.1,EN_INDCi2030_1200f,R10EASPAS,peak: 2020,net-zero: 2080,460.48896553895975,432.8115621523,39.2363577296,61,2020,2080
COFFEE 1.1,EN_INDCi2030_1200f,R10EUR,peak: 2030,net-zero: 2110,249.57489847550806,263.0967662246,0,62,2030,2110
COFFEE 1.1,EN_INDCi2030_1200f,R10FSU,peak: 2020,net-zero: 2070,85.0556992421529,90.5450783707,71.3366448014,46,2020,2070
COFFEE 1.1,EN_INDCi2030_1200f,R10LAM,peak: 2030,net-zero: 2060,53.16149578831674,55.6454135124,139.766245332,53,2030,2060
COFFEE 1.1,EN_INDCi2030_1200f,R10NAM,peak: 2020,net-zero: 2070,187.67663607702474,188.2575478633,55.640476802,138,2020,2070
COFFEE 1.1,EN_INDCi2030_1200f,R10PAO,peak: 2020,net-zero: 2070,45.948535605184894,47.7271797472,14.7739142931,74,2020,2070
COFFEE 1.1,EN_INDCi2030_1200f,R10SAS,peak: 2030,net-zero: 2110,198.2651461514914,187.2112689479,0,224,2030,2110
COFFEE 1.1,EN_INDCi2030_1400,R10AFRMEA,peak: 2040,net-zero: 2110,216.70713593523925,225.8426124474,0,47,2040,2110
COFFEE 1.1,EN_INDCi2030_1400,R10EASPAS,peak: 2020,net-zero: 2090,452.1917604905848,424.6097869037,2.8908343974999995,64,2020,2090
COFFEE 1.1,EN_INDCi2030_1400,R10EUR,peak: 2030,net-zero: 2110,263.2206854639103,276.6238546721,0,62,2030,2110
COFFEE 1.1,EN_INDCi2030_1400,R10FSU,peak: 2020,net-zero: 2070,79.32714477735314,84.73986755520001,45.7337990007,46,2020,2070
COFFEE 1.1,EN_INDCi2030_1400,R10LAM,peak: 2030,net-zero: 2050,48.700348679908764,51.1462363564,117.968014016,31,2030,2050
COFFEE 1.1,EN_INDCi2030_1400,R10NAM,peak: 2020,net-zero: 2080,180.96484619457334,181.5410446109,13.7430538801,62,2020,2080
COFFEE 1.1,EN_INDCi2030_1400,R10PAO,peak: 2020,net-zero: 2070,44.969187117663346,46.7424772147,4.4941767215,74,2020,2070
COFFEE 1.1,EN_INDCi2030_1400,R10SAS,peak: 2030,net-zero: 2110,222.3655822273383,211.38749154340002,0,224,2030,2110
COFFEE 1.1,EN_INDCi2030_1400f,R10AFRMEA,peak: 2040,net-zero: 2090,218.9478153677854,228.2733074254,18.70532058,9,2040,2090
COFFEE 1.1,EN_INDCi2030_1400f,R10EASPAS,peak: 2020,net-zero: 2080,491.80382294215616,464.0097608409,32.0222148787,61,2020,2080
COFFEE 1.1,EN_INDCi2030_1400f,R10EUR,peak: 2030,net-zero: 2110,270.6464123574363,284.4728778046,0,62,2030,2110
COFFEE 1.1,EN_INDCi2030_1400f,R10FSU,peak: 2040,net-zero: 2070,98.10435524047732,103.713089001,60.3112373417,4,2040,2070
