r10,category,pf,ppp,ppp_pf,year,rcb
R10PAO,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2004,-14.58442858414811
R10PAO,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2005,-16.216622685150565
R10PAO,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2006,-17.83311759624779
R10PAO,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2007,-19.42585722674525
R10PAO,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2008,-21.05432573723657
R10PAO,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2009,-22.614877886228243
R10PAO,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2010,-24.100182029134213
R10PAO,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2011,-25.622705695473243
R10PAO,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2012,-27.183945448711288
R10PAO,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2013,-28.79417543965971
R10PAO,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2014,-30.41856749870551
R10PAO,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2015,-31.987081028483622
R10PAO,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2016,-33.53274798835906
R10PAO,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2017,-35.06906341038404
R10PAO,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2018,-36.597797896081005
R10PAO,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2019,-38.082691459091635
R10PAO,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2020,-39.536163825111416
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,1990,1.9785166723198848
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,1991,0.4791473445764367
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,1992,-1.0393127908972875
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,1993,-2.558592634143198
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,1994,-4.068879315523188
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,1995,-5.63993092371897
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,1996,-7.230804319890993
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,1997,-8.839614127065076
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,1998,-10.44554613184998
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,1999,-12.020325623234594
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2000,-13.632426977941975
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2001,-15.268361981764913
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2002,-16.894129345276014
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2003,-18.54765153298078
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2004,-20.210885715820766
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2005,-21.87319474866083
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2006,-23.530693744211963
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2007,-25.17035332382931
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2008,-26.849984983358105
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2009,-28.46409376959301
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2010,-30.005486297819594
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2011,-31.589185493719288
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2012,-33.21548583013037
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2013,-34.88867014144064
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2014,-36.5687155657833
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2015,-38.18965801999536
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2016,-39.781878731727126
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2017,-41.36100056600746
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2018,-42.93193220448247
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2019,-44.45769056786856
R10PAO,3_PP1990adjATP,1/x,PPP,PPP_1/x,2020,-45.94888718725818
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1990,4.880933808174451
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1991,3.4834126112038946
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1992,1.9561765102320476
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1993,0.42406366075560337
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1994,-1.1218657720102183
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1995,-2.69989746518827
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1996,-4.265090970882999
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1997,-5.802603987293375
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1998,-7.335770529019419
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1999,-8.847181027061568
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2000,-10.424322326415982
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2001,-12.028588721018389
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2002,-13.622197974072506
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2003,-15.244611874089799
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2004,-16.879414955294994
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2005,-18.51425059625429
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2006,-20.142729319828696
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2007,-21.730611846291886
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2008,-23.332794694886456
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2009,-24.868383224798038
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2010,-26.350428018120056
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2011,-27.87499463443863
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2012,-29.448174416621665
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2013,-31.080290169411768
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2014,-32.71115467538615
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2015,-34.286362819669755
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2016,-35.8422499815564
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2017,-37.39655485961178
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2018,-38.939198358462676
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2019,-40.44416126703309
R10PAO,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2020,-41.920361202007
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1990,-7.710184067348072
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1991,-9.134259302958634
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1992,-10.679045416878417
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1993,-12.227146698807354
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1994,-13.787704300725071
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1995,-15.38647459805168
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1996,-16.982519825284502
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1997,-18.545946384198302
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1998,-20.098822145889855
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1999,-21.61955787258604
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2000,-23.206788479956014
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2001,-24.822869349210468
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2002,-26.423049410911556
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2003,-28.05215744998243
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2004,-29.699341212805887
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2005,-31.353614531796598
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2006,-33.00308224081894
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2007,-34.61065769134046
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2008,-36.232708124352605
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2009,-37.78928634221069
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2010,-39.281835950675436
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2011,-40.81838982304451
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2012,-42.40420126871165
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2013,-44.04548758497307
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2014,-45.67570935940817
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2015,-47.24239927024561
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2016,-48.78260552813169
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2017,-50.32072504009224
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2018,-51.84496981568182
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2019,-53.331778378043246
R10PAO,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2020,-54.7889381965076
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,1990,-11.080165291729093
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,1991,-12.533222510681872
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,1992,-14.022354578742334
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,1993,-15.526058210246429
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,1994,-17.02906359127513
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,1995,-18.58668371732053
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,1996,-20.1626556760634
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,1997,-21.74811488544047
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,1998,-23.334262990105504
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,1999,-24.89147935350409
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2000,-26.500805859241854
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2001,-28.138627129791008
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2002,-29.77013408673447
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2003,-31.4351706888297
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2004,-33.11775848394397
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2005,-34.808902920844766
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2006,-36.508199233851514
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2007,-38.184123552008195
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2008,-39.8945619518555
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2009,-41.53895837815262
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2010,-43.11332467930089
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2011,-44.736308155919694
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2012,-46.40755112873243
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2013,-48.12599539990512
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2014,-49.84127276056643
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2015,-51.49575818635644
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2016,-53.117730224449936
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2017,-54.72846241181972
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2018,-56.32685600520061
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2019,-57.88316972211863
R10PAO,4_PP1850adjATP,1/x,MER,MER_1/x,2020,-59.40510085635612
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1990,8.053554073728511
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1991,6.55979718251135
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1992,5.051379418376821
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1993,3.5433920761634496
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1994,2.0460273284655606
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1995,0.4902674424029623
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1996,-1.083563909057187
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1997,-2.6726933714862318
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1998,-4.2630157803658575
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1999,-5.8259893499506905
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2000,-7.430257159794213
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2001,-9.059956171307793
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2002,-10.680033362379104
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2003,-12.329164922770147
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2004,-13.9899287743482
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2005,-15.6502671210252
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2006,-17.308464077547452
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2007,-18.945531741808075
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2008,-20.621010719085284
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2009,-22.23031248783128
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2010,-23.7701375647745
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2011,-25.353249091467177
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2012,-26.98057813593549
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2013,-28.656277851356066
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2014,-30.3410107650919
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2015,-31.97115542222402
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2016,-33.575024520697184
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2017,-35.168587005428854
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2018,-36.75303753376049
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2019,-38.29484016562739
R10PAO,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2020,-39.80380561585203
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1990,-3.909032806825028
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1991,-5.447842143198051
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1992,-7.000954214082909
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1993,-8.538409171730073
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1994,-10.05906446735245
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1995,-11.638173139725332
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1996,-13.233473844877746
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1997,-14.842579454224984
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1998,-16.447019033676103
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1999,-18.01917465300089
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2000,-19.62415473818095
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2001,-21.250803043893704
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2002,-22.862048030751573
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2003,-24.496169565143525
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2004,-26.136136029284003
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2005,-27.76833013028646
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2006,-29.38482504138368
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2007,-30.97756467188114
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2008,-32.606033182372464
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2009,-34.16658533136413
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2010,-35.65188947427011
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2011,-37.17441314060913
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2012,-38.73565289384718
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2013,-40.3458828847956
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2014,-41.9702749438414
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2015,-43.53878847361952
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2016,-45.08445543349495
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2017,-46.620770855519936
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2018,-48.149505341216894
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2019,-49.634398904227524
R10PAO,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2020,-51.087871270247305
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,1990,-9.573190772816005
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,1991,-11.072560100559455
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,1992,-12.591020236033177
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,1993,-14.110300079279094
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,1994,-15.620586760659082
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,1995,-17.191638368854864
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,1996,-18.782511765026886
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,1997,-20.39132157220097
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,1998,-21.99725357698587
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,1999,-23.572033068370487
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2000,-25.184134423077868
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2001,-26.820069426900808
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2002,-28.445836790411906
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2003,-30.09935897811667
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2004,-31.76259316095666
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2005,-33.42490219379672
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2006,-35.082401189347856
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2007,-36.7220607689652
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2008,-38.401692428493995
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2009,-40.01580121472891
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2010,-41.557193742955484
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2011,-43.14089293885518
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2012,-44.76719327526626
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2013,-46.44037758657654
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2014,-48.1204230109192
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2015,-49.74136546513125
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2016,-51.333586176863015
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2017,-52.91270801114336
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2018,-54.48363964961836
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2019,-56.00939801300445
R10PAO,4_PP1850adjATP,1/x,PPP,PPP_1/x,2020,-57.500594632394076
R10SAS,1_PP1990,NA,NA,NA,1990,288.4992188502651
R10SAS,1_PP1990,NA,NA,NA,1991,287.8344036442651
R10SAS,1_PP1990,NA,NA,NA,1992,287.1313154022651
R10SAS,1_PP1990,NA,NA,NA,1993,286.3816884072651
R10SAS,1_PP1990,NA,NA,NA,1994,285.6043981472651
R10SAS,1_PP1990,NA,NA,NA,1995,284.7813132072651
R10SAS,1_PP1990,NA,NA,NA,1996,283.90757420326514
R10SAS,1_PP1990,NA,NA,NA,1997,282.9590106962651
R10SAS,1_PP1990,NA,NA,NA,1998,281.9732042112651
R10SAS,1_PP1990,NA,NA,NA,1999,280.9668514402651
R10SAS,1_PP1990,NA,NA,NA,2000,279.8794124442651
R10SAS,1_PP1990,NA,NA,NA,2001,278.7574028072651
R10SAS,1_PP1990,NA,NA,NA,2002,277.6155893402651
R10SAS,1_PP1990,NA,NA,NA,2003,276.4344853592651
R10SAS,1_PP1990,NA,NA,NA,2004,275.2097302532651
R10SAS,1_PP1990,NA,NA,NA,2005,273.9033604662651
R10SAS,1_PP1990,NA,NA,NA,2006,272.5293985822651
R10SAS,1_PP1990,NA,NA,NA,2007,271.0362877682651
R10SAS,1_PP1990,NA,NA,NA,2008,269.4298412072651
R10SAS,1_PP1990,NA,NA,NA,2009,267.7245771962651
R10SAS,1_PP1990,NA,NA,NA,2010,265.8894470192651
R10SAS,1_PP1990,NA,NA,NA,2011,263.9849122342651
R10SAS,1_PP1990,NA,NA,NA,2012,261.9871683612651
R10SAS,1_PP1990,NA,NA,NA,2013,259.8226615142651
R10SAS,1_PP1990,NA,NA,NA,2014,257.5915013872651
R10SAS,1_PP1990,NA,NA,NA,2015,255.1932643862651
R10SAS,1_PP1990,NA,NA,NA,2016,252.69052713026508
R10SAS,1_PP1990,NA,NA,NA,2017,250.02810460426508
R10SAS,1_PP1990,NA,NA,NA,2018,247.26644002126508
R10SAS,1_PP1990,NA,NA,NA,2019,244.34765181526512
R10SAS,1_PP1990,NA,NA,NA,2020,241.3896920752651
R10SAS,2_PP1850,NA,NA,NA,1990,449.19712305844934
R10SAS,2_PP1850,NA,NA,NA,1991,448.5323078524493
R10SAS,2_PP1850,NA,NA,NA,1992,447.8292196104493
R10SAS,2_PP1850,NA,NA,NA,1993,447.0795926154493
R10SAS,2_PP1850,NA,NA,NA,1994,446.3023023554493
R10SAS,2_PP1850,NA,NA,NA,1995,445.4792174154493
R10SAS,2_PP1850,NA,NA,NA,1996,444.6054784114493
R10SAS,2_PP1850,NA,NA,NA,1997,443.6569149044493
R10SAS,2_PP1850,NA,NA,NA,1998,442.67110841944935
R10SAS,2_PP1850,NA,NA,NA,1999,441.66475564844933
R10SAS,2_PP1850,NA,NA,NA,2000,440.5773166524493
R10SAS,2_PP1850,NA,NA,NA,2001,439.4553070154493
R10SAS,2_PP1850,NA,NA,NA,2002,438.3134935484493
R10SAS,2_PP1850,NA,NA,NA,2003,437.1323895674493
R10SAS,2_PP1850,NA,NA,NA,2004,435.90763446144933
R10SAS,2_PP1850,NA,NA,NA,2005,434.60126467444934
R10SAS,2_PP1850,NA,NA,NA,2006,433.22730279044936
R10SAS,2_PP1850,NA,NA,NA,2007,431.7341919764493
R10SAS,2_PP1850,NA,NA,NA,2008,430.1277454154493
R10SAS,2_PP1850,NA,NA,NA,2009,428.42248140444934
R10SAS,2_PP1850,NA,NA,NA,2010,426.58735122744935
R10SAS,2_PP1850,NA,NA,NA,2011,424.68281644244934
R10SAS,2_PP1850,NA,NA,NA,2012,422.6850725694493
R10SAS,2_PP1850,NA,NA,NA,2013,420.5205657224493
R10SAS,2_PP1850,NA,NA,NA,2014,418.28940559544935
R10SAS,2_PP1850,NA,NA,NA,2015,415.8911685944493
R10SAS,2_PP1850,NA,NA,NA,2016,413.3884313384493
R10SAS,2_PP1850,NA,NA,NA,2017,410.7260088124493
R10SAS,2_PP1850,NA,NA,NA,2018,407.9643442294493
R10SAS,2_PP1850,NA,NA,NA,2019,405.04555602344936
R10SAS,2_PP1850,NA,NA,NA,2020,402.08759628344933
R10SAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),1990,319.17871449190244
R10SAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),1991,318.8301370395595
R10SAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),1992,320.0731697154464
R10SAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),1993,320.124556734847
R10SAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),1994,320.1220598761864
R10SAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),1995,319.62462356293656
