iso3c,year,terr_GtCO2,pp2015,pp1990,pp1850,pp2015_atp_ppp_pf1,pp2015_atp_ppp_pf2,pp2015_atp_ppp_pf3,pp2015_atp_mer_pf1,pp2015_atp_mer_pf2,pp2015_atp_mer_pf3,pp1990_atp_ppp_pf1,pp1990_atp_ppp_pf2,pp1990_atp_ppp_pf3,pp1990_atp_mer_pf1,pp1990_atp_mer_pf2,pp1990_atp_mer_pf3,pp1850_atp_ppp_pf1,pp1850_atp_ppp_pf2,pp1850_atp_ppp_pf3,pp1850_atp_mer_pf1,pp1850_atp_mer_pf2,pp1850_atp_mer_pf3
BRN,1993,0.006361666666666667,0.031770603383010625,0.05291804784166386,-0.0663781210397377,9.203614123724114e-4,0.00596227111712695,0.023008990300112185,0.0010593636761520166,0.006570592043281027,0.022541965326721425,-0.01743179308203805,-0.00584178604884846,0.03304925435871585,-0.017126019157419847,-0.004452694866117669,0.03201428018675087,-0.1554643785469827,-0.14387437151379312,-0.1049833311062288,-0.15515860462236447,-0.1424852803310623,-0.10601830527819378
BRN,1994,0.005557009125181946,0.031770603383010625,0.04655638117499719,-0.07273978770640437,9.381312112296215e-4,0.0060176114934030285,0.02306410109241436,0.0010544148685469883,0.006547787263678491,0.02252814278420607,-0.023748160732743957,-0.01206617538850389,0.026820139706208494,-0.023493614122375262,-0.010851249471914232,0.025635328505609775,-0.1617807461976886,-0.15009876085344853,-0.11121244575873615,-0.1615261995873199,-0.14888383493685886,-0.11239725695933486
BRN,1995,0.005829574937000246,0.031770603383010625,0.04099937204981524,-0.07829679683158632,9.544427777424593e-4,0.006069315981082555,0.023117368209142262,0.0010779475877407125,0.0066124339487597245,0.022587729719464447,-0.02926296967349613,-0.017493625733529028,0.02139190742634243,-0.028987574116701744,-0.01623607212900665,0.020234636371399557,-0.16729555513844077,-0.15552621119847365,-0.1166406780386022,-0.1670201595816464,-0.15426865759395128,-0.11779794909354509
BRN,1996,0.005882999201760451,0.031770603383010625,0.035169797112814996,-0.08412637176858656,9.695896058430587e-4,0.006116890401336157,0.023169021694908667,0.00109712963288859,0.006667164784549914,0.022659288824387266,-0.03505353798766125,-0.02320442598814355,0.015686406604173968,-0.03476440613475591,-0.021917565083555773,0.014586646816344799,-0.17308612345260588,-0.1612370114530882,-0.12234617886077066,-0.17279699159970058,-0.15995015054850042,-0.12344593864859985
BRN,1997,0.006091676626273663,0.031770603383010625,0.029286797911054548,-0.090009370970347,9.874561131819643e-4,0.006171989047561576,0.023226381469497546,0.0011168148255893625,0.006724690065654532,0.022734211872446633,-0.04089166728735278,-0.02895256744784304,0.009939466276011055,-0.04059462886374286,-0.02764957992091039,0.008889083426863675,-0.17892425275229742,-0.16698515291278768,-0.12809311918893357,-0.1786272143286875,-0.16568216538585503,-0.12914350203808095
BRN,1998,0.005599350963246003,0.031770603383010625,0.023195121284780885,-0.09610104759662066,0.0010104887143675887,0.0062442230816921445,0.023294228428742913,0.0011366143822528305,0.00678566540058056,0.022805135789508622,-0.04692649235879736,-0.034870192906898856,0.0040074899244966836,-0.04663451600240105,-0.033585616495560716,0.002970606785035544,-0.18495907782374202,-0.1729027783718435,-0.13402509554044795,-0.1846671014673457,-0.17161820196050534,-0.1350619786799091
BRN,1999,0.005982401681586623,0.031770603383010625,0.01759577032153488,-0.10170039855986668,0.0010348739575604348,0.006319950726770851,0.02336124292217399,0.001186060046405397,0.006932243217763755,0.02291958209982692,-0.05246595941036603,-0.04028809754925626,-0.0014346722948345506,-0.05211451006032993,-0.03883525568437204,-0.0023589003077906234,-0.19049854487531065,-0.1783206830142009,-0.1394672577597792,-0.1901470955252746,-0.1768678411493167,-0.14039148577273525
BRN,2000,0.005332617671126827,0.031770603383010625,0.011613368639948253,-0.1076828002414533,0.0010581267287444478,0.006391268584469995,0.023424917254297302,0.001216667431534931,0.00702316742554448,0.0229953011621297,-0.058391120200886173,-0.046099383950238236,-0.007267701350331883,-0.05802120670641777,-0.044597397079328596,-0.008161252295271433,-0.1964237056658308,-0.1841319694151829,-0.1453002868152765,-0.1960537921713624,-0.18262998254427323,-0.14619383776021608
BRN,2001,0.0051933927809315935,0.031770603383010625,0.0062807509688214275,-0.11301541791258013,0.001079549936942342,0.006458448999711479,0.023487102401106578,0.001222672852805232,0.007035527142211417,0.02302348401079439,-0.06367049070180063,-0.05126980948750515,-0.012453953794082845,-0.0633376765178078,-0.049895999365989985,-0.013426210798496048,-0.20170307616674527,-0.18930239495244977,-0.1504865392590275,-0.20137026198275243,-0.1879285848309346,-0.1514587962634407
BRN,2002,0.0046732729119359434,0.031770603383010625,0.0010873581878898392,-0.11820881069351172,0.0011007237812815035,0.0065234365428965945,0.02354748373421989,0.0012338836024889245,0.007071992349732725,0.023063075922892112,-0.06881125595149087,-0.05630616159234388,-0.01750519528973244,-0.06850108302209411,-0.05499575221742496,-0.018522686000801286,-0.20684384141643553,-0.19433874705728854,-0.15553778075467709,-0.20653366848703875,-0.1930283376823696,-0.15655527146574594
BRN,2003,0.005601935920953239,0.031770603383010625,-0.0035859147240461103,-0.12288208360544767,0.0011200378964588975,0.006583027404085426,0.023604120017382945,0.0012461929454599364,0.007112664282154302,0.02310673501498233,-0.07343621677654315,-0.06083478369807463,-0.022044844495457197,-0.07314249587235787,-0.059567318621865095,-0.023091097208382476,-0.21146880224148779,-0.19886736916301928,-0.1600774299604018,-0.2111750813373025,-0.19759990408680972,-0.1611236826733271
BRN,2004,0.005644682627729274,0.031770603383010625,-0.009187850644999343,-0.1284840195264009,0.001139984827453378,0.006644924663071026,0.023662702431369358,0.0012582409857189978,0.007152472629808212,0.023156295115587835,-0.07898811636602622,-0.06628624947050245,-0.027508452982574816,-0.07871292113524685,-0.06506911401970461,-0.02857454012892125,-0.21702070183097089,-0.20431883493544709,-0.16554103844751947,-0.21674550660019148,-0.20310169948464923,-0.16660712559386587
BRN,2005,0.00543247001928675,0.031770603383010625,-0.014832533272728612,-0.13412870215413017,0.0011653283796592404,0.006721752306460234,0.023732352704736337,0.0012647686233692346,0.007177799667758106,0.023205461471402598,-0.08457009583506242,-0.0717461452012062,-0.032989900463659634,-0.08433914055715622,-0.07064754755909339,-0.0341022754428504,-0.22260268130000704,-0.20977873066615083,-0.17102248592860428,-0.22237172602210087,-0.20868013302403804,-0.172134860907795
BRN,2006,0.007148887490902484,0.031770603383010625,-0.02026500329201536,-0.1395611721734169,0.00119562071262498,0.006811597511150672,0.023811131789655448,0.0012645377858954386,0.007184930031108159,0.023250387191364272,-0.08992805451835026,-0.0769634254689167,-0.03823826236092612,-0.08976940551378956,-0.07605697352531059,-0.03942874911477826,-0.2279606399832949,-0.21499601093386134,-0.17627084782587077,-0.2278019909787342,-0.21408955899025522,-0.1774613345797229
BRN,2007,0.00808257474017466,0.031770603383010625,-0.027413890782917838,-0.14671005966431938,0.0012270478557438607,0.00690428361178727,0.023893368747290502,0.0012595520144785975,0.007180425863223452,0.02329505783340245,-0.09699944332199428,-0.0838897869565925,-0.045194756058151334,-0.09692748493650667,-0.08321035950138989,-0.04647310366142495,-0.2350320287869389,-0.22192237242153715,-0.18322734152309597,-0.2349600704014513,-0.22124294496633454,-0.1845056891263696
BRN,2008,0.009172231489810768,0.031770603383010625,-0.03549646552309249,-0.15479263440449403,0.0012636329168144228,0.007010712466207049,0.023984461774506576,0.0012755608022920304,0.0072359326405607,0.02338670477061412,-0.10499198548986625,-0.09171718718236044,-0.053064310453487105,-0.10496897455534579,-0.09115596255197095,-0.054342485572892375,-0.2430245709548109,-0.22974977264730506,-0.19109689591843174,-0.2430015600202904,-0.22918854801691557,-0.19237507103783702
BRN,2009,0.007750561631983829,0.031770603383010625,-0.044668697012903255,-0.1639648658943048,0.0013040408728867805,0.007126057583960231,0.024079162818973446,0.0012877858349886924,0.007279398456686783,0.023474366029682458,-0.11406517656802925,-0.10061357053247638,-0.06201531412176713,-0.11410886394809094,-0.10021798125327556,-0.06330981765156837,-0.2520977620329739,-0.238646155997421,-0.20004789958671176,-0.25214144941303557,-0.2382505667182202,-0.20134240311651302
BRN,2010,0.008023217219068405,0.031770603383010625,-0.052419258644887085,-0.17171542752628866,0.0013471739579188839,0.00724607337820063,0.024172922742975323,0.0013432584808335027,0.00743412656870101,0.02361692047715601,-0.1217102379731367,-0.10807787657962406,-0.06954730364707656,-0.12172501760004847,-0.10760021588906009,-0.07073003058298202,-0.2597428234380813,-0.24611046204456868,-0.2075798891120212,-0.2597576030649931,-0.24563280135400473,-0.20876261604792665
BRN,2011,0.009562393806448157,0.031770603383010625,-0.060442475863955486,-0.17973864474535706,0.0013917443051819965,0.0073680499785739526,0.024267010346706135,0.001385201295109775,0.007555520993425197,0.023743933469175034,-0.12962450317347995,-0.11581034467483785,-0.07735140044167353,-0.12964459533218972,-0.11533088564645366,-0.07845821954797516,-0.26765708863842463,-0.2538429301397825,-0.21538398590661817,-0.2676771807971343,-0.25336347111139834,-0.21649080501291978
BRN,2012,0.009506741941945087,0.031770603383010625,-0.07000486967040365,-0.1893010385518052,0.0014352515876050616,0.007485419557925844,0.02435757035340217,0.0013985947350301255,0.0076006196972124886,0.023827669559814097,-0.1390804139061989,-0.1250926139772398,-0.08670281336746088,-0.13917033498075723,-0.12477664278141148,-0.0878238183670361,-0.27711299937114353,-0.2631251994421845,-0.2247353988324055,-0.2772029204457019,-0.2628092282463561,-0.22585640383198072
BRN,2013,0.00763160505057489,0.031770603383010625,-0.07951161161234874,-0.1988077804937503,0.0014752752674670056,0.0075930571668615275,0.024441500276888527,0.0014143069178347227,0.007649332870131289,0.02390725381835946,-0.14848857189622489,-0.1343413721616456,-0.09601366432391893,-0.1486358606663497,-0.1341598316562993,-0.0971440463082798,-0.28652115736116957,-0.2723739576265902,-0.23404624978886357,-0.2866684461312944,-0.272192417121244,-0.23517663177322445
BRN,2014,0.008837419536505634,0.031770603383010625,-0.08714321666292363,-0.20643938554432517,0.0015210799010824238,0.007713063915625761,0.024530275326619617,0.0014414021045836612,0.007728004375520307,0.02399902074889854,-0.15600808783813255,-0.14168680172428821,-0.10343867974063352,-0.15619990053749794,-0.1415994036318679,-0.10456190666615572,-0.2940406733030772,-0.27971938718923284,-0.24147126520557816,-0.29423248600244256,-0.27963198909681253,-0.24259449213110035
BRN,2015,0.00693833627996355,0.031770603383010625,-0.09598063619942926,-0.2152768050808308,0.001571604443356203,0.007839433199131116,0.02461988523709126,0.0014807543217631107,0.007835143300373852,0.024101997975646477,-0.1647227926243211,-0.15022460221529096,-0.1120684537529593,-0.16494119891525885,-0.15018015525551098,-0.11316110610416992,-0.3027553780892658,-0.28825718768023556,-0.25010103921790394,-0.3029737843802035,-0.28821274072045566,-0.25119369156911453
BRN,2016,0.007638462867470711,0.024832267103047076,-0.1029189724793928,-0.22221514136079434,-0.0052965097700946664,0.001071090774165057,0.017790773948752982,-0.005395368613147676,0.0010566632969212526,0.01728595309394161,-0.17149183878921576,-0.15676257445056724,-0.11875463421545106,-0.1717290320489817,-0.15673904092504037,-0.11981678773312436,-0.3095244242541604,-0.29479515991551186,-0.2567872196803957,-0.3097616175139264,-0.294771626389985,-0.257849373198069
BRN,2017,0.009316159749626069,0.017193804235576364,-0.11055743534686352,-0.22985360422826506,-0.012856230267613261,-0.006382365621076089,0.010266747330585378,-0.01296167241065771,-0.006402120251639045,0.00977521339610983,-0.1789408085034368,-0.16396609221724293,-0.12612928388477448,-0.17919299264893213,-0.16395192590360194,-0.12716034397111525,-0.3169733939683814,-0.3019986776821876,-0.26416186934971914,-0.31722557811387675,-0.3019845113685466,-0.2651929294360599
BRN,2018,0.009351261554557743,0.007877644485950297,-0.1198735950964896,-0.23916976397789114,-0.022097485612786166,-0.015526660638138666,0.0010564797692103056,-0.022205627559392652,-0.015541532469804518,5.837449516200924e-4,-0.1880765411114942,-0.17287785417132812,-0.13520126936911575,-0.18833417027964613,-0.17284897871500976,-0.13618852341322274,-0.32610912657643887,-0.31091043963627274,-0.2732338548340604,-0.3263667557445908,-0.3108815641799544,-0.2742211088781674
BRN,2019,0.010740567796275313,-0.0014736170686074426,-0.12922485665104733,-0.24852102553244887,-0.03137389143870918,-0.02470908981464212,-0.008191369943949093,-0.03149360243603195,-0.02474126126089942,-0.008659032816171693,-0.1972471910391016,-0.18183149339508967,-0.14431406498340138,-0.19753159601252918,-0.1818392715254836,-0.14528834471209973,-0.3352797765040462,-0.3198640788600343,-0.282346650448346,-0.3355641814774738,-0.31987185699042825,-0.28332093017704435
BRN,2020,0.011110009558246902,-0.012214184864882759,-0.13996542444732263,-0.25926159332872417,-0.042040456068329936,-0.0352870293102926,-0.018833007367669304,-0.04217135379364844,-0.03533500261069301,-0.019297447691173638,-0.2078092511656939,-0.19218905462594177,-0.15482658218695883,-0.20811974789748452,-0.1922308778059317,-0.15579266131798036,-0.34584183663063855,-0.3302216400908864,-0.29285916765190345,-0.3461523333624292,-0.3302634632708763,-0.293825246782925
BTN,1991,1.8587276204058614e-4,0.0604644679909484,0.13558601406800036,0.25241092778193386,0.056397806576268875,0.06433379099069175,0.062382660197735,0.05532076965674261,0.06568076626297956,0.063428320197794,0.12805897675677705,0.14537878646474287,0.1401847976356755,0.12472829101038001,0.1482396013746452,0.1425882188822745,0.22537098105296766,0.24269079076093344,0.2374968019318661,0.22204029530657057,0.24555160567083578,0.23990022317846504
BTN,1992,2.1521372554455032e-4,0.0604644679909484,0.1354001413059598,0.2522250550198933,0.05730185826547882,0.06486510675168215,0.06250388275500876,0.060554610283672775,0.06852402579231356,0.06421581803316162,0.13010477211817487,0.1464722236365867,0.1402852026877681,0.13656129582223897,0.15458867734792794,0.14420553817057663,0.22741677641436545,0.24378422793277732,0.2375972069839587,0.23387330011842958,0.25190068164411855,0.2415175424667672
BTN,1993,1.8191873348194994e-4,0.0604644679909484,0.13518492758041523,0.2520098412943487,0.0565683910210338,0.06448472010562188,0.06240476797212485,0.061846891683486456,0.06925933063766944,0.06442597582994651,0.12847935342859026,0.14549887885885457,0.13986345320083743,0.13957726425737374,0.15620027992359306,0.14450520088128785,0.22579135772478084,0.24281088315504512,0.23717545749702804,0.23688926855356435,0.25351228421978367,0.24181720517747843
BTN,1994,2.125650839212824e-4,0.0604644679909484,0.13500300884693328,0.2518279225608668,0.05587026351707971,0.06406489216280654,0.062291088702526545,0.06275853642132306,0.06968873642929285,0.06455016964211249,0.12694525704358384,0.14446958926245915,0.13944304270160146,0.1417816742751647,0.15715347440135102,0.14464342552273854,0.22425726133977442,0.24178159355864975,0.23675504699779204,0.23909367857135527,0.25446547869754166,0.24195542981892912
BTN,1995,2.491476400681195e-4,0.0604644679909484,0.134790443763012,0.2516153574769455,0.05527806263175019,0.06372041471264614,0.062197424579024295,0.06283312272079204,0.06964568800665075,0.06453145123033092,0.12562500613105163,0.14358420131864993,0.13903806773877037,0.14223995162598965,0.15708533752688986,0.14444474707347454,0.22293701042724223,0.24089620561484051,0.23635007203496095,0.23955195592218023,0.2543973418230805,0.24175675136966515
BTN,1996,2.984890810756066e-4,0.0604644679909484,0.13454129612294388,0.2513662098368774,0.05473230248803983,0.06340097977279724,0.06210973758078888,0.06331981611995721,0.06987461461250917,0.06457625923688626,0.12433472671150117,0.14270327992604562,0.1386071591282902,0.1435727175476709,0.15758140638169796,0.1443463314750759,0.22164673100769175,0.24001528422223622,0.2359191634244808,0.24088472184386148,0.25489341067788857,0.24165833577126647
BTN,1997,3.9038941395262233e-4,0.0604644679909484,0.13424280704186828,0.25106772075580175,0.054444384832450746,0.06322373947844882,0.06205605346761259,0.0643146808292683,0.0704002390043717,0.06469463489253009,0.12355067728600402,0.1420807326683425,0.13820054632899434,0.14594824940570636,0.15866452907678696,0.14435342967118833,0.22086268158219463,0.23939273696453311,0.23551255062518492,0.2432602537018969,0.25597653337297754,0.24166543396737894
BTN,1998,3.8247349987284536e-4,0.0604644679909484,0.13385241762791567,0.25067733134184916,0.05415919843035744,0.06306467720145227,0.06201005274015962,0.06397009861933259,0.07022823665673693,0.06463037390758032,0.12266805255041725,0.14140206248640147,0.1377183260960291,0.14508126865267698,0.15803218059330404,0.1438480047494862,0.21998005684660785,0.23871406678259205,0.2350303303922197,0.24239327294886756,0.2553441848894947,0.24116000904567675
BTN,1999,3.8615003313946397e-4,0.0604644679909484,0.1334699441280428,0.2502948578419763,0.05378944756703803,0.0628573245421559,0.0619529403028619,0.0634147442428483,0.06992829871305935,0.0645354953773431,0.12158282146987166,0.14061285961280098,0.13721732841234646,0.1436284860907006,0.15707098985395712,0.1432725643724127,0.21889482576606226,0.23792486390899156,0.23452933270853704,0.2409404903868912,0.25438299415014776,0.24058456866860328
BTN,2000,3.971598997394197e-4,0.0604644679909484,0.13308379409490334,0.24990870780883684,0.0533543339449207,0.0626095329307399,0.06188650149299731,0.06254229780782938,0.06946585467544157,0.0643997410922488,0.12033490947595361,0.13972470175472895,0.13669112360190294,0.14144424635711247,0.15572546815172372,0.14259813770336638,0.2176469137721442,0.23703670605091953,0.23400312789809352,0.23875625065330308,0.2530374724479143,0.23991014199955696
BTN,2001,3.845084345226813e-4,0.0604644679909484,0.13268663419516394,0.24951154790909744,0.0531115681957652,0.062494070810388734,0.06185450450689132,0.06228557827880563,0.06927437959129394,0.06432911747943748,0.11952609231414166,0.1391309463822889,0.13623244891504319,0.14056006451745875,0.1549437774936409,0.14205006481521268,0.21683809661033226,0.23644295067847948,0.23354445321123377,0.23787206881364933,0.2522557817898315,0.23936206911140326
BTN,2002,4.1681383069083625e-4,0.0604644679909484,0.13230212576064124,0.24912703947457474,0.052818834145426284,0.06234032460484443,0.061812596675376474,0.061387945775948,0.06881508057774303,0.06419775630615061,0.1186057375770744,0.1384603371437539,0.1357638133001687,0.1382874320495426,0.1535988820834866,0.14138606828659675,0.21591774187326498,0.23577234143994447,0.23307581759635929,0.2355994363457332,0.25091088637967723,0.23869807258278736
BTN,2003,3.764910217307837e-4,0.0604644679909484,0.1318853119299504,0.2487102256438839,0.052285053960972,0.06204909779508581,0.06173932127077431,0.06027501997928767,0.06824105530040725,0.06403568259766568,0.1170911442779871,0.13744363262584122,0.13519225813335625,0.13544250231524044,0.151941620736712,0.1406165644094222,0.21440314857417767,0.2347556369220318,0.23250426242954683,0.23275450661143104,0.2492536250329026,0.23792856870561277
BTN,2004,3.0813705940223985e-4,0.0604644679909484,0.13150882090821964,0.24833373462215313,0.05174842038358168,0.0617627267291478,0.061667186159930415,0.05914406811433057,0.06764991790590061,0.06386789971244587,0.11561342643209986,0.13648098203586342,0.13466415995706219,0.1326004788475489,0.15028771148088585,0.13987465678952005,0.21292543072829045,0.23379298633205403,0.23197616425325276,0.22991248314373952,0.24759971577707646,0.23718666108571065
BTN,2005,3.961482415488546e-4,0.0604644679909484,0.1312006838488174,0.2480255975627509,0.051444497206341824,0.0616119839097909,0.061626558998159234,0.05833662516020103,0.06725023845240485,0.06375051613297975,0.11473391878809354,0.13589165485068339,0.1342742308925456,0.13056530818835574,0.1491352782213382,0.13931299159487257,0.2120459230842841,0.233203659146874,0.2315862351887362,0.22787731248454635,0.24644728251752884,0.23662499589106314
BTN,2006,3.937962525402987e-4,0.0604644679909484,0.13080453560726854,0.24762944932120204,0.051216687124404574,0.06150287126262919,0.06159475925652012,0.057570769448397605,0.06687981161775958,0.06363967615643784,0.1139416174555555,0.13530966093665941,0.1338160459998806,0.12851821088777868,0.14795190650392329,0.1386746930185419,0.21125362175174608,0.23262166523285,0.2311280502960712,0.22583021518396926,0.24526391080011392,0.23598669731473246
BTN,2007,3.93808092460244e-4,0.0604644679909484,0.13041073935472824,0.24723565306866174,0.051117519582806414,0.061476643089651214,0.06158257987750474,0.057298940640133376,0.06681174763017139,0.06360652619443091,0.1134555866518218,0.13492386056790256,0.1334052872335878,0.12760847258001196,0.14745711262501926,0.1382116920232308,0.2107675909480124,0.23223586486409314,0.23071729152977838,0.22492047687620254,0.2447691169212099,0.23552369631942144
BTN,2008,4.22459572019826e-4,0.0604644679909484,0.130016931262268,0.24684184497620149,0.050599936932694524,0.061201781577090636,0.061513332771146886,0.056377415748337614,0.0663642058372044,0.06346992151330917,0.11200187419514357,0.13397519090888865,0.13286672041107314,0.12522141464256173,0.1461116511512206,0.1375175864183542,0.20931387849133415,0.23128719520507923,0.23017872470726375,0.2225334189387523,0.24342365544741115,0.23482959071454482
BTN,2009,3.901651056334643e-4,0.0604644679909484,0.12959447169024815,0.24641938540418165,0.050191596690666876,0.06098971695865174,0.061459440774000076,0.056282069999711866,0.06638899401632474,0.06345732435657897,0.11076154750076819,0.13313834372496522,0.1323338611476055,0.12472738834236662,0.14582807390550132,0.1370769303111646,0.20807355179695877,0.2304503480211558,0.22964586544379612,0.22203939263855715,0.24314007820169187,0.23438893460735521
BTN,2010,4.8812253209637864e-4,0.0604644679909484,0.1292043065846147,0.2460292202985482,0.049712332853549666,0.0607239965039032,0.06139172766346697,0.056590891811449634,0.0665672798625903,0.06347390221112255,0.10937812295834992,0.1322048571881006,0.13180078815477508,0.12519310587975213,0.1459199892675479,0.13673312257327722,0.20669012725454053,0.2295168614842912,0.22911279245096566,0.2225051101759427,0.24323199356373848,0.23404512686946782
BTN,2011,7.3255573683798e-4,0.0604644679909484,0.1287161840525183,0.2455410977664518,0.04905685977496869,0.06034761284577905,0.06129945236885146,0.056320877870460063,0.06646301926859621,0.06342009651387767,0.10747686849881001,0.1309172863136556,0.1311137954244897,0.1242531582034916,0.14527970123486625,0.1361332146044012,0.20478887279500058,0.22822929060984617,0.2284257997206803,0.2215651624996822,0.2425917055310568,0.2334452189005918
BTN,2012,8.358023039933088e-4,0.0604644679909484,0.12798362831568033,0.24480854202961383,0.04835033975599402,0.059936210535051,0.06120031200129254,0.055990362628215315,0.06634330227287052,0.06336575228993796,0.10520354529890089,0.12930310727257355,0.1301666475817972,0.12294419074544796,0.1443725156654183,0.13529028332482543,0.20251554959509147,0.22661511156876415,0.22747865187798774,0.22025619504163857,0.24168451996160892,0.23260228762101604
BTN,2013,9.188697125917834e-4,0.0604644679909484,0.12714782601168703,0.24397273972562053,0.047597528752826176,0.059499008377291294,0.06109640971712627,0.05606251562893739,0.0664393545386043,0.06336722870552013,0.1027212752042608,0.12752776948169983,0.1291056596405748,0.12243065075879775,0.14384281999999957,0.13446808056051657,0.20003327950045138,0.22483977377789044,0.22641766393676538,0.21974265505498836,0.24115482429619012,0.23178008485670715
BTN,2014,0.0010289709478383134,0.0604644679909484,0.12622895629909525,0.24305387001302875,0.047112178596203334,0.059218158313109004,0.061028527562020034,0.056485467788094816,0.06673912904777604,0.06342035232909021,0.10076521391874185,0.12602036125639696,0.12804173930322144,0.12262435104844904,0.1436850036908435,0.13367749912670127,0.19807721821493243,0.22333236555258756,0.22535374359941202,0.21993635534463965,0.2409970079870341,0.23098950342289185
BTN,2015,0.0010572747637932773,0.0604644679909484,0.12519998535125693,0.24202489906519042,0.0466109527733452,0.05889716850819004,0.06094998717682067,0.05677218285303906,0.06692842767574815,0.0634435451274259,0.09863627956420146,0.12429870117085864,0.12684152590969414,0.12236314274455212,0.14314734599750772,0.13270593878088185,0.19594828386039204,0.2216107054670492,0.22415353020588472,0.21967514704074273,0.24045935029369836,0.23001794307707246
BTN,2016,0.0012623041177156264,0.059407193227155125,0.12414271058746365,0.24096762430139715,0.04489181716823701,0.05739664937038344,0.059785377115267165,0.055739282839044224,0.06586002776650692,0.06235804699473341,0.09608683259986217,0.12226128006282463,0.12554700579412043,0.1214532711648097,0.1421173626743496,0.1315902143372791,0.19339883689605275,0.21957328435901524,0.22285901009031103,0.2187652754610003,0.2394293669705402,0.22890221863346968
BTN,2017,0.0013424869068630397,0.0581448891094395,0.12288040646974803,0.23970532018368151,0.04284888110224256,0.055601672093322,0.058395034193583883,0.05434424800557823,0.06447754091714984,0.061040504423951876,0.09304476331998725,0.1198094303059724,0.12400004311465133,0.11997368039196128,0.14062830599261061,0.13020784493655785,0.19035676761617787,0.217121434602163,0.22131204741084187,0.21728568468815185,0.23794031028880125,0.22751984923274848
BTN,2018,0.001478812239503493,0.05680240220257646,0.12153791956288498,0.23836283327681848,0.040819999371321615,0.05378577722199008,0.05693895416607444,0.052631586782726024,0.06288479510336255,0.05961324074832772,0.09013960819895789,0.11741164870028528,0.12240525819762321,0.11786054677484309,0.13876068144619444,0.12867860015137556,0.1874516124951485,0.2147236529964759,0.21971726249381382,0.21517255107103367,0.23607268574238507,0.22599060444756616
BTN,2019,0.0014596868900539496,0.05532358996307296,0.1200591073233815,0.23688402103731498,0.03888549430005302,0.0519865938092062,0.05538201119278287,0.051066932215041286,0.06132674033843001,0.05809382231304319,0.08764146423809095,0.1152285430937716,0.12075400001156868,0.11627360791222623,0.13715358240134504,0.1271143907907837,0.18495346853428152,0.21254054738996217,0.21806600430775924,0.2135856122084168,0.23446558669753564,0.22442639508697426
BTN,2020,9.204314046579336e-4,0.05386390307301901,0.11859942043332755,0.23542433414726105,0.036974615136882896,0.05020346094599975,0.05384353869112218,0.04952064583975101,0.059782196709157145,0.056593272483901405,0.08516664634047198,0.11305496977335214,0.11911999946302754,0.11468817477487647,0.135543078648381,0.12556700075228974,0.18247865063666258,0.21036697406954272,0.2164320037592181,0.21200017907106708,0.23285508294457163,0.22287900504848032
BWA,1991,0.0026363333333333334,0.14942172188995004,0.3496155794956958,0.5039538201780853,0.040644084457654675,0.08585457839582807,0.1338700091868251,0.024930341164224625,0.06931304291672091,0.1258713706196217,0.09434563154169608,0.20127956820685575,0.3136034610327912,0.056407952738053095,0.16177140804871545,0.2948096948279262,0.19658049602742494,0.3035144326925846,0.41583832551852,0.15864281722378196,0.26400627253444425,0.39704455931365495
BWA,1992,0.0027793333333333337,0.14942172188995004,0.3469792461623625,0.501317486844752,0.039951874253018826,0.08514362052379319,0.13367208720907411,0.02469807524481977,0.06879510981703331,0.12562250986066603,0.09018526258792077,0.19706038035866089,0.3105298160235894,0.053306945037179906,0.15802176205408086,0.2916479504721592,0.19242012707364964,0.2992952448443897,0.4127646805093182,0.15554180952290875,0.2602566265398097,0.39388281495788796
BWA,1993,0.0031973333333333333,0.14942172188995004,0.3441999128290291,0.49853815351141867,0.04013413821690227,0.08538540198994833,0.13379138310578217,0.024488643596267862,0.068510709772168693,0.12552423467328358,0.08803534286578983,0.19499901087703975,0.3080695464758437,0.050158760137353035,0.15473743735439915,0.28872163927619127,0.19027020735151867,0.2972338753627685,0.4103044109615725,0.15239362462308187,0.2569723018401279,0.3909565037619201
BWA,1994,0.0030323333333333335,0.14942172188995004,0.3410025794956958,0.49534082017808534,0.04075435322792675,0.08601486114842366,0.1340304814227339,0.024571334386296644,0.06854839776421523,0.12555053234307828,0.08650826201917464,0.19344528010980422,0.30547649154185996,0.04728987455122141,0.15179808762966343,0.28566910725388966,0.18874312650490346,0.29568014459553305,0.40771135602758873,0.14952473903695024,0.25403295211539223,0.38790397173961844
BWA,1995,0.0030470000000000002,0.14942172188995004,0.3379702461623625,0.49230848684475204,0.04135016448822743,0.08663583350181758,0.13426905224188868,0.025106357791144097,0.06920676007775924,0.1258809395071648,0.08509931930183696,0.1920455560793738,0.30304979427029227,0.04574401247474303,0.15058484277867834,0.2835331543565031,0.1873341837875658,0.2942804205651026,0.40528465875602104,0.14797887696047185,0.25281970726440717,0.3857680188422319
BWA,1996,0.0027573333333333334,0.14942172188995004,0.33492324616236246,0.489261486844752,0.04174898993782451,0.08704700776415564,0.1344401748423166,0.025757598956014337,0.07005821082997299,0.12634827083010639,0.08317877713969271,0.19011209535865825,0.3004428598277355,0.04445759547597174,0.14980457265866842,0.2816942530212668,0.18541364162542157,0.2923469598443871,0.40267772431346427,0.14669245996170058,0.2520394371443972,0.38392911750699565
