model,scen,r10,peakyearbin,pkyearbin,netzeroyearbin,nzyearbin,category,ppp_pf,rcb2100_gtco2_cmltv,gtco2_cdr_cmltv
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/asinh(x),143.9285009117203,1.81879834
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/sqrt(x),220.35042389989042,1.81879834
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/x,326.35730061574407,1.81879834
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/asinh(x),140.65706028557474,1.81879834
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/sqrt(x),226.98023536184223,1.81879834
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/x,364.91101615793946,1.81879834
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/asinh(x),198.91952721634263,1.81879834
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/sqrt(x),275.34145020451274,1.81879834
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/x,381.34832692036645,1.81879834
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/asinh(x),195.64808659019707,1.81879834
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/sqrt(x),281.97126166646456,1.81879834
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/x,419.90204246256184,1.81879834
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,1_PP1990,NA,115.82763297928891,7.12098435
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,2_PP1850,NA,266.0049279156814,7.12098435
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/asinh(x),140.130225584909,7.12098435
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/sqrt(x),216.55214857307914,7.12098435
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/x,322.5590252889328,7.12098435
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/asinh(x),136.85878495876347,7.12098435
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/sqrt(x),223.18196003503095,7.12098435
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/x,361.1127408311282,7.12098435
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/asinh(x),195.12125188953132,7.12098435
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/sqrt(x),271.54317487770146,7.12098435
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/x,377.55005159355517,7.12098435
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/asinh(x),191.8498112633858,7.12098435
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/sqrt(x),278.1729863396533,7.12098435
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/x,416.10376713575056,7.12098435
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,1_PP1990,NA,119.46817010916791,5.8231601
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,2_PP1850,NA,269.6454650455604,5.8231601
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/asinh(x),143.77076271478802,5.8231601
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/sqrt(x),220.19268570295813,5.8231601
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/x,326.19956241881175,5.8231601
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/asinh(x),140.49932208864246,5.8231601
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/sqrt(x),226.82249716490995,5.8231601
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/x,364.75327796100714,5.8231601
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/asinh(x),198.76178901941034,5.8231601
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/sqrt(x),275.1837120075804,5.8231601
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/x,381.1905887234342,5.8231601
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/asinh(x),195.49034839326478,5.8231601
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/sqrt(x),281.81352346953224,5.8231601
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/x,419.7443042656296,5.8231601
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,1_PP1990,NA,119.63404322004303,6.57269691
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,2_PP1850,NA,269.8113381564355,6.57269691
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/asinh(x),143.93663582566313,6.57269691
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/sqrt(x),220.35855881383324,6.57269691
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/x,326.3654355296869,6.57269691
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/asinh(x),140.66519519951757,6.57269691
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/sqrt(x),226.98837027578506,6.57269691
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/x,364.9191510718823,6.57269691
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/asinh(x),198.92766213028546,6.57269691
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/sqrt(x),275.3495851184556,6.57269691
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/x,381.3564618343093,6.57269691
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/asinh(x),195.6562215041399,6.57269691
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/sqrt(x),281.9793965804074,6.57269691
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/x,419.9101773765047,6.57269691
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,1_PP1990,NA,107.04796331059896,19.15043455
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,2_PP1850,NA,257.2252582469914,19.15043455
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/asinh(x),131.35055591621907,19.15043455
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/sqrt(x),207.77247890438917,19.15043455
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/x,313.7793556202428,19.15043455
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/asinh(x),128.0791152900735,19.15043455
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/sqrt(x),214.402290366341,19.15043455
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/x,352.3330711624382,19.15043455
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/asinh(x),186.3415822208414,19.15043455
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/sqrt(x),262.7635052090115,19.15043455
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/x,368.7703819248652,19.15043455
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/asinh(x),183.07014159469583,19.15043455
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/sqrt(x),269.3933166709633,19.15043455
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/x,407.3240974670606,19.15043455
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,1_PP1990,NA,104.62230407303807,2.27721997
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,2_PP1850,NA,254.79959900943052,2.27721997
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/asinh(x),128.92489667865817,2.27721997
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/sqrt(x),205.34681966682828,2.27721997
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/x,311.35369638268196,2.27721997
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/asinh(x),125.65345605251261,2.27721997
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/sqrt(x),211.9766311287801,2.27721997
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/x,349.90741192487735,2.27721997
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/asinh(x),183.9159229832805,2.27721997
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/sqrt(x),260.33784597145063,2.27721997
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/x,366.3447226873043,2.27721997
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/asinh(x),180.64448235713493,2.27721997
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/sqrt(x),266.96765743340245,2.27721997
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/x,404.8984382294997,2.27721997
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,1_PP1990,NA,112.08008055327653,45.926013
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,2_PP1850,NA,262.25737548966896,45.926013
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/asinh(x),136.38267315889664,45.926013
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/sqrt(x),212.80459614706675,45.926013
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,MER_1/x,318.81147286292037,45.926013
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/asinh(x),133.11123253275107,45.926013
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/sqrt(x),219.43440760901856,45.926013
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,3_PP1990adjATP,PPP_1/x,357.36518840511576,45.926013
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/asinh(x),191.37369946351896,45.926013
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/sqrt(x),267.79562245168904,45.926013
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,MER_1/x,373.80249916754275,45.926013
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/asinh(x),188.1022588373734,45.926013
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/sqrt(x),274.42543391364086,45.926013
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,R10AFRMEA,peak: 2020,2020,net-zero: 2050,2050,4_PP1850adjATP,PPP_1/x,412.35621470973814,45.926013
AIM/CGE 2.2,EN_NPi2020_300f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,1_PP1990,NA,100.06531256336896,29.0970001
AIM/CGE 2.2,EN_NPi2020_300f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,2_PP1850,NA,250.24260749976142,29.0970001
AIM/CGE 2.2,EN_NPi2020_300f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,MER_1/asinh(x),124.36790516898907,29.0970001
AIM/CGE 2.2,EN_NPi2020_300f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,MER_1/sqrt(x),200.78982815715918,29.0970001
AIM/CGE 2.2,EN_NPi2020_300f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,MER_1/x,306.7967048730128,29.0970001
AIM/CGE 2.2,EN_NPi2020_300f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,PPP_1/asinh(x),121.0964645428435,29.0970001
AIM/CGE 2.2,EN_NPi2020_300f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,PPP_1/sqrt(x),207.419639619111,29.0970001
AIM/CGE 2.2,EN_NPi2020_300f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,PPP_1/x,345.3504204152082,29.0970001
AIM/CGE 2.2,EN_NPi2020_300f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,MER_1/asinh(x),179.3589314736114,29.0970001
AIM/CGE 2.2,EN_NPi2020_300f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,MER_1/sqrt(x),255.7808544617815,29.0970001
AIM/CGE 2.2,EN_NPi2020_300f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,MER_1/x,361.78773117763524,29.0970001
AIM/CGE 2.2,EN_NPi2020_300f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,PPP_1/asinh(x),176.08749084746583,29.0970001
AIM/CGE 2.2,EN_NPi2020_300f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,PPP_1/sqrt(x),262.4106659237333,29.0970001
AIM/CGE 2.2,EN_NPi2020_300f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,PPP_1/x,400.34144671983063,29.0970001
AIM/CGE 2.2,EN_NPi2020_400f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,1_PP1990,NA,90.66415386831042,27.08022124
AIM/CGE 2.2,EN_NPi2020_400f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,2_PP1850,NA,240.84144880470288,27.08022124
AIM/CGE 2.2,EN_NPi2020_400f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,MER_1/asinh(x),114.96674647393053,27.08022124
AIM/CGE 2.2,EN_NPi2020_400f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,MER_1/sqrt(x),191.38866946210064,27.08022124
AIM/CGE 2.2,EN_NPi2020_400f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,MER_1/x,297.3955461779543,27.08022124
AIM/CGE 2.2,EN_NPi2020_400f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,PPP_1/asinh(x),111.69530584778497,27.08022124
AIM/CGE 2.2,EN_NPi2020_400f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,PPP_1/sqrt(x),198.01848092405245,27.08022124
AIM/CGE 2.2,EN_NPi2020_400f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,PPP_1/x,335.9492617201497,27.08022124
AIM/CGE 2.2,EN_NPi2020_400f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,MER_1/asinh(x),169.95777277855285,27.08022124
AIM/CGE 2.2,EN_NPi2020_400f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,MER_1/sqrt(x),246.37969576672296,27.08022124
AIM/CGE 2.2,EN_NPi2020_400f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,MER_1/x,352.38657248257664,27.08022124
AIM/CGE 2.2,EN_NPi2020_400f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,PPP_1/asinh(x),166.6863321524073,27.08022124
AIM/CGE 2.2,EN_NPi2020_400f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,PPP_1/sqrt(x),253.00950722867478,27.08022124
AIM/CGE 2.2,EN_NPi2020_400f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,PPP_1/x,390.94028802477203,27.08022124
AIM/CGE 2.2,EN_NPi2020_500f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,1_PP1990,NA,81.6654667729633,24.7137661
AIM/CGE 2.2,EN_NPi2020_500f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,2_PP1850,NA,231.84276170935576,24.7137661
AIM/CGE 2.2,EN_NPi2020_500f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,MER_1/asinh(x),105.9680593785834,24.7137661
AIM/CGE 2.2,EN_NPi2020_500f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,MER_1/sqrt(x),182.38998236675351,24.7137661
AIM/CGE 2.2,EN_NPi2020_500f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,MER_1/x,288.3968590826072,24.7137661
AIM/CGE 2.2,EN_NPi2020_500f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,PPP_1/asinh(x),102.69661875243784,24.7137661
AIM/CGE 2.2,EN_NPi2020_500f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,PPP_1/sqrt(x),189.01979382870533,24.7137661
AIM/CGE 2.2,EN_NPi2020_500f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,3_PP1990adjATP,PPP_1/x,326.9505746248026,24.7137661
AIM/CGE 2.2,EN_NPi2020_500f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,MER_1/asinh(x),160.95908568320573,24.7137661
AIM/CGE 2.2,EN_NPi2020_500f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,MER_1/sqrt(x),237.38100867137584,24.7137661
AIM/CGE 2.2,EN_NPi2020_500f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,MER_1/x,343.3878853872295,24.7137661
AIM/CGE 2.2,EN_NPi2020_500f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,PPP_1/asinh(x),157.68764505706017,24.7137661
AIM/CGE 2.2,EN_NPi2020_500f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,PPP_1/sqrt(x),244.01082013332766,24.7137661
AIM/CGE 2.2,EN_NPi2020_500f,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,4_PP1850adjATP,PPP_1/x,381.9416009294249,24.7137661
GCAM 5.3,NGFS2_Divergent Net Zero Policies,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,1_PP1990,NA,106.83878880228261,22.591052734678602
GCAM 5.3,NGFS2_Divergent Net Zero Policies,R10AFRMEA,peak: 2020,2020,net-zero: 2060,2060,2_PP1850,NA,257.0160837386751,22.591052734678602
