model,case,aggregate,quantile,year,gmt
MESSAGEix-GLOBIOM,A,Max,0.3,2072,2.2378199999999997
MESSAGEix-GLOBIOM,A,Max,0.3,2073,2.2623
MESSAGEix-GLOBIOM,A,Max,0.3,2074,2.2879799999999997
MESSAGEix-GLOBIOM,A,Max,0.3,2075,2.3132200000000003
MESSAGEix-GLOBIOM,A,Max,0.3,2076,2.33818
MESSAGEix-GLOBIOM,A,Max,0.3,2077,2.36476
MESSAGEix-GLOBIOM,A,Max,0.3,2078,2.39122
MESSAGEix-GLOBIOM,A,Max,0.3,2079,2.41674
MESSAGEix-GLOBIOM,A,Max,0.3,2080,2.44422
MESSAGEix-GLOBIOM,A,Max,0.3,2081,2.46926
MESSAGEix-GLOBIOM,A,Max,0.3,2082,2.4930600000000003
MESSAGEix-GLOBIOM,A,Max,0.3,2083,2.514
MESSAGEix-GLOBIOM,A,Max,0.3,2084,2.53674
MESSAGEix-GLOBIOM,A,Max,0.3,2085,2.55826
MESSAGEix-GLOBIOM,A,Max,0.3,2086,2.5797600000000003
MESSAGEix-GLOBIOM,A,Max,0.3,2087,2.60202
MESSAGEix-GLOBIOM,A,Max,0.3,2088,2.62384
MESSAGEix-GLOBIOM,A,Max,0.3,2089,2.6456600000000003
MESSAGEix-GLOBIOM,A,Max,0.3,2090,2.66546
MESSAGEix-GLOBIOM,A,Max,0.3,2091,2.68804
MESSAGEix-GLOBIOM,A,Max,0.3,2092,2.71354
MESSAGEix-GLOBIOM,A,Max,0.3,2093,2.74368
MESSAGEix-GLOBIOM,A,Max,0.3,2094,2.77272
MESSAGEix-GLOBIOM,A,Max,0.3,2095,2.8035799999999997
MESSAGEix-GLOBIOM,A,Max,0.3,2096,2.8341999999999996
MESSAGEix-GLOBIOM,A,Max,0.3,2097,2.86684
MESSAGEix-GLOBIOM,A,Max,0.3,2098,2.90136
MESSAGEix-GLOBIOM,A,Max,0.3,2099,2.93602
MESSAGEix-GLOBIOM,A,Max,0.3,2100,2.9699199999999997
MESSAGEix-GLOBIOM,A,Max,0.33,1990,0.560588
MESSAGEix-GLOBIOM,A,Max,0.33,1991,0.5587
MESSAGEix-GLOBIOM,A,Max,0.33,1992,0.454764
MESSAGEix-GLOBIOM,A,Max,0.33,1993,0.3729
MESSAGEix-GLOBIOM,A,Max,0.33,1994,0.403288
MESSAGEix-GLOBIOM,A,Max,0.33,1995,0.476276
MESSAGEix-GLOBIOM,A,Max,0.33,1996,0.5468
MESSAGEix-GLOBIOM,A,Max,0.33,1997,0.609
MESSAGEix-GLOBIOM,A,Max,0.33,1998,0.6651
MESSAGEix-GLOBIOM,A,Max,0.33,1999,0.7144
MESSAGEix-GLOBIOM,A,Max,0.33,2000,0.761688
MESSAGEix-GLOBIOM,A,Max,0.33,2001,0.8007
MESSAGEix-GLOBIOM,A,Max,0.33,2002,0.832
MESSAGEix-GLOBIOM,A,Max,0.33,2003,0.854988
MESSAGEix-GLOBIOM,A,Max,0.33,2004,0.872576
MESSAGEix-GLOBIOM,A,Max,0.33,2005,0.883428
MESSAGEix-GLOBIOM,A,Max,0.33,2006,0.8926
MESSAGEix-GLOBIOM,A,Max,0.33,2007,0.9045
MESSAGEix-GLOBIOM,A,Max,0.33,2008,0.919388
MESSAGEix-GLOBIOM,A,Max,0.33,2009,0.9377
MESSAGEix-GLOBIOM,A,Max,0.33,2010,0.958676
MESSAGEix-GLOBIOM,A,Max,0.33,2011,0.983788
MESSAGEix-GLOBIOM,A,Max,0.33,2012,1.009088
MESSAGEix-GLOBIOM,A,Max,0.33,2013,1.0368
MESSAGEix-GLOBIOM,A,Max,0.33,2014,1.064564
MESSAGEix-GLOBIOM,A,Max,0.33,2015,1.087288
MESSAGEix-GLOBIOM,A,Max,0.33,2016,1.107276
MESSAGEix-GLOBIOM,A,Max,0.33,2017,1.127376
MESSAGEix-GLOBIOM,A,Max,0.33,2018,1.151476
MESSAGEix-GLOBIOM,A,Max,0.33,2019,1.173888
MESSAGEix-GLOBIOM,A,Max,0.33,2020,1.195816
MESSAGEix-GLOBIOM,A,Max,0.33,2021,1.218176
MESSAGEix-GLOBIOM,A,Max,0.33,2022,1.238464
MESSAGEix-GLOBIOM,A,Max,0.33,2023,1.257564
MESSAGEix-GLOBIOM,A,Max,0.33,2024,1.2761
MESSAGEix-GLOBIOM,A,Max,0.33,2025,1.294164
MESSAGEix-GLOBIOM,A,Max,0.33,2026,1.311376
MESSAGEix-GLOBIOM,A,Max,0.33,2027,1.326588
MESSAGEix-GLOBIOM,A,Max,0.33,2028,1.343788
MESSAGEix-GLOBIOM,A,Max,0.33,2029,1.362464
MESSAGEix-GLOBIOM,A,Max,0.33,2030,1.380576
MESSAGEix-GLOBIOM,A,Max,0.33,2031,1.399688
MESSAGEix-GLOBIOM,A,Max,0.33,2032,1.418352
MESSAGEix-GLOBIOM,A,Max,0.33,2033,1.43834
MESSAGEix-GLOBIOM,A,Max,0.33,2034,1.458588
MESSAGEix-GLOBIOM,A,Max,0.33,2035,1.479388
MESSAGEix-GLOBIOM,A,Max,0.33,2036,1.499964
MESSAGEix-GLOBIOM,A,Max,0.33,2037,1.519476
MESSAGEix-GLOBIOM,A,Max,0.33,2038,1.540428
MESSAGEix-GLOBIOM,A,Max,0.33,2039,1.55934
MESSAGEix-GLOBIOM,A,Max,0.33,2040,1.580392
MESSAGEix-GLOBIOM,A,Max,0.33,2041,1.599488
MESSAGEix-GLOBIOM,A,Max,0.33,2042,1.618892
MESSAGEix-GLOBIOM,A,Max,0.33,2043,1.638888
MESSAGEix-GLOBIOM,A,Max,0.33,2044,1.658216
MESSAGEix-GLOBIOM,A,Max,0.33,2045,1.676988
MESSAGEix-GLOBIOM,A,Max,0.33,2046,1.697076
MESSAGEix-GLOBIOM,A,Max,0.33,2047,1.716228
MESSAGEix-GLOBIOM,A,Max,0.33,2048,1.733988
MESSAGEix-GLOBIOM,A,Max,0.33,2049,1.753652
MESSAGEix-GLOBIOM,A,Max,0.33,2050,1.7731400000000002
MESSAGEix-GLOBIOM,A,Max,0.33,2051,1.7935880000000002
MESSAGEix-GLOBIOM,A,Max,0.33,2052,1.812988
MESSAGEix-GLOBIOM,A,Max,0.33,2053,1.832764
MESSAGEix-GLOBIOM,A,Max,0.33,2054,1.851864
MESSAGEix-GLOBIOM,A,Max,0.33,2055,1.872176
MESSAGEix-GLOBIOM,A,Max,0.33,2056,1.892452
MESSAGEix-GLOBIOM,A,Max,0.33,2057,1.912888
MESSAGEix-GLOBIOM,A,Max,0.33,2058,1.934604
MESSAGEix-GLOBIOM,A,Max,0.33,2059,1.956076
MESSAGEix-GLOBIOM,A,Max,0.33,2060,1.977864
MESSAGEix-GLOBIOM,A,Max,0.33,2061,2.000556
MESSAGEix-GLOBIOM,A,Max,0.33,2062,2.023052
MESSAGEix-GLOBIOM,A,Max,0.33,2063,2.046716
MESSAGEix-GLOBIOM,A,Max,0.33,2064,2.0698
MESSAGEix-GLOBIOM,A,Max,0.33,2065,2.0937639999999997
MESSAGEix-GLOBIOM,A,Max,0.33,2066,2.117716
MESSAGEix-GLOBIOM,A,Max,0.33,2067,2.1414760000000004
MESSAGEix-GLOBIOM,A,Max,0.33,2068,2.166204
MESSAGEix-GLOBIOM,A,Max,0.33,2069,2.190776
MESSAGEix-GLOBIOM,A,Max,0.33,2070,2.215368
MESSAGEix-GLOBIOM,A,Max,0.33,2071,2.23934
MESSAGEix-GLOBIOM,A,Max,0.33,2072,2.264688
MESSAGEix-GLOBIOM,A,Max,0.33,2073,2.291152
MESSAGEix-GLOBIOM,A,Max,0.33,2074,2.318168
MESSAGEix-GLOBIOM,A,Max,0.33,2075,2.3433
MESSAGEix-GLOBIOM,A,Max,0.33,2076,2.3696
MESSAGEix-GLOBIOM,A,Max,0.33,2077,2.395376
MESSAGEix-GLOBIOM,A,Max,0.33,2078,2.420888
MESSAGEix-GLOBIOM,A,Max,0.33,2079,2.446588
MESSAGEix-GLOBIOM,A,Max,0.33,2080,2.4729
MESSAGEix-GLOBIOM,A,Max,0.33,2081,2.500188
MESSAGEix-GLOBIOM,A,Max,0.33,2082,2.5242400000000003
MESSAGEix-GLOBIOM,A,Max,0.33,2083,2.546228
MESSAGEix-GLOBIOM,A,Max,0.33,2084,2.5705880000000003
MESSAGEix-GLOBIOM,A,Max,0.33,2085,2.592788
MESSAGEix-GLOBIOM,A,Max,0.33,2086,2.6149880000000003
MESSAGEix-GLOBIOM,A,Max,0.33,2087,2.637188
MESSAGEix-GLOBIOM,A,Max,0.33,2088,2.656976
MESSAGEix-GLOBIOM,A,Max,0.33,2089,2.68018
MESSAGEix-GLOBIOM,A,Max,0.33,2090,2.702704
MESSAGEix-GLOBIOM,A,Max,0.33,2091,2.7254039999999997
MESSAGEix-GLOBIOM,A,Max,0.33,2092,2.75192
MESSAGEix-GLOBIOM,A,Max,0.33,2093,2.7784
MESSAGEix-GLOBIOM,A,Max,0.33,2094,2.80874
MESSAGEix-GLOBIOM,A,Max,0.33,2095,2.840128
MESSAGEix-GLOBIOM,A,Max,0.33,2096,2.871916
MESSAGEix-GLOBIOM,A,Max,0.33,2097,2.904264
MESSAGEix-GLOBIOM,A,Max,0.33,2098,2.939416
MESSAGEix-GLOBIOM,A,Max,0.33,2099,2.975128
MESSAGEix-GLOBIOM,A,Max,0.33,2100,3.009664
MESSAGEix-GLOBIOM,A,Max,0.4,1990,0.5764400000000001
MESSAGEix-GLOBIOM,A,Max,0.4,1991,0.5745
MESSAGEix-GLOBIOM,A,Max,0.4,1992,0.4683
MESSAGEix-GLOBIOM,A,Max,0.4,1993,0.38874
MESSAGEix-GLOBIOM,A,Max,0.4,1994,0.4205
MESSAGEix-GLOBIOM,A,Max,0.4,1995,0.49174
MESSAGEix-GLOBIOM,A,Max,0.4,1996,0.5623
MESSAGEix-GLOBIOM,A,Max,0.4,1997,0.62414
MESSAGEix-GLOBIOM,A,Max,0.4,1998,0.67938
MESSAGEix-GLOBIOM,A,Max,0.4,1999,0.7315
MESSAGEix-GLOBIOM,A,Max,0.4,2000,0.7778
MESSAGEix-GLOBIOM,A,Max,0.4,2001,0.81784
MESSAGEix-GLOBIOM,A,Max,0.4,2002,0.85172
MESSAGEix-GLOBIOM,A,Max,0.4,2003,0.8758
MESSAGEix-GLOBIOM,A,Max,0.4,2004,0.8927400000000001
MESSAGEix-GLOBIOM,A,Max,0.4,2005,0.90484
MESSAGEix-GLOBIOM,A,Max,0.4,2006,0.91482
MESSAGEix-GLOBIOM,A,Max,0.4,2007,0.92618
MESSAGEix-GLOBIOM,A,Max,0.4,2008,0.9418
MESSAGEix-GLOBIOM,A,Max,0.4,2009,0.95892
MESSAGEix-GLOBIOM,A,Max,0.4,2010,0.98028
MESSAGEix-GLOBIOM,A,Max,0.4,2011,1.0057
MESSAGEix-GLOBIOM,A,Max,0.4,2012,1.03238
MESSAGEix-GLOBIOM,A,Max,0.4,2013,1.06314
MESSAGEix-GLOBIOM,A,Max,0.4,2014,1.09088
MESSAGEix-GLOBIOM,A,Max,0.4,2015,1.11372
MESSAGEix-GLOBIOM,A,Max,0.4,2016,1.1336
MESSAGEix-GLOBIOM,A,Max,0.4,2017,1.15644
MESSAGEix-GLOBIOM,A,Max,0.4,2018,1.1787800000000002
MESSAGEix-GLOBIOM,A,Max,0.4,2019,1.2031
MESSAGEix-GLOBIOM,A,Max,0.4,2020,1.226
MESSAGEix-GLOBIOM,A,Max,0.4,2021,1.24808
MESSAGEix-GLOBIOM,A,Max,0.4,2022,1.26918
MESSAGEix-GLOBIOM,A,Max,0.4,2023,1.2895800000000002
MESSAGEix-GLOBIOM,A,Max,0.4,2024,1.30774
MESSAGEix-GLOBIOM,A,Max,0.4,2025,1.32624
MESSAGEix-GLOBIOM,A,Max,0.4,2026,1.34498
MESSAGEix-GLOBIOM,A,Max,0.4,2027,1.36238
MESSAGEix-GLOBIOM,A,Max,0.4,2028,1.37874
MESSAGEix-GLOBIOM,A,Max,0.4,2029,1.3965800000000002
MESSAGEix-GLOBIOM,A,Max,0.4,2030,1.41544
MESSAGEix-GLOBIOM,A,Max,0.4,2031,1.43594
MESSAGEix-GLOBIOM,A,Max,0.4,2032,1.45554
MESSAGEix-GLOBIOM,A,Max,0.4,2033,1.47574
MESSAGEix-GLOBIOM,A,Max,0.4,2034,1.49622
MESSAGEix-GLOBIOM,A,Max,0.4,2035,1.51746
MESSAGEix-GLOBIOM,A,Max,0.4,2036,1.53818
MESSAGEix-GLOBIOM,A,Max,0.4,2037,1.55878
MESSAGEix-GLOBIOM,A,Max,0.4,2038,1.5802200000000002
MESSAGEix-GLOBIOM,A,Max,0.4,2039,1.6013
MESSAGEix-GLOBIOM,A,Max,0.4,2040,1.62374
MESSAGEix-GLOBIOM,A,Max,0.4,2041,1.6438
MESSAGEix-GLOBIOM,A,Max,0.4,2042,1.6635
MESSAGEix-GLOBIOM,A,Max,0.4,2043,1.6839
MESSAGEix-GLOBIOM,A,Max,0.4,2044,1.70452
MESSAGEix-GLOBIOM,A,Max,0.4,2045,1.7255600000000002
MESSAGEix-GLOBIOM,A,Max,0.4,2046,1.74586
MESSAGEix-GLOBIOM,A,Max,0.4,2047,1.76554
MESSAGEix-GLOBIOM,A,Max,0.4,2048,1.78606
MESSAGEix-GLOBIOM,A,Max,0.4,2049,1.80694
MESSAGEix-GLOBIOM,A,Max,0.4,2050,1.82818
MESSAGEix-GLOBIOM,A,Max,0.4,2051,1.84904
MESSAGEix-GLOBIOM,A,Max,0.4,2052,1.87004
MESSAGEix-GLOBIOM,A,Max,0.4,2053,1.89054
MESSAGEix-GLOBIOM,A,Max,0.4,2054,1.91104
MESSAGEix-GLOBIOM,A,Max,0.4,2055,1.93174
MESSAGEix-GLOBIOM,A,Max,0.4,2056,1.95354
MESSAGEix-GLOBIOM,A,Max,0.4,2057,1.97528
MESSAGEix-GLOBIOM,A,Max,0.4,2058,1.9955
MESSAGEix-GLOBIOM,A,Max,0.4,2059,2.01588
MESSAGEix-GLOBIOM,A,Max,0.4,2060,2.03846
MESSAGEix-GLOBIOM,A,Max,0.4,2061,2.0629
MESSAGEix-GLOBIOM,A,Max,0.4,2062,2.08642
MESSAGEix-GLOBIOM,A,Max,0.4,2063,2.1105400000000003
MESSAGEix-GLOBIOM,A,Max,0.4,2064,2.1335
MESSAGEix-GLOBIOM,A,Max,0.4,2065,2.15764
MESSAGEix-GLOBIOM,A,Max,0.4,2066,2.18242
MESSAGEix-GLOBIOM,A,Max,0.4,2067,2.2080800000000003
MESSAGEix-GLOBIOM,A,Max,0.4,2068,2.23402
MESSAGEix-GLOBIOM,A,Max,0.4,2069,2.25966
MESSAGEix-GLOBIOM,A,Max,0.4,2070,2.28664
MESSAGEix-GLOBIOM,A,Max,0.4,2071,2.3132
MESSAGEix-GLOBIOM,A,Max,0.4,2072,2.33922
MESSAGEix-GLOBIOM,A,Max,0.4,2073,2.3653600000000004
MESSAGEix-GLOBIOM,A,Max,0.4,2074,2.3918600000000003
MESSAGEix-GLOBIOM,A,Max,0.4,2075,2.41838
MESSAGEix-GLOBIOM,A,Max,0.4,2076,2.44516
MESSAGEix-GLOBIOM,A,Max,0.4,2077,2.47316
MESSAGEix-GLOBIOM,A,Max,0.4,2078,2.4987600000000003
MESSAGEix-GLOBIOM,A,Max,0.4,2079,2.52558
MESSAGEix-GLOBIOM,A,Max,0.4,2080,2.5526
MESSAGEix-GLOBIOM,A,Max,0.4,2081,2.57934
MESSAGEix-GLOBIOM,A,Max,0.4,2082,2.6052600000000004
MESSAGEix-GLOBIOM,A,Max,0.4,2083,2.62884
MESSAGEix-GLOBIOM,A,Max,0.4,2084,2.65294
MESSAGEix-GLOBIOM,A,Max,0.4,2085,2.67634
MESSAGEix-GLOBIOM,A,Max,0.4,2086,2.69972
MESSAGEix-GLOBIOM,A,Max,0.4,2087,2.7222
MESSAGEix-GLOBIOM,A,Max,0.4,2088,2.7479400000000003
MESSAGEix-GLOBIOM,A,Max,0.4,2089,2.77306
MESSAGEix-GLOBIOM,A,Max,0.4,2090,2.79714
MESSAGEix-GLOBIOM,A,Max,0.4,2091,2.82228
MESSAGEix-GLOBIOM,A,Max,0.4,2092,2.84932
MESSAGEix-GLOBIOM,A,Max,0.4,2093,2.8784400000000003
MESSAGEix-GLOBIOM,A,Max,0.4,2094,2.90868
MESSAGEix-GLOBIOM,A,Max,0.4,2095,2.9407
MESSAGEix-GLOBIOM,A,Max,0.4,2096,2.9728
MESSAGEix-GLOBIOM,A,Max,0.4,2097,3.0076199999999997
MESSAGEix-GLOBIOM,A,Max,0.4,2098,3.04056
MESSAGEix-GLOBIOM,A,Max,0.4,2099,3.0748
MESSAGEix-GLOBIOM,A,Max,0.4,2100,3.10964
MESSAGEix-GLOBIOM,A,Max,0.5,1990,0.5963
MESSAGEix-GLOBIOM,A,Max,0.5,1991,0.5937
MESSAGEix-GLOBIOM,A,Max,0.5,1992,0.49370000000000003
MESSAGEix-GLOBIOM,A,Max,0.5,1993,0.4145
MESSAGEix-GLOBIOM,A,Max,0.5,1994,0.4442
MESSAGEix-GLOBIOM,A,Max,0.5,1995,0.5167
MESSAGEix-GLOBIOM,A,Max,0.5,1996,0.5857
MESSAGEix-GLOBIOM,A,Max,0.5,1997,0.6475
MESSAGEix-GLOBIOM,A,Max,0.5,1998,0.7026
MESSAGEix-GLOBIOM,A,Max,0.5,1999,0.7542
MESSAGEix-GLOBIOM,A,Max,0.5,2000,0.8017
MESSAGEix-GLOBIOM,A,Max,0.5,2001,0.8437
MESSAGEix-GLOBIOM,A,Max,0.5,2002,0.8779
MESSAGEix-GLOBIOM,A,Max,0.5,2003,0.9044
MESSAGEix-GLOBIOM,A,Max,0.5,2004,0.9211
MESSAGEix-GLOBIOM,A,Max,0.5,2005,0.9345
MESSAGEix-GLOBIOM,A,Max,0.5,2006,0.9449
MESSAGEix-GLOBIOM,A,Max,0.5,2007,0.9571
MESSAGEix-GLOBIOM,A,Max,0.5,2008,0.9743
MESSAGEix-GLOBIOM,A,Max,0.5,2009,0.9919
MESSAGEix-GLOBIOM,A,Max,0.5,2010,1.0141
MESSAGEix-GLOBIOM,A,Max,0.5,2011,1.0388
MESSAGEix-GLOBIOM,A,Max,0.5,2012,1.066
MESSAGEix-GLOBIOM,A,Max,0.5,2013,1.0956
MESSAGEix-GLOBIOM,A,Max,0.5,2014,1.1246
MESSAGEix-GLOBIOM,A,Max,0.5,2015,1.1488
MESSAGEix-GLOBIOM,A,Max,0.5,2016,1.1685
MESSAGEix-GLOBIOM,A,Max,0.5,2017,1.1911
MESSAGEix-GLOBIOM,A,Max,0.5,2018,1.2154
MESSAGEix-GLOBIOM,A,Max,0.5,2019,1.2397
MESSAGEix-GLOBIOM,A,Max,0.5,2020,1.2652
MESSAGEix-GLOBIOM,A,Max,0.5,2021,1.2866
MESSAGEix-GLOBIOM,A,Max,0.5,2022,1.3083
MESSAGEix-GLOBIOM,A,Max,0.5,2023,1.3303
MESSAGEix-GLOBIOM,A,Max,0.5,2024,1.3511
MESSAGEix-GLOBIOM,A,Max,0.5,2025,1.3723
MESSAGEix-GLOBIOM,A,Max,0.5,2026,1.3925
MESSAGEix-GLOBIOM,A,Max,0.5,2027,1.4124
MESSAGEix-GLOBIOM,A,Max,0.5,2028,1.4305
MESSAGEix-GLOBIOM,A,Max,0.5,2029,1.4495
MESSAGEix-GLOBIOM,A,Max,0.5,2030,1.4705
MESSAGEix-GLOBIOM,A,Max,0.5,2031,1.4913
MESSAGEix-GLOBIOM,A,Max,0.5,2032,1.5131
MESSAGEix-GLOBIOM,A,Max,0.5,2033,1.5362
MESSAGEix-GLOBIOM,A,Max,0.5,2034,1.5564
MESSAGEix-GLOBIOM,A,Max,0.5,2035,1.5792
MESSAGEix-GLOBIOM,A,Max,0.5,2036,1.6007
MESSAGEix-GLOBIOM,A,Max,0.5,2037,1.6224
MESSAGEix-GLOBIOM,A,Max,0.5,2038,1.6446
MESSAGEix-GLOBIOM,A,Max,0.5,2039,1.6672
MESSAGEix-GLOBIOM,A,Max,0.5,2040,1.6894
MESSAGEix-GLOBIOM,A,Max,0.5,2041,1.7115
MESSAGEix-GLOBIOM,A,Max,0.5,2042,1.7336
MESSAGEix-GLOBIOM,A,Max,0.5,2043,1.7555
MESSAGEix-GLOBIOM,A,Max,0.5,2044,1.7774
MESSAGEix-GLOBIOM,A,Max,0.5,2045,1.7989
MESSAGEix-GLOBIOM,A,Max,0.5,2046,1.8211
MESSAGEix-GLOBIOM,A,Max,0.5,2047,1.8423
MESSAGEix-GLOBIOM,A,Max,0.5,2048,1.8645
MESSAGEix-GLOBIOM,A,Max,0.5,2049,1.886
MESSAGEix-GLOBIOM,A,Max,0.5,2050,1.9085
MESSAGEix-GLOBIOM,A,Max,0.5,2051,1.9304
MESSAGEix-GLOBIOM,A,Max,0.5,2052,1.9526
MESSAGEix-GLOBIOM,A,Max,0.5,2053,1.9749
MESSAGEix-GLOBIOM,A,Max,0.5,2054,1.9963
MESSAGEix-GLOBIOM,A,Max,0.5,2055,2.0188
MESSAGEix-GLOBIOM,A,Max,0.5,2056,2.0417
MESSAGEix-GLOBIOM,A,Max,0.5,2057,2.0658
MESSAGEix-GLOBIOM,A,Max,0.5,2058,2.0888
MESSAGEix-GLOBIOM,A,Max,0.5,2059,2.1119
MESSAGEix-GLOBIOM,A,Max,0.5,2060,2.1357
MESSAGEix-GLOBIOM,A,Max,0.5,2061,2.1599
MESSAGEix-GLOBIOM,A,Max,0.5,2062,2.1854
MESSAGEix-GLOBIOM,A,Max,0.5,2063,2.2113
MESSAGEix-GLOBIOM,A,Max,0.5,2064,2.2366
MESSAGEix-GLOBIOM,A,Max,0.5,2065,2.2618
MESSAGEix-GLOBIOM,A,Max,0.5,2066,2.287
MESSAGEix-GLOBIOM,A,Max,0.5,2067,2.3134
MESSAGEix-GLOBIOM,A,Max,0.5,2068,2.3396
MESSAGEix-GLOBIOM,A,Max,0.5,2069,2.3659
MESSAGEix-GLOBIOM,A,Max,0.5,2070,2.3932
MESSAGEix-GLOBIOM,A,Max,0.5,2071,2.4207
MESSAGEix-GLOBIOM,A,Max,0.5,2072,2.4485
MESSAGEix-GLOBIOM,A,Max,0.5,2073,2.4773
MESSAGEix-GLOBIOM,A,Max,0.5,2074,2.5055
MESSAGEix-GLOBIOM,A,Max,0.5,2075,2.5348
MESSAGEix-GLOBIOM,A,Max,0.5,2076,2.5629
MESSAGEix-GLOBIOM,A,Max,0.5,2077,2.5911
MESSAGEix-GLOBIOM,A,Max,0.5,2078,2.6213
MESSAGEix-GLOBIOM,A,Max,0.5,2079,2.6509
MESSAGEix-GLOBIOM,A,Max,0.5,2080,2.6805
MESSAGEix-GLOBIOM,A,Max,0.5,2081,2.7086
MESSAGEix-GLOBIOM,A,Max,0.5,2082,2.7356
MESSAGEix-GLOBIOM,A,Max,0.5,2083,2.7632
MESSAGEix-GLOBIOM,A,Max,0.5,2084,2.7897
MESSAGEix-GLOBIOM,A,Max,0.5,2085,2.8121
MESSAGEix-GLOBIOM,A,Max,0.5,2086,2.8355
MESSAGEix-GLOBIOM,A,Max,0.5,2087,2.8616
MESSAGEix-GLOBIOM,A,Max,0.5,2088,2.8878
MESSAGEix-GLOBIOM,A,Max,0.5,2089,2.9094
MESSAGEix-GLOBIOM,A,Max,0.5,2090,2.934
MESSAGEix-GLOBIOM,A,Max,0.5,2091,2.9589
MESSAGEix-GLOBIOM,A,Max,0.5,2092,2.9876
MESSAGEix-GLOBIOM,A,Max,0.5,2093,3.018
MESSAGEix-GLOBIOM,A,Max,0.5,2094,3.0493
MESSAGEix-GLOBIOM,A,Max,0.5,2095,3.0828
MESSAGEix-GLOBIOM,A,Max,0.5,2096,3.1177
MESSAGEix-GLOBIOM,A,Max,0.5,2097,3.1537
MESSAGEix-GLOBIOM,A,Max,0.5,2098,3.1904
MESSAGEix-GLOBIOM,A,Max,0.5,2099,3.2278
MESSAGEix-GLOBIOM,A,Max,0.5,2100,3.2654
MESSAGEix-GLOBIOM,A,Max,0.6,1990,0.6191
MESSAGEix-GLOBIOM,A,Max,0.6,1991,0.61646
MESSAGEix-GLOBIOM,A,Max,0.6,1992,0.5182
MESSAGEix-GLOBIOM,A,Max,0.6,1993,0.43818
MESSAGEix-GLOBIOM,A,Max,0.6,1994,0.46982
MESSAGEix-GLOBIOM,A,Max,0.6,1995,0.5405399999999999
MESSAGEix-GLOBIOM,A,Max,0.6,1996,0.6091
MESSAGEix-GLOBIOM,A,Max,0.6,1997,0.6696
MESSAGEix-GLOBIOM,A,Max,0.6,1998,0.72582
MESSAGEix-GLOBIOM,A,Max,0.6,1999,0.77882
MESSAGEix-GLOBIOM,A,Max,0.6,2000,0.82702
MESSAGEix-GLOBIOM,A,Max,0.6,2001,0.8675
MESSAGEix-GLOBIOM,A,Max,0.6,2002,0.90226
MESSAGEix-GLOBIOM,A,Max,0.6,2003,0.928
MESSAGEix-GLOBIOM,A,Max,0.6,2004,0.94766
MESSAGEix-GLOBIOM,A,Max,0.6,2005,0.96114
MESSAGEix-GLOBIOM,A,Max,0.6,2006,0.9739
MESSAGEix-GLOBIOM,A,Max,0.6,2007,0.98776
MESSAGEix-GLOBIOM,A,Max,0.6,2008,1.00436
MESSAGEix-GLOBIOM,A,Max,0.6,2009,1.0224
MESSAGEix-GLOBIOM,A,Max,0.6,2010,1.0443
MESSAGEix-GLOBIOM,A,Max,0.6,2011,1.06846
MESSAGEix-GLOBIOM,A,Max,0.6,2012,1.09692
MESSAGEix-GLOBIOM,A,Max,0.6,2013,1.12702
MESSAGEix-GLOBIOM,A,Max,0.6,2014,1.1576
MESSAGEix-GLOBIOM,A,Max,0.6,2015,1.1823
MESSAGEix-GLOBIOM,A,Max,0.6,2016,1.20358
MESSAGEix-GLOBIOM,A,Max,0.6,2017,1.22876
MESSAGEix-GLOBIOM,A,Max,0.6,2018,1.25588
MESSAGEix-GLOBIOM,A,Max,0.6,2019,1.2824799999999998
MESSAGEix-GLOBIOM,A,Max,0.6,2020,1.3079
MESSAGEix-GLOBIOM,A,Max,0.6,2021,1.33182
MESSAGEix-GLOBIOM,A,Max,0.6,2022,1.35446
MESSAGEix-GLOBIOM,A,Max,0.6,2023,1.3764
MESSAGEix-GLOBIOM,A,Max,0.6,2024,1.39894
MESSAGEix-GLOBIOM,A,Max,0.6,2025,1.4202
MESSAGEix-GLOBIOM,A,Max,0.6,2026,1.4395
MESSAGEix-GLOBIOM,A,Max,0.6,2027,1.46056
MESSAGEix-GLOBIOM,A,Max,0.6,2028,1.4811
MESSAGEix-GLOBIOM,A,Max,0.6,2029,1.50338
MESSAGEix-GLOBIOM,A,Max,0.6,2030,1.52446
MESSAGEix-GLOBIOM,A,Max,0.6,2031,1.54756
MESSAGEix-GLOBIOM,A,Max,0.6,2032,1.56978
MESSAGEix-GLOBIOM,A,Max,0.6,2033,1.59396
MESSAGEix-GLOBIOM,A,Max,0.6,2034,1.61764
MESSAGEix-GLOBIOM,A,Max,0.6,2035,1.6412
MESSAGEix-GLOBIOM,A,Max,0.6,2036,1.66506
MESSAGEix-GLOBIOM,A,Max,0.6,2037,1.6888
MESSAGEix-GLOBIOM,A,Max,0.6,2038,1.71192
MESSAGEix-GLOBIOM,A,Max,0.6,2039,1.73492
MESSAGEix-GLOBIOM,A,Max,0.6,2040,1.7579
MESSAGEix-GLOBIOM,A,Max,0.6,2041,1.7801
MESSAGEix-GLOBIOM,A,Max,0.6,2042,1.80226
MESSAGEix-GLOBIOM,A,Max,0.6,2043,1.82426
MESSAGEix-GLOBIOM,A,Max,0.6,2044,1.84764
MESSAGEix-GLOBIOM,A,Max,0.6,2045,1.87156
MESSAGEix-GLOBIOM,A,Max,0.6,2046,1.8944
