r10,iso3c,year,pop,gdpcurrmer,gdpcurrppp,terr_GtCO2,lulucf_GtCO2_mean,lulucf_GtCO2_blue,lulucf_GtCO2_hc2023,lulucf_GtCO2_oscar
R10INDIA+,NPL,2016,27861186,24524109484.7453,83198953169.4628,0.010092466795826214,0.004643173333333334,0.014066653333333333,-0.002552366666666667,0.0024152333333333333
R10INDIA+,NPL,2017,28183424,28971588880.8208,100972413071.514,0.01243888182449627,0.00535315,0.016180633333333333,-0.0025532099999999998,0.0024320266666666666
R10INDIA+,NPL,2018,28506718,33111525182.7133,111086748720.566,0.014809488393956521,0.004191513333333334,0.013469756666666667,-0.0025972466666666664,0.00170203
R10INDIA+,NPL,2019,28832500,34186180694.9285,121063056101.567,0.013584769539072453,0.004565207777777778,0.014619146666666666,-0.00250987,0.0015863466666666667
R10INDIA+,NPL,2020,30463962,NA,NA,0.014913259840839837,0.004883352222222223,0.015050860000000001,-0.0024948366666666666,0.0020940333333333335
R10INDIA+,NPL,2021,32095424,NA,NA,0.01563964636121866,0.0048905511111111116,0.015071503333333333,-0.00244211,0.00204226
R10INDIA+,NPL,2022,33726887,NA,NA,0.015511232400640495,0.00467742,0.01459755,-0.00244211,0.0018768199999999997
R10INDIA+,NPL,2023,35358349,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2024,36989811,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2025,38621273,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2026,39151501,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2027,39681729,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2028,40211957,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2029,40742185,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2030,41272413,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2031,41770637,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2032,42268860,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2033,42767084,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2034,43265307,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2035,43763531,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2036,44231763,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2037,44699995,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2038,45168228,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2039,45636460,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2040,46104692,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2041,46534241,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2042,46963790,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2043,47393339,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2044,47822888,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2045,48252437,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2046,48630316,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2047,49008195,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2048,49386074,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2049,49763954,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2050,50141833,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2051,50427650,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2052,50713467,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2053,50999285,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2054,51285102,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2055,51570919,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2056,51856736,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2057,52142554,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2058,52428371,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2059,52714188,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2060,53000006,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2061,53148532,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2062,53297058,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2063,53445584,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2064,53594110,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2065,53742637,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2066,53891163,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2067,54039689,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2068,54188215,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2069,54336741,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2070,54485268,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2071,54512404,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2072,54539540,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2073,54566677,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2074,54593813,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2075,54620949,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2076,54648086,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2077,54675222,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2078,54702359,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2079,54729495,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2080,54756631,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2081,54671135,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2082,54585638,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2083,54500141,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2084,54414644,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2085,54329148,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2086,54243651,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2087,54158154,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2088,54072657,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2089,53987161,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2090,53901664,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2091,53752194,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2092,53602725,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2093,53453256,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2094,53303786,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2095,53154317,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2096,53004847,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2097,52855378,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2098,52705908,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2099,52556439,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,NPL,2100,52406969,NA,NA,NA,NA,NA,NA,NA
R10INDIA+,PAK,1850,15066213,NA,NA,0,0.006987432222222222,2.3305333333333334e-4,0.016367193333333332,0.004362050000000001
R10INDIA+,PAK,1851,15104030,NA,NA,0,0.007033864444444444,1.7024333333333334e-4,0.016504143333333332,0.004427206666666667
R10INDIA+,PAK,1852,15141933,NA,NA,0,0.007070616666666667,1.1308e-4,0.016624410000000003,0.00447436
R10INDIA+,PAK,1853,15179922,NA,NA,0,0.007089267777777778,4.9353333333333334e-5,0.016716076666666666,0.004502373333333333
R10INDIA+,PAK,1854,15217996,NA,NA,0,0.007129258888888888,1.6756666666666665e-5,0.01681709333333333,0.004553926666666666
R10INDIA+,PAK,1855,15256157,NA,NA,0,0.00715836,-1.6866666666666666e-5,0.016893103333333333,0.004598843333333333
R10INDIA+,PAK,1856,15294404,NA,NA,0,0.0071833911111111115,-4.854666666666666e-5,0.01695631666666667,0.004642403333333333
R10INDIA+,PAK,1857,15332737,NA,NA,0,0.007220681111111112,-6.581666666666668e-5,0.017029870000000003,0.00469799
R10INDIA+,PAK,1858,15371157,NA,NA,0,0.007231497777777776,-1.0879e-4,0.017077426666666663,0.004725856666666666
R10INDIA+,PAK,1859,15409664,NA,NA,0,0.007257250000000001,-1.375733333333333e-4,0.01714331666666667,0.004766006666666667
R10INDIA+,PAK,1860,15448258,NA,NA,0,0.007276365555555556,-2.0742333333333333e-4,0.017224973333333334,0.004811546666666668
R10INDIA+,PAK,1861,15486939,NA,NA,0,0.007326183333333334,-2.3257666666666666e-4,0.017332260000000002,0.004878866666666666
R10INDIA+,PAK,1862,15525707,NA,NA,0,0.007318874444444446,-3.0546999999999996e-4,0.017374390000000003,0.004887703333333333
R10INDIA+,PAK,1863,15564562,NA,NA,0,0.0073443822222222215,-3.4059666666666667e-4,0.01744171,0.004932033333333333
R10INDIA+,PAK,1864,15603505,NA,NA,0,0.00734943,-3.8940000000000003e-4,0.017478193333333333,0.004959496666666666
R10INDIA+,PAK,1865,15642536,NA,NA,0,0.007385167777777779,-3.9706333333333334e-4,0.01753150666666667,0.00502106
R10INDIA+,PAK,1866,15681655,NA,NA,0,0.007357985555555555,-4.6152333333333335e-4,0.017513539999999998,0.00502194
R10INDIA+,PAK,1867,15720861,NA,NA,0,0.007364084444444444,-4.906e-4,0.01752747333333333,0.005055380000000001
R10INDIA+,PAK,1868,15760156,NA,NA,0,0.007388333333333333,-5.013800000000001e-4,0.017561133333333333,0.005105246666666666
R10INDIA+,PAK,1869,15806419,NA,NA,0,0.00738557111111111,-5.399533333333334e-4,0.017571656666666664,0.005125009999999999
R10INDIA+,PAK,1870,15859694,NA,NA,0,0.007353072222222224,-6.936599999999999e-4,0.01760047666666667,0.0051524
R10INDIA+,PAK,1871,15920025,NA,NA,0,0.007349576666666666,-7.726033333333334e-4,0.01763729,0.0051840433333333324
R10INDIA+,PAK,1872,15987458,NA,NA,0,0.007355846666666666,-8.212600000000001e-4,0.017670216666666665,0.005218583333333333
R10INDIA+,PAK,1873,16062035,NA,NA,0,0.007331854444444444,-8.875533333333333e-4,0.01766127,0.005221846666666667
R10INDIA+,PAK,1874,16136951,NA,NA,0,0.007333321111111112,-9.179866666666667e-4,0.017665486666666667,0.005252463333333334
R10INDIA+,PAK,1875,16212205,NA,NA,0,0.007323250000000001,-9.508766666666667e-4,0.01764488,0.005275746666666667
R10INDIA+,PAK,1876,16287801,NA,NA,0,0.007308888888888888,-9.820066666666666e-4,0.017611513333333332,0.0052971599999999995
R10INDIA+,PAK,1877,16363738,NA,NA,0,0.007306591111111111,-9.988366666666667e-4,0.017588816666666666,0.005329793333333334
R10INDIA+,PAK,1878,16440019,NA,NA,0,0.0072792011111111115,-0.0010406733333333334,0.0175428,0.005335476666666668
R10INDIA+,PAK,1879,16516645,NA,NA,0,0.007266526666666666,-0.0010687233333333335,0.017515593333333333,0.005352709999999999
R10INDIA+,PAK,1880,16593617,NA,NA,0,0.0072480344444444435,-0.0011387566666666666,0.01750382333333333,0.0053790366666666665
R10INDIA+,PAK,1881,16670938,NA,NA,0,0.007261063333333333,-0.0011646433333333335,0.017518123333333333,0.00542971
R10INDIA+,PAK,1882,16748608,NA,NA,0,0.007210255555555555,-0.0012432566666666666,0.01746107,0.005412953333333333
R10INDIA+,PAK,1883,16826629,NA,NA,0,0.007218835555555555,-0.00125345,0.017453883333333333,0.005456073333333333
R10INDIA+,PAK,1884,16905003,NA,NA,0,0.007171437777777779,-0.0013110899999999998,0.01737948666666667,0.005445916666666667
R10INDIA+,PAK,1885,16983731,NA,NA,0,0.0071740288888888885,-0.0013100633333333334,0.017342086666666666,0.005490063333333333
R10INDIA+,PAK,1886,17062815,NA,NA,0,0.00710868888888889,-0.0013711866666666667,0.017228493333333338,0.00546876
R10INDIA+,PAK,1887,17142256,NA,NA,0,0.007076226666666667,-0.0013975499999999998,0.017146653333333334,0.005479576666666666
R10INDIA+,PAK,1888,17222055,NA,NA,0,0.007061670000000001,-0.0014058366666666667,0.017084540000000002,0.005506306666666666
R10INDIA+,PAK,1889,17302215,NA,NA,0,0.0070227177777777774,-0.0014397166666666665,0.017002296666666666,0.005505573333333334
R10INDIA+,PAK,1890,17382737,NA,NA,0,0.0069454244444444434,-0.0015922866666666666,0.01692918333333333,0.005499376666666667
R10INDIA+,PAK,1891,17463622,NA,NA,0,0.006918755555555555,-0.0016508433333333335,0.016887896666666666,0.005519213333333333
R10INDIA+,PAK,1892,17544872,NA,NA,0,0.00690228,-0.0016236733333333333,0.016814783333333333,0.005515730000000001
R10INDIA+,PAK,1893,17626489,NA,NA,0,0.006881575555555556,-0.0015625133333333333,0.016713363333333335,0.005493876666666666
R10INDIA+,PAK,1894,17708473,NA,NA,0,0.006889617777777777,-0.0014490666666666667,0.01662221,0.00549571
R10INDIA+,PAK,1895,17790828,NA,NA,0,0.006889813333333334,-0.0013277733333333333,0.016506893333333335,0.005490320000000001
R10INDIA+,PAK,1896,17873554,NA,NA,0,0.0068871366666666675,-0.00120131,0.016379403333333334,0.005483316666666667
R10INDIA+,PAK,1897,17956652,NA,NA,0,0.006895215555555555,-0.0010628933333333335,0.016261886666666666,0.005486653333333333
R10INDIA+,PAK,1898,18040125,NA,NA,0,0.006875647777777778,-9.544333333333332e-4,0.016119803333333335,0.005461573333333333
R10INDIA+,PAK,1899,18123975,NA,NA,0,0.00687148,-8.3534e-4,0.01599917,0.00545061
R10INDIA+,PAK,1900,18208202,NA,NA,0,0.0068334933333333335,-8.324066666666666e-4,0.015891846666666667,0.00544104
R10INDIA+,PAK,1901,18292808,NA,NA,0,0.006798488888888889,-7.792033333333334e-4,0.01579127,0.005383399999999999
R10INDIA+,PAK,1902,18377795,NA,NA,0,0.006745358888888888,-7.132766666666666e-4,0.01567929,0.0052700633333333325
R10INDIA+,PAK,1903,18463165,NA,NA,0,0.006779752222222222,-6.368999999999999e-4,0.015559536666666667,0.0054166200000000005
R10INDIA+,PAK,1904,18548919,NA,NA,0,0.006698095555555556,-5.944033333333332e-4,0.015388926666666669,0.005299763333333333
R10INDIA+,PAK,1905,18635060,NA,NA,0,0.006672282222222222,-5.211433333333334e-4,0.015231223333333333,0.005306766666666667
R10INDIA+,PAK,1906,18721587,NA,NA,0,0.006639795555555555,-4.5664666666666665e-4,0.01505482,0.005321213333333333
R10INDIA+,PAK,1907,18808504,NA,NA,0,0.006587154444444444,-3.9314e-4,0.014878453333333333,0.00527615
R10INDIA+,PAK,1908,18895812,NA,NA,0,0.006619091111111111,-3.2142e-4,0.01471569,0.005463003333333333
R10INDIA+,PAK,1909,19013053,NA,NA,0,0.006547212222222222,-2.8336e-4,0.014528396666666665,0.0053966
R10INDIA+,PAK,1910,19160708,NA,NA,0,0.007912581111111112,0.004040043333333334,0.014367723333333332,0.0053299766666666665
R10INDIA+,PAK,1911,19339263,NA,NA,0,0.008493381111111111,0.00608124,0.014212916666666667,0.005185986666666667
R10INDIA+,PAK,1912,19549211,NA,NA,0,0.0088600111111111109,0.007235726666666666,0.014074756666666665,0.00526955
R10INDIA+,PAK,1913,19791051,NA,NA,0,0.009001165555555557,0.007875963333333335,0.01385879,0.005268743333333334
R10INDIA+,PAK,1914,20035869,NA,NA,0,0.009159577777777778,0.008342363333333333,0.013695146666666666,0.005441223333333333
R10INDIA+,PAK,1915,20283702,NA,NA,0,0.009054295555555557,0.00860618,0.013448563333333335,0.005108143333333334
R10INDIA+,PAK,1916,20534587,NA,NA,0,0.009161887777777777,0.008843046666666667,0.013259803333333332,0.005382813333333334
R10INDIA+,PAK,1917,20788561,NA,NA,0,0.009081086666666667,0.008968263333333332,0.012994373333333333,0.005280623333333334
R10INDIA+,PAK,1918,21063008,NA,NA,0,0.008964731111111112,0.009100776666666666,0.012767113333333333,0.005026303333333334
R10INDIA+,PAK,1919,21363660,NA,NA,0,0.009003316666666667,0.009231969999999999,0.012564933333333334,0.005213046666666666
R10INDIA+,PAK,1920,21691279,NA,NA,0,0.010513726666666667,0.014167046666666665,0.012341230000000002,0.005032903333333333
R10INDIA+,PAK,1921,22046644,NA,NA,0,0.011258793333333333,0.01637104333333333,0.012144586666666667,0.00526075
R10INDIA+,PAK,1922,22430553,NA,NA,0,0.011573527777777778,0.01761199,0.011916556666666665,0.005192036666666667
R10INDIA+,PAK,1923,22843823,NA,NA,0,0.01178511888888889,0.018374033333333335,0.011674666666666667,0.005306656666666667
R10INDIA+,PAK,1924,23264707,NA,NA,0,0.01191124,0.018889236666666667,0.011432593333333334,0.00541189
R10INDIA+,PAK,1925,23693346,NA,NA,0,0.011895852222222223,0.019251796666666668,0.011170133333333334,0.005265626666666667
R10INDIA+,PAK,1926,24129882,NA,NA,0,0.011979378888888888,0.01953501,0.010907343333333335,0.005495783333333333
R10INDIA+,PAK,1927,24574462,NA,NA,0,0.011931137777777778,0.01973726333333333,0.010619986666666668,0.005436163333333333
R10INDIA+,PAK,1928,25027232,NA,NA,0,0.011879120000000002,0.01991608666666667,0.010350376666666668,0.005370896666666667
R10INDIA+,PAK,1929,25488344,NA,NA,0,0.011907634444444443,0.020042953333333332,0.010062103333333332,0.005617846666666668
R10INDIA+,PAK,1930,25957952,NA,NA,0,0.01267756111111111,0.022707703333333332,0.009799056666666667,0.005525923333333333
R10INDIA+,PAK,1931,26436212,NA,NA,0,0.013112855555555556,0.02415086666666667,0.009545616666666666,0.005642083333333333
R10INDIA+,PAK,1932,26923284,NA,NA,0,0.013332867777777778,0.0250481,0.009270176666666668,0.005680326666666667
R10INDIA+,PAK,1933,27419330,NA,NA,0,0.01350083777777778,0.02566259666666667,0.008995763333333335,0.0058441533333333335
R10INDIA+,PAK,1934,27924516,NA,NA,0,0.013475171111111113,0.02606838666666667,0.008688973333333334,0.005668153333333334
R10INDIA+,PAK,1935,28439009,NA,NA,0,0.013506728888888889,0.0263626,0.008354903333333335,0.0058026833333333335
R10INDIA+,PAK,1936,28962981,NA,NA,0,0.0134519,0.026612116666666668,0.00802868,0.005714903333333333
R10INDIA+,PAK,1937,29496607,NA,NA,0,0.013477688888888888,0.026862513333333327,0.0077374,0.005833153333333333
R10INDIA+,PAK,1938,30040065,NA,NA,0,0.013374667777777778,0.027017393333333334,0.0073844466666666666,0.005722163333333334
R10INDIA+,PAK,1939,30593536,NA,NA,0,0.013359292222222222,0.02722302,0.007114176666666666,0.005740680000000001
R10INDIA+,PAK,1940,31157204,NA,NA,0,0.019539947777777775,0.045861969999999995,0.0067659899999999995,0.005991883333333334
R10INDIA+,PAK,1941,31731258,NA,NA,0,0.022640334444444445,0.05512015666666667,0.006489743333333333,0.0063111033333333325
R10INDIA+,PAK,1942,32315888,NA,NA,0,0.024522715555555557,0.06048229000000001,0.006135763333333333,0.006950093333333334
R10INDIA+,PAK,1943,32911289,NA,NA,0,0.025506457777777776,0.06394127666666666,0.005798613333333333,0.006779483333333334
R10INDIA+,PAK,1944,33517661,NA,NA,0,0.026429626666666668,0.06631911,0.0054388399999999995,0.007530930000000001
R10INDIA+,PAK,1945,34135204,NA,NA,0,0.026793274444444445,0.06804743,0.005027476666666666,0.007304916666666667
R10INDIA+,PAK,1946,34764126,NA,NA,6.34107424960504e-4,0.027038195555555557,0.06941297,0.0045988800000000005,0.007102736666666668
R10INDIA+,PAK,1947,35404635,NA,NA,6.557598736176949e-4,0.02737625,0.07076098333333333,0.0041007633333333335,0.007267003333333334
R10INDIA+,PAK,1948,36056945,NA,NA,7.225370839661884e-4,0.02971051111111111,0.07795043666666666,0.0035447866666666666,0.0076363099999999995
R10INDIA+,PAK,1949,36768765,NA,NA,0.0010252812009191033,0.030770898888888894,0.08186570333333335,0.003011176666666667,0.007435816666666668
R10INDIA+,PAK,1950,37696264,NA,NA,0.005358859477867281,0.027377447777777775,0.07217103666666666,0.0025005200000000004,0.007460786666666667
R10INDIA+,PAK,1951,38215788,NA,NA,0.0066174488957987665,0.026351502222222226,0.06932218333333334,0.002911773333333333,0.00682055
R10INDIA+,PAK,1952,38816780,NA,NA,0.006988513928306681,0.02589720222222222,0.06944729,0.0016143233333333333,0.006629993333333332
R10INDIA+,PAK,1953,39488232,NA,NA,0.007111968748803233,0.02635229666666667,0.07091802666666668,0.0012734333333333334,0.00686543
R10INDIA+,PAK,1954,40224096,NA,NA,0.007222989478337014,0.02690230888888889,0.07299614666666666,9.413066666666667e-4,0.006769473333333333
R10INDIA+,PAK,1955,41023128,NA,NA,0.007442569787591252,0.027699539999999995,0.07556387666666665,7.286033333333334e-4,0.0068061400000000005
R10INDIA+,PAK,1956,41884992,NA,NA,0.008818677424287059,0.028742706666666666,0.07836917,5.1876e-4,0.00734019
R10INDIA+,PAK,1957,42808516,NA,NA,0.009111291686038261,0.03034757,0.08141877333333333,0.002567473333333333,0.007056463333333333
R10INDIA+,PAK,1958,43794992,NA,NA,0.010231054478312176,0.03186469,0.08471496,0.004225613333333333,0.006653496666666666
R10INDIA+,PAK,1959,44843640,NA,NA,0.009928253838535267,0.03384841777777778,0.08811341,0.00612282,0.007309023333333334
R10INDIA+,PAK,1960,45954228,NA,NA,0.011935117038681798,0.03644219333333333,0.09316769,0.009467773333333334,0.006691116666666667
R10INDIA+,PAK,1961,47060912,NA,NA,0.01235855958755682,0.028988715555555558,0.06545058666666667,0.01457643,0.00693913
R10INDIA+,PAK,1962,48161844,NA,NA,0.013579758234377683,0.02411721888888889,0.048108609999999996,0.0179916,0.006251446666666666
R10INDIA+,PAK,1963,49325052,NA,NA,0.01561157015160787,0.030308361111111112,0.062178380000000005,0.02279724333333333,0.005949459999999999
R10INDIA+,PAK,1964,50552600,NA,NA,0.01605063410886496,0.04114046444444444,0.08949589,0.02721906,0.006706443333333333
R10INDIA+,PAK,1965,51841628,NA,NA,0.016841839078987893,0.03236228111111111,0.06489178666666666,0.02584497666666667,0.006350080000000001
R10INDIA+,PAK,1966,53199420,NA,NA,0.01713820954888423,0.024416125555555557,0.047302163333333334,0.020122043333333332,0.00582417
R10INDIA+,PAK,1967,54629796,NA,NA,0.01818913251258415,0.016329341111111114,0.029362520000000003,0.013441963333333334,0.00618354
R10INDIA+,PAK,1968,56124740,NA,NA,0.02085695826607547,0.004240842222222222,-0.003542916666666667,0.010897333333333334,0.005368110000000001
R10INDIA+,PAK,1969,57676804,NA,NA,0.020228122510663835,0.005638269999999999,0.003633703333333333,0.008261916666666666,0.00501919
R10INDIA+,PAK,1970,59290872,NA,NA,0.020519329774056703,0.0020646877777777783,-0.00484847,0.005694773333333334,0.00534776
R10INDIA+,PAK,1971,60878784,NA,NA,0.01945485440253923,0.001839982222222222,-0.0026824233333333338,0.003549773333333333,0.0046525966666666665
R10INDIA+,PAK,1972,62509568,NA,NA,0.01891680624671915,0.014578336666666667,0.03563241,0.0026142599999999998,0.00548834
R10INDIA+,PAK,1973,64285632,NA,NA,0.020023041418946133,0.005656615555555556,0.007778503333333333,0.003778426666666667,0.005412916666666667
R10INDIA+,PAK,1974,66149172,NA,NA,0.021402963884514445,0.008121825555555556,0.015183923333333333,0.004535776666666667,0.004645776666666667
R10INDIA+,PAK,1975,68127000,NA,NA,0.023204724619422575,0.004941603333333333,0.0024021433333333334,0.006934363333333333,0.005488303333333334
R10INDIA+,PAK,1976,70230928,NA,NA,0.022805110652699464,0.005816873333333333,0.009108623333333335,0.0028644366666666665,0.00547756
R10INDIA+,PAK,1977,72451112,NA,NA,0.024337574402155737,0.01350157111111111,0.026578456666666667,0.009089373333333333,0.004836883333333333
R10INDIA+,PAK,1978,74789328,NA,NA,0.02606951554166579,0.012922848888888889,0.013756746666666667,0.019654176666666665,0.005357623333333334
R10INDIA+,PAK,1979,77407344,NA,NA,0.028154930729511373,0.02598753666666667,0.05672755,0.015864933333333334,0.0053701266666666666
R10INDIA+,PAK,1980,80624056,NA,NA,0.03195479067018385,0.019768466666666668,0.015815359999999997,0.038372840000000005,0.0051172
R10INDIA+,PAK,1981,84270208,NA,NA,0.03425774691284894,0.034287024444444446,0.08365100333333333,0.013543529999999998,0.00566654
R10INDIA+,PAK,1982,87828200,NA,NA,0.03721668783881143,0.013842962222222224,0.010183983333333332,0.025245990000000003,0.006098913333333333
R10INDIA+,PAK,1983,91080376,NA,NA,0.04005131674132307,0.017167162222222223,0.032764086666666664,0.012943993333333334,0.005793406666666666
R10INDIA+,PAK,1984,94003880,NA,NA,0.0425882994156785,0.008482613333333333,0.010692806666666667,0.00992068,0.004834353333333334
R10INDIA+,PAK,1985,97121552,NA,NA,0.04684761695337753,-0.003838486666666668,-0.02346347666666667,0.007502183333333334,0.004445833333333333
R10INDIA+,PAK,1986,100618520,NA,NA,0.04909432632063153,0.007714752222222222,0.013143973333333333,0.0042489699999999995,0.005751313333333333
R10INDIA+,PAK,1987,104251096,NA,NA,0.05302706939977077,-0.003816718888888889,-0.02039697,0.00437283,0.004573983333333333
R10INDIA+,PAK,1988,107967840,NA,NA,0.0576493039854127,0.0014338011111111116,-0.0032903933333333327,0.0027043133333333334,0.004887483333333334
R10INDIA+,PAK,1989,111670392,NA,NA,0.06036051456209535,-0.003759812222222222,-0.01910799,0.0025670333333333334,0.0052615199999999996
R10INDIA+,PAK,1990,115414072,40010423970.4576,220145327058.795,0.06787673380273904,-0.001801237777777777,-0.014257833333333332,0.0033024933333333333,0.005551626666666668
R10INDIA+,PAK,1991,119203576,45625336680.2047,239109860221.673,0.06752621529882176,0.0014486388888888888,-0.0085613,0.007498956666666667,0.00540826
R10INDIA+,PAK,1992,122375176,48884672605.0356,263404278871.288,0.07206733315945643,0.005701886666666667,0.006101186666666667,0.00438339,0.006621083333333334
R10INDIA+,PAK,1993,125546624,51809999353.1614,274387544190.026,0.07723188975506656,0.007268347777777777,0.0028699733333333328,0.013294196666666666,0.0056408733333333325
R10INDIA+,PAK,1994,129245136,52293471392.5867,290720230114.801,0.084079444755207,0.010729522222222223,0.009916096666666666,0.015042390000000003,0.00723008
R10INDIA+,PAK,1995,133117480,60636071684.1918,311545532158.448,0.08367521357963313,0.012489241111111112,0.009533076666666668,0.020826446666666665,0.0071082
R10INDIA+,PAK,1996,137234816,63320170084.4076,332624937578.609,0.09360704182173447,0.018637226666666666,0.0285681,0.019169443333333334,0.008174136666666668
R10INDIA+,PAK,1997,141330272,62433340468.0228,341793200791.772,0.09385641772248574,0.018572607777777778,0.025662156666666665,0.02002975333333333,0.010025913333333334
R10INDIA+,PAK,1998,145476112,62191955814.3478,354448986574.859,0.09681114298118412,0.016235217777777776,0.021460376666666666,0.01765617333333333,0.009589103333333333
R10INDIA+,PAK,1999,149694464,62973856843.5739,372621675884.325,0.09946166090279687,0.015005405555555556,0.01623149,0.019327256666666667,0.009457469999999999
R10INDIA+,PAK,2000,154369920,82017743416.2841,397295872794.27,0.104015159366932,0.01598597,0.025784036666666666,0.012605303333333331,0.00956857
R10INDIA+,PAK,2001,159217728,79484403984.8849,421075052508.412,0.1054773895910394,0.012972361111111112,0.01825354666666667,0.010514203333333333,0.010149333333333333
R10INDIA+,PAK,2002,163262800,79904985384.8652,438714453464.075,0.1129860465521546,0.012009445555555555,0.01722732,0.008917076666666666,0.00988394
R10INDIA+,PAK,2003,166876672,91760542940.0717,471540229064.57,0.11757649809143958,0.005674044444444444,-0.0020205533333333336,0.007488763333333334,0.011553923333333332
R10INDIA+,PAK,2004,170648624,107759683863.123,522140892734.761,0.12971788124906197,0.0025527333333333333,-0.007006743333333333,0.0063811733333333336,0.00828377
