Model,Scenario,Region,Variable,Unit,2015,2019,2020,2030,2040,2050,2060,2070,2080,2090,2100
Current policies,Max|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_strongerconf_0.1,R10REST_ASIA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1540.161412,1895.424337,1943.358486,2631.872961,3109.966378,3703.064268,4179.62038,4609.388846,4963.415635,5269.364667,5200.813891
Current policies,Max|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_strongerconf_0.1,R10REST_ASIA,Emissions|F-Gases,Mt CO2-equiv/yr,26.72266811,28.14222807,30.1900157,31.03376292,32.92980557,56.77022743,65.15090109,73.5216897,72.06892452,72.63030125,73.46153901
Current policies,Max|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_strongerconf_0.1,R10REST_ASIA,Emissions|N2O,kt N2O/yr,622.1289983,659.260999,665.3686434,794.9045982,897.3359609,916.1140166,854.3846703,821.6963212,755.1036161,661.9374973,601.4367414
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10AFRICA,Emissions|CH4,Mt CH4/yr,48.34667512,51.26694883,51.3003386,57.23957443,62.49821957,63.91362124,70.16406368,70.98020209,71.91909999,69.51950564,67.45484295
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10AFRICA,Emissions|CO2|AFOLU,Mt CO2/yr,1661.10393,1851.540825,1899.150048,399.8601478,386.6922586,-58.3587632,519.6557189,460.0275574,246.9141463,164.3442373,66.11292032
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10AFRICA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1402.728636,1542.556547,1574.175381,2303.837754,2941.920805,3641.117103,5350.035951,6908.397011,8523.031993,9690.67532,10601.7496
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10AFRICA,Emissions|F-Gases,Mt CO2-equiv/yr,32.489317,37.8589444,39.49763347,52.88802835,72.22257076,51.64757284,25.45094795,16.40429377,32.12095264,78.6031807,109.8071388
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10AFRICA,Emissions|N2O,kt N2O/yr,1083.894496,1172.18942,1195.585064,1539.066333,1976.146421,2511.995523,2828.010036,3113.527449,3215.630756,3225.540354,3203.926778
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10CHINA+,Emissions|CH4,Mt CH4/yr,71.39241731,71.92921571,69.60000726,48.21637277,42.25666426,31.78036069,26.72354457,22.07411087,18.90249199,15.85856212,13.38230112
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10CHINA+,Emissions|CO2|AFOLU,Mt CO2/yr,-10.55161741,16.65669104,23.45876816,-155.8493788,-105.0492389,-62.58955953,-76.62736612,-97.40794459,-135.4556056,-171.1876332,-185.9106063
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10CHINA+,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,12108.61966,13030.59674,13202.26614,13404.17491,12228.75432,11768.2795,9448.877115,6982.739386,5139.911413,3547.625853,2462.834525
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10CHINA+,Emissions|F-Gases,Mt CO2-equiv/yr,617.9365677,780.1023214,824.7551415,1007.73429,1099.117591,585.9865395,187.9295785,86.81967871,82.93197311,114.3209565,89.00512751
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10CHINA+,Emissions|N2O,kt N2O/yr,1648.865664,1566.115668,1582.740059,1860.22759,2269.092969,2444.191874,2220.465461,1969.125732,1755.82481,1541.258222,1354.496795
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10EUROPE,Emissions|CH4,Mt CH4/yr,28.94879145,28.05435629,28.04233764,24.28760663,22.13448226,18.72247993,17.92212939,16.52521312,15.66937129,14.94845689,13.70096635
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10EUROPE,Emissions|CO2|AFOLU,Mt CO2/yr,-11.89519502,-7.623773333,-6.55591791,-40.94269106,-36.89783719,-32.31731421,-17.35432658,-14.05634287,-9.762158704,-4.764180353,3.761325168
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10EUROPE,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,4341.540826,4160.873241,4106.312452,3848.454605,3090.982636,2293.462334,2056.968177,1762.985111,1311.961446,824.2212951,491.836441
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10EUROPE,Emissions|F-Gases,Mt CO2-equiv/yr,42.60832966,48.10623996,47.65594811,50.11596237,50.24041108,78.62994522,25.95282767,11.43031593,14.72099712,24.48592721,22.53893967
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10EUROPE,Emissions|N2O,kt N2O/yr,1214.246294,1208.60344,1266.965902,1060.235205,976.2312852,880.5545589,861.3646041,830.1948825,803.0182401,772.6896484,722.2084979
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10INDIA+,Emissions|CH4,Mt CH4/yr,45.62749372,47.65268416,48.70258139,52.0841672,58.08151803,54.82872889,54.11674595,50.03929112,47.59795803,43.73509399,38.88184695
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10INDIA+,Emissions|CO2|AFOLU,Mt CO2/yr,113.3924328,133.6932233,138.7684209,3.01708444,-72.42855373,-51.08516468,-41.45711809,-46.17559443,-52.24116593,-43.28840263,-19.57526893
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10INDIA+,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2601.667772,3028.781175,3151.456591,4815.963196,5350.34501,6476.605282,7959.154675,9288.555326,10624.7794,11027.70358,11063.20389
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10INDIA+,Emissions|F-Gases,Mt CO2-equiv/yr,51.45803615,59.11679172,61.19524647,76.83262994,116.0560586,73.63812161,32.01639009,16.97936267,24.89757743,45.82338562,45.676818
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10INDIA+,Emissions|N2O,kt N2O/yr,1185.266435,1280.076217,1303.240468,1545.623137,1833.761854,1871.033749,1918.680415,1879.807276,1798.253499,1721.684401,1642.167812
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10LATIN_AM,Emissions|CH4,Mt CH4/yr,50.02191991,50.843477,50.33483676,53.81523948,52.84815445,49.52746017,46.64372575,41.17065508,37.51406116,33.46915594,30.67759246
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10LATIN_AM,Emissions|CO2|AFOLU,Mt CO2/yr,885.5911363,489.7505157,414.7936646,832.6895721,761.1726471,591.3851269,134.9752389,24.57363647,30.11042542,15.53892307,-20.50644149
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10LATIN_AM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1913.515073,1803.358329,1817.812428,2613.626174,3093.37739,3121.134818,2931.892023,3204.025522,3130.415743,2835.156346,2511.3544
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10LATIN_AM,Emissions|F-Gases,Mt CO2-equiv/yr,7.606846001,8.391016233,8.729054825,12.35609452,20.02876341,80.84747881,30.10326402,14.31633743,21.37887552,33.08528613,29.45875952
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10LATIN_AM,Emissions|N2O,kt N2O/yr,1568.872142,1627.806267,1634.899911,1856.460472,1920.337086,1915.733949,1902.531953,1839.415558,1756.652394,1664.488827,1572.18309
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10MIDDLE_EAST,Emissions|CH4,Mt CH4/yr,24.90879503,28.99523788,28.6784896,31.02203161,34.40430252,30.41236554,26.04927284,23.03940852,21.10198646,18.41948587,15.43651098
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10MIDDLE_EAST,Emissions|CO2|AFOLU,Mt CO2/yr,-1.094972139,-0.615602985,-0.495760697,3.29702775,7.903411352,23.87427449,34.83931626,28.15518758,17.55904718,9.716454747,4.661160014
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10MIDDLE_EAST,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2157.074167,2271.110425,2306.434153,3559.03667,4450.789524,5410.319833,5902.453213,5410.688176,4958.405013,4561.976755,4217.785208
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10MIDDLE_EAST,Emissions|F-Gases,Mt CO2-equiv/yr,58.50980995,67.73666608,71.06606705,94.18060216,110.3457559,59.48715479,22.43976691,10.89003205,15.47794069,28.20801481,28.11637008
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10MIDDLE_EAST,Emissions|N2O,kt N2O/yr,208.6637182,224.3690433,229.0846104,363.7285615,566.7774312,887.2404094,901.6343859,885.1188305,858.8307462,833.7617562,800.4596107
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10NORTH_AM,Emissions|CH4,Mt CH4/yr,29.74687533,30.57792476,30.21454766,26.08076801,23.54448336,20.34859637,19.28904893,17.45180295,17.06243203,16.57979461,15.57943166
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10NORTH_AM,Emissions|CO2|AFOLU,Mt CO2/yr,11.22937214,10.27233134,10.03307114,-4.841394768,30.31895755,47.33889569,-4.914948593,-27.02044819,-40.34228389,-41.43961696,-30.38305169
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10NORTH_AM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,5961.410698,5837.487004,5804.464386,5799.677902,5672.765025,5261.005228,4875.279954,4433.024247,3995.617398,3315.098091,2655.900469
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10NORTH_AM,Emissions|F-Gases,Mt CO2-equiv/yr,218.5325912,220.9213774,221.5238738,200.1451099,204.9173668,195.8450073,60.90899743,24.91157697,29.67247693,44.81356535,38.26412029
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10NORTH_AM,Emissions|N2O,kt N2O/yr,1166.897466,1192.707486,1199.813453,1236.2234,1334.253545,1383.310584,1356.585288,1336.954717,1305.34961,1274.526494,1224.352796
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10PAC_OECD,Emissions|CH4,Mt CH4/yr,8.383889319,8.002120064,7.965699681,2.8201635,1.723875804,1.148434381,1.069324019,0.955586612,0.888805827,0.821100772,0.742035971
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10PAC_OECD,Emissions|CO2|AFOLU,Mt CO2/yr,-3.224,-2.7232,-2.598,0.135619435,1.073697887,-0.240687556,-0.047166595,-0.287631692,-0.560942637,-0.432225126,-0.553834858
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10PAC_OECD,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1731.372646,1646.917972,1609.649153,1332.752932,1032.965846,793.3283499,644.2891248,469.6743853,327.5082605,196.8130088,91.08573194
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10PAC_OECD,Emissions|F-Gases,Mt CO2-equiv/yr,14.48408272,14.67332631,14.8720119,14.84621102,14.00449257,38.29207163,11.41946403,4.360674021,4.75612528,6.567354709,5.191322322
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10PAC_OECD,Emissions|N2O,kt N2O/yr,288.5660937,288.015104,284.6415399,160.8582933,111.8657238,84.47826878,81.12953867,76.27077906,72.99952186,70.91560448,66.39871814
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10REF_ECON,Emissions|CH4,Mt CH4/yr,25.29448185,26.46132591,26.08072288,25.4255421,23.00802658,21.98917509,18.34521398,15.7259092,14.71631104,13.571344,12.3935596
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10REF_ECON,Emissions|CO2|AFOLU,Mt CO2/yr,-25.1416,-22.59064,-21.9529,-5.156449183,-1.74667819,16.59609558,1.409877004,14.96371502,38.94690771,19.49764814,-0.658221922
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10REF_ECON,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2486.12406,2554.344162,2555.397015,2747.449414,2767.142505,2520.7281,2076.985601,2208.669266,1785.073525,1169.217582,866.780391
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10REF_ECON,Emissions|F-Gases,Mt CO2-equiv/yr,67.35192248,69.42633116,72.19468849,89.43360075,99.5714694,73.63064023,22.85663078,9.437550299,11.60483065,18.30532483,16.0102385
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10REF_ECON,Emissions|N2O,kt N2O/yr,498.2890601,519.8793456,515.1797513,575.5934895,671.3561172,758.880775,738.6303638,717.5406081,698.8771488,688.2692284,661.7827141
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10REST_ASIA,Emissions|CH4,Mt CH4/yr,33.03995247,35.43352119,34.95904985,44.83914332,48.35615182,51.36568457,48.55498861,43.28072408,40.48009342,36.64741726,33.23207934
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10REST_ASIA,Emissions|CO2|AFOLU,Mt CO2/yr,898.0305129,842.6484298,828.802909,265.727253,-2.671154427,-37.03685376,-40.42913973,-39.9943389,-40.23377548,-40.26388675,-51.26828715
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10REST_ASIA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1540.161412,1895.424337,1939.300573,3082.512735,4098.782785,5640.376308,6851.168749,8428.828048,9778.720163,10208.59709,10260.62185
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10REST_ASIA,Emissions|F-Gases,Mt CO2-equiv/yr,26.72266811,28.14222807,29.23019127,32.22170908,44.21431317,70.24006802,24.5565326,11.38977813,15.6298309,27.3919569,25.89732275
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended,R10REST_ASIA,Emissions|N2O,kt N2O/yr,622.1289983,659.260999,671.4593645,977.0572321,1327.987841,1850.179956,1922.474326,1906.504818,1901.530925,1858.04743,1774.214125
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10AFRICA,Emissions|CH4,Mt CH4/yr,48.34667512,51.26694883,51.3003386,57.23957443,56.73779024,47.46744965,49.78979877,54.61790293,55.07247528,53.90009893,52.72802746
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10AFRICA,Emissions|CO2|AFOLU,Mt CO2/yr,1661.10393,1851.540825,1899.150048,399.8601478,-133.2244827,-66.7022711,-69.42439046,436.7881653,253.7172159,154.0497773,68.22863894
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10AFRICA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1402.728636,1542.556547,1574.175381,2303.837754,2151.262274,1620.466207,1714.245321,1990.062997,2667.063527,3275.591063,3774.231208
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10AFRICA,Emissions|F-Gases,Mt CO2-equiv/yr,32.489317,37.8589444,39.49763347,52.88802835,22.20147415,6.66161099,9.837353851,16.01495462,24.26146731,36.39776915,61.85389407
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10AFRICA,Emissions|N2O,kt N2O/yr,1083.894496,1172.18942,1195.585064,1539.066333,1898.957193,2326.187681,2501.040877,2815.635394,2873.180135,2839.771248,2795.534773
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10CHINA+,Emissions|CH4,Mt CH4/yr,71.39241731,71.92921571,69.60000726,48.21637277,38.36188886,23.60267876,18.96355252,16.98560457,14.4746948,12.29551418,10.46066242
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10CHINA+,Emissions|CO2|AFOLU,Mt CO2/yr,-10.55161741,16.65669104,23.45876816,-155.8493788,-81.22848202,-29.77634,-58.55004763,-97.57094644,-135.2136566,-172.7149105,-185.2392385
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10CHINA+,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,12108.61966,13030.59674,13202.26614,13404.17491,8942.204619,5237.430904,3027.585896,2011.478387,1608.403004,1199.149817,876.7710304
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10CHINA+,Emissions|F-Gases,Mt CO2-equiv/yr,617.9365677,780.1023214,824.7551415,1007.73429,337.8726419,75.58175839,72.63893538,84.75910233,62.63984063,52.93714259,50.13620961
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10CHINA+,Emissions|N2O,kt N2O/yr,1648.865664,1566.115668,1582.740059,1860.22759,2180.461108,2263.399348,1963.739454,1780.726266,1568.837141,1356.926377,1181.84439
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10EUROPE,Emissions|CH4,Mt CH4/yr,28.94879145,28.05435629,28.04233764,24.28760663,20.09435821,13.90483525,12.7178953,12.71583427,11.99891355,11.5898883,10.70975631
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10EUROPE,Emissions|CO2|AFOLU,Mt CO2/yr,-11.89519502,-7.623773333,-6.55591791,-40.94269106,-41.57902623,-35.1515103,-18.79063531,-13.90247578,-9.863930031,-4.540778867,3.72862019
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10EUROPE,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,4341.540826,4160.873241,4106.312452,3848.454605,2260.26286,1020.697249,659.0886691,507.8531864,410.544572,278.5989437,175.0941603
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10EUROPE,Emissions|F-Gases,Mt CO2-equiv/yr,42.60832966,48.10623996,47.65594811,50.11596237,15.44408038,10.1418533,10.03134146,11.15902906,11.11900367,11.33838501,12.69608881
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10EUROPE,Emissions|N2O,kt N2O/yr,1214.246294,1208.60344,1266.965902,1060.235205,938.0992225,815.4215041,761.7752613,750.7645696,717.5003072,680.2772888,630.1514077
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10INDIA+,Emissions|CH4,Mt CH4/yr,45.62749372,47.65268416,48.70258139,52.0841672,52.72817385,40.72027023,38.40230668,38.50427393,36.44841729,33.90884143,30.39311936
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10INDIA+,Emissions|CO2|AFOLU,Mt CO2/yr,113.3924328,133.6932233,138.7684209,3.01708444,-71.7570369,-50.79081924,-45.39735451,-46.18825213,-52.2395658,-43.2611416,-19.57698289
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10INDIA+,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2601.667772,3028.781175,3151.456591,4815.963196,3912.408298,2882.390128,2550.252707,2675.701791,3324.751291,3727.526316,3938.509296
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10INDIA+,Emissions|F-Gases,Mt CO2-equiv/yr,51.45803615,59.11679172,61.19524647,76.83262994,35.67604361,9.497997549,12.37504234,16.57637485,18.80553692,21.21884886,25.72955723
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10INDIA+,Emissions|N2O,kt N2O/yr,1185.266435,1280.076217,1303.240468,1545.623137,1762.134236,1732.63671,1696.846222,1699.953505,1606.747361,1515.773893,1432.847109
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10LATIN_AM,Emissions|CH4,Mt CH4/yr,50.02191991,50.843477,50.33483676,53.81523948,47.97716675,36.78311722,33.09930465,31.68002875,28.72661374,25.94941951,23.98002674
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10LATIN_AM,Emissions|CO2|AFOLU,Mt CO2/yr,885.5911363,489.7505157,414.7936646,832.6895721,171.9414373,-6.607241168,65.51931983,-29.34858425,30.86242594,-11.64433927,-17.89606185
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10LATIN_AM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1913.515073,1803.358329,1817.812428,2613.626174,2262.01401,1389.049941,939.4296093,922.9655772,979.5830474,958.3246247,894.0441442
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10LATIN_AM,Emissions|F-Gases,Mt CO2-equiv/yr,7.606846001,8.391016233,8.729054825,12.35609452,6.156912838,10.42787538,11.63557683,13.97655378,16.14780531,15.32038012,16.59399389
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10LATIN_AM,Emissions|N2O,kt N2O/yr,1568.872142,1627.806267,1634.899911,1856.460472,1845.327798,1774.030516,1682.564815,1663.426334,1569.576592,1465.418812,1371.783066
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10MIDDLE_EAST,Emissions|CH4,Mt CH4/yr,24.90879503,28.99523788,28.6784896,31.02203161,31.23327534,22.58669438,18.48507605,17.72838258,16.15897068,14.28105827,12.06639492
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10MIDDLE_EAST,Emissions|CO2|AFOLU,Mt CO2/yr,-1.094972139,-0.615602985,-0.495760697,3.29702775,7.772632083,21.77753136,27.66797803,28.15439147,17.5816255,9.550392931,4.68643037
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10MIDDLE_EAST,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2157.074167,2271.110425,2306.434153,3559.03667,3254.613643,2407.843585,1891.249498,1558.626453,1551.605247,1542.01537,1501.534855
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10MIDDLE_EAST,Emissions|F-Gases,Mt CO2-equiv/yr,58.50980995,67.73666608,71.06606705,94.18060216,33.92067634,7.672776519,8.673465833,10.63156827,11.69073521,13.06192449,15.83783163
Current policies,Max|Harmonized|REMIND-MAgPIE 2.1-4.2_EN_NPi kyoto extended|nz_CO2_only|cert_allconf_0.1,R10MIDDLE_EAST,Emissions|N2O,kt N2O/yr,208.6637182,224.3690433,229.0846104,363.7285615,544.6388327,821.6128142,797.3891273,800.4335752,767.3690253,734.0452771,698.4281574
